,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,UgzBKJSqGs3GAa5plll4AaABAg,Jess Taylor,Very dangerous.,2021-04-29T03:48:12Z,0
1,UgxihyWbq0EEbxSvbfl4AaABAg,not me,"yeah, deadface mcgoo over here",2020-07-21T14:16:10Z,1
2,UgyGeomiQoqloExMLg94AaABAg,Fiora,"Exactly. Where are the receipts, Amber?!",2020-07-21T13:53:57Z,5
