,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,UgwLw1snuVNCcvmxp7x4AaABAg,CTechy ID,"Because this girl is gold digger, she will do anything for money",2021-10-02T06:02:37Z,0
1,Ugwl3OGpLR8-ej3_AbZ4AaABAg,CTechy ID,"yeah something like that, she wants to beat him, and she ever cut his finger",2021-10-02T06:03:54Z,0
2,UgyVKBcbblT-6Ged-i54AaABAg,LaraCroftEyes1,Why are you posting the links? and  thatJohnny is  the victim.,2021-06-02T21:28:11Z,0
3,UgyV_qfJPsqWKQb_uKB4AaABAg,LaraCroftEyes1,Amber is the abuser.,2021-06-02T21:31:14Z,0
4,Ugy57ksRRUtK6qVUcMd4AaABAg,LaraCroftEyes1,"Wrong there, Johnny truly loved Amber, and that Amber never loved Johnny she cheated on him numerous times with James Franco and Elon Musk and taking them to her marriage bed.",2021-06-02T21:30:39Z,0
5,Ugxklga6dXTtCUqr3rJ4AaABAg,LaraCroftEyes1,The UK  court case was a conflict of interest meaning that the UK judge has connections with the Sun paper aka the UK judge's son works for Rudolph Murdoch the owner of the Sun paper.,2021-02-21T01:37:48Z,0
6,UgzJ8Feq3dao_UftKIJ4AaABAg,LaraCroftEyes1,Newsflash Amber made it public to the media.,2021-02-21T01:38:37Z,0
7,UgyfVFHO2c-WYR_hyBt4AaABAg,LaraCroftEyes1,Wrong Amber was the only one physically abusive in their relationship.,2021-02-21T01:39:49Z,0
8,Ugz--I5lr5pgqxbj0P14AaABAg,LaraCroftEyes1,"Wrong there Johnny isn't a narcissist that goes to his abusive wife Amber and that Johnny first wife and his former girlfriends, and the mother of his two children to he was in a relationship with for nearly 15 years all came to his defense saying he was never abusive to them, and that he was loving and protective of them.",2021-02-21T01:42:07Z,1
9,Ugye3thbyJoYal5h3tp4AaABAg,LaraCroftEyes1,"No, Amber.",2021-02-21T01:42:55Z,0
10,UgzFXYb2Ahnk8MbX8lZ4AaABAg,LaraCroftEyes1,"No, he didn't.",2021-02-21T01:43:39Z,0
11,UgwkynC_-1SWqG1kzXd4AaABAg,TRU BLUE TAROT 🔮,#IstandwithJohnnyDepp 💙🦋💎🌐🎙🎶💜,2020-08-21T02:50:24Z,1
12,UgxfvaxUmPsj4OEAmTB4AaABAg,Gray,It seems like you've never experienced an abusive relationship...,2021-01-14T02:36:30Z,0
13,UgxfvaxUmPsj4OEAmTB4AaABAg,졔리Jelly,He didn’t beat her. She decided to defame him. Open your f-ing mind about THAT,2020-07-30T16:28:02Z,1
14,UgyYqwRT36JFyoLaJJh4AaABAg,LaraCroftEyes1,"Amber has a history of domestic violence, she abused her former girlfriends she was arrested twice for abusing two of her girlfriends one of Amber's arrest was in 2009 when she was abusing her girlfriend in front of witnesses it also turns out Amber mentally and emotionally abused her assistant until her assistant quit, Amber set Johnny up to advance her career she cheated on him numerous times with James Franco taking him up to Johnny's penthouse and Amber slept with Elon Musk take them to Johnny's penthouse, Amber physically, and emotionally, mentally abused Johnny and that she cut part of his finger off by throwing a vodka bottle at him and she burns his cheek with a cigarette and gave him two black eyes and she defecated on Johnny's side of the bed and it turns out Amber abused her own sister.",2020-08-25T19:16:24Z,0
15,UgyYqwRT36JFyoLaJJh4AaABAg,졔리Jelly,You can’t create a recording. You can only record. 😂,2020-07-30T16:29:13Z,0
16,UgwI32HulG51cddKw514AaABAg,졔리Jelly,Lmao,2020-07-30T16:29:55Z,0
17,UgwhhscznNrMs5x-Ur54AaABAg,Michele Vause,"Oh Jesus, that would've been wayyyyy worse for him. Christ !!!!! amber would be poisoning their kids minds against Johnny. I can imagine  all the lies she'd be telling their kids about Johnny. What a complete Nightmare !!!!! 😵😵😵😵😵😵",2021-04-19T08:55:39Z,0
