,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,UgwfekC0J8bg02AKPY94AaABAg,Beth Doss,Zach still laughing at ummm your umm comments,2021-01-07T14:59:37Z,0
1,UgwfekC0J8bg02AKPY94AaABAg,Beth Doss,Watching her makes my IQ plummet,2021-01-07T14:58:39Z,0
2,UgwfekC0J8bg02AKPY94AaABAg,Beth Doss,John LOL very very funny!!!,2021-01-07T14:57:58Z,0
3,UgwfekC0J8bg02AKPY94AaABAg,Neon P Lotus,"I’m, ummmm....so, ummmm....glad that you, ummmmm.....did....ummmmm.....THIS 😹😂🤣",2020-10-22T15:55:30Z,1
4,UgwfekC0J8bg02AKPY94AaABAg,g benz,@The Nightingale Scamber Turd ;),2020-10-14T22:07:56Z,0
5,Ugzz_yUK8qiweYaw_kV4AaABAg,eHacker,Thanks Mina! Appreciate ya stopping by,2021-04-02T10:46:17Z,0
6,Ugx4vzi1xtROKU11kip4AaABAg,eHacker,It’s a pass for me. thanks for stopping by jnyfumare! Consider subscribing if you haven’t I’d love to hear more from you,2021-02-28T04:05:00Z,0
7,UgwlkBGTp0vFrbNmi7t4AaABAg,eHacker,You are not alone! Thanks Babzee! Consider subscribing if you haven’t I’d love to hear more from you,2021-02-15T03:58:05Z,0
8,UgyIxKeoxZrJ-ue7eMx4AaABAg,eHacker,Thanks again!,2021-02-02T11:24:24Z,0
9,UgyzR8r4wrIAtkvROB94AaABAg,eHacker,Thanks for all the comments it’s appreciated,2021-02-02T11:24:43Z,0
10,UgwFf_A_KvVJX9kgppt4AaABAg,eHacker,Haha thanks Fox,2021-01-15T01:04:22Z,0
11,UgyLWIo_YlRIbBAIh2l4AaABAg,eHacker,Haha! Thanks Peach! Appreciate ya stopping by my friend consider subscribing if you haven’t I’d love to hear more from you,2021-01-12T05:07:02Z,0
12,UgwpEvLwfUTMV5ohR_14AaABAg,eHacker,Thanks for checking out some older ones! Russian,2021-01-04T12:58:41Z,0
13,UgwsOOYf0bkr1tqT6St4AaABAg,eHacker,Yes. Good word disorganized! Thanks Reed! Consider subscribing if you haven’t I’d love to hear more from you,2020-12-29T22:59:09Z,0
14,UgysQg8a-f678M9myl94AaABAg,eHacker,Thanks Rose very nice to hear from ya,2020-12-29T01:04:49Z,0
15,UgwEW3kddzPFP5d66uN4AaABAg,eHacker,Thanks for the comments,2020-12-28T10:42:56Z,0
16,UgxAqegFT4xcf0qdCvd4AaABAg,eHacker,Ya. She has a very limited vocabulary,2020-12-24T08:31:54Z,0
17,UgwBD89ErLy0TzIalp14AaABAg,eHacker,Thanks Julia,2020-12-24T08:18:09Z,0
18,Ugxh0ZgF-hlg2X6sKft4AaABAg,eHacker,I have lol. But she’s up there,2020-12-24T02:39:40Z,0
19,Ugw80tbCLxtiRQuIXsd4AaABAg,eHacker,Thanks Again,2020-11-25T07:09:02Z,0
20,UgwK2A8FfTe0lOHi0qp4AaABAg,eHacker,Thanks Viqala! Appreciate the comments! Consider subscribing if you haven’t I’d love to hear more from ya,2020-11-25T07:08:57Z,0
21,UgyDSvkZ2jJvsgSwh3x4AaABAg,eHacker,Thanks BK! I appreciate it,2020-10-23T02:51:32Z,0
22,UgwFOwmtZOPmzXKgF-14AaABAg,eHacker,Thanks Frank! Okay next lol,2020-10-22T05:34:08Z,0
23,Ugy_skkQPFKjCjuI3-p4AaABAg,Carol Simpson,"@eHacker I lost a half grade (A- instead of A)  on a 4th year englit seminar for saying ""um"" and ""like"" about a million times in a one hour presentation-so ""ums"" are a sore point with me lol. Its a bad habit and hard to break - but one many young women are prone too in public speaking.",2020-10-21T00:55:50Z,0
24,Ugy_skkQPFKjCjuI3-p4AaABAg,eHacker,I do about 15-20 videos a week so I cover details. Thanks for the feedback,2020-10-21T00:14:12Z,1
25,UgySTyyOrVBbcZyQ3kN4AaABAg,eHacker,Thanks London,2020-10-20T22:04:50Z,0
26,Ugy8mwricCR6uN_8jyR4AaABAg,Michelle Tatranská,@eHacker wouldn't be surprised I guess,2020-10-20T21:34:16Z,0
27,Ugy8mwricCR6uN_8jyR4AaABAg,eHacker,She slept with the director of It.,2020-10-20T21:26:45Z,0
28,UgzSFuE_8cMyBblu_nN4AaABAg,eHacker,You mean my 4 second intro of my logo?,2020-10-20T12:50:52Z,0
29,UgxVAw72O7eD3XFG3qR4AaABAg,eHacker,No problem lol. Thanks Bella,2020-10-19T11:43:23Z,0
30,UgzhV_KQH5ZW2a8zAsd4AaABAg,eHacker,Thanks Russell. Nice to see you,2020-10-18T22:56:36Z,1
31,UgzhV_KQH5ZW2a8zAsd4AaABAg,Russell LeBlanc,(Post Script) What was that even about. I was umm.. lost in the umm forest,2020-10-18T22:44:26Z,0
32,Ugy-LXekBngl8N2Ab1B4AaABAg,eHacker,Thanks Lizzy good point,2020-10-17T23:55:23Z,0
33,UgwMvOOp9yIa7THSg_t4AaABAg,eHacker,Ya. It’s pathetic,2020-10-17T10:22:58Z,0
34,UgxKCXUA9Cbu7Y8wWXV4AaABAg,eHacker,Can’t argue Dodie!,2020-10-17T02:38:14Z,0
35,UgyBHrhSWUfqn7Npn414AaABAg,Bex Anne,"You’re not bothering me at all. I just wanted you to know who I am. I’m actually really surprised you remember, yes I was standing before, you’re awesome!✌️",2020-10-17T00:14:12Z,0
36,UgyBHrhSWUfqn7Npn414AaABAg,eHacker,Ah okay ya! You used to be standing up? Okay sorry to bother you and hope you’re feeling well!,2020-10-16T23:35:29Z,1
37,UgyBHrhSWUfqn7Npn414AaABAg,Bex Anne,"I’ve been subscribed for awhile. I changed my picture and shortened my name. I used to have a picture with an orange shirt on. You shouted me out once. Used to be Rebecca Cosper, not that you would remember lol. Still love the channel. I was away for a bit. Open heart surgery. But I’m back now.",2020-10-16T23:10:30Z,0
38,UgyBHrhSWUfqn7Npn414AaABAg,eHacker,Thanks Bex! Appreciate ya stopping by my friend consider subscribing if you haven’t I’d love to hear more from you,2020-10-16T22:42:23Z,0
39,Ugxc756yj0WgoTRgS5x4AaABAg,eHacker,Thanks Jay! Consider subscribing if you haven’t I’d love to hear more from ya,2020-10-16T08:48:50Z,0
40,UgxO-r3cw7n0TXk9wnN4AaABAg,eHacker,Ya I doubt she did lol,2020-10-15T21:30:12Z,0
41,UgzJAw_IzSKxxeb1LkB4AaABAg,Anna Laura Prictor,@eHacker you're welcome 👍,2020-10-15T18:28:03Z,0
42,UgzJAw_IzSKxxeb1LkB4AaABAg,eHacker,Thanks Anna,2020-10-15T18:24:39Z,1
43,Ugwo3wMH_G2ibpMThEN4AaABAg,eHacker,Thanks so much! Appreciate it Batman,2020-10-14T20:56:44Z,1
44,UgydZsislNd_Jx77q9F4AaABAg,eHacker,Ummm thanks,2020-10-14T11:35:20Z,0
45,UgwkC90OjRmeRTpPLTd4AaABAg,eHacker,Appreciate that,2020-10-14T06:43:52Z,0
46,UgxPnGSJexG-DOc-qCF4AaABAg,eHacker,We got 20!,2020-10-13T14:39:56Z,0
47,UgwSJOZkF7t8XArxo1p4AaABAg,eHacker,She says a few things inbetween the ummm!,2020-10-13T14:35:04Z,0
48,UgyuUJGt7a_yZCwJKvF4AaABAg,eHacker,Thanks Sulu nice to see ya,2020-10-13T10:23:37Z,1
49,UgyqQU_QQfgM2iqr6DN4AaABAg,eHacker,Thanks Disco appreciate it,2020-10-13T10:23:49Z,0
50,Ugw1aVPHSdb4NqcHT314AaABAg,eHacker,Thanks Caroline,2020-10-13T03:29:36Z,0
51,UgzM8bKpRIuj2fytHqR4AaABAg,eHacker,Agreed of course,2020-10-13T03:27:50Z,0
52,UgzPu2113s68Lly1-gR4AaABAg,eHacker,Thanks Pauline,2020-10-13T00:28:53Z,0
53,UgzuLXNNz2lFGcEoxep4AaABAg,eHacker,Thanks Donna,2020-10-12T23:45:32Z,0
54,UgwPZQyn_JYlXYfQOEN4AaABAg,eHacker,Haha thanks miss,2020-10-13T10:24:36Z,0
55,UgyhZlxDQyCXzBKmmVB4AaABAg,eHacker,Thanks Gow,2020-10-13T00:29:33Z,0
56,Ugy5QJ_Ynmm5LQAKxHV4AaABAg,eHacker,Thanks Donnie appreciate ya stopping by my friend consider subscribing if you haven’t I’d love to hear more from ya,2020-10-12T22:21:33Z,1
57,UgzuJu2wEbVoE_eZcI14AaABAg,eHacker,Thanks Jeanne,2020-10-12T22:22:34Z,0
58,UgwtlE4TUXey4skwT1l4AaABAg,eHacker,Agreed,2020-10-13T00:30:18Z,0
59,UgzohoE9_Nn3oejtB8B4AaABAg,eHacker,Thanks Kate,2020-10-12T21:26:40Z,0
60,UgwX2NhyvY78AWH_uRd4AaABAg,eHacker,Thanks Kate,2020-10-13T00:31:32Z,1
61,UgxgPSazB08mt2h-b3N4AaABAg,eHacker,There’s so much more,2020-10-12T13:56:32Z,0
62,UgwzlXv5dSOFSwr7SsF4AaABAg,eHacker,thanks simon!,2020-10-12T13:51:29Z,0
63,Ugzrqxjh_4cgX-1j-dd4AaABAg,eHacker,thanks Kelly,2020-10-12T13:51:39Z,0
64,Ugwqh0iZY6GfZMSgmu94AaABAg,eHacker,Not sure! Sorry,2020-10-12T08:14:58Z,0
65,UgwFghWsY3FSPRupmaV4AaABAg,eHacker,Thanks Kerry,2020-10-12T08:03:45Z,1
66,Ugy9LSxKrcEGttA05Yt4AaABAg,eHacker,Thanks Jo,2020-10-12T08:03:49Z,0
67,UgwPrnYLlOgyE38kK_J4AaABAg,eHacker,Thanks Roni,2020-10-12T08:15:53Z,0
68,Ugwt6Cwn3dtRnyFXlyJ4AaABAg,eHacker,A bunch of ummms! Cover this clip,2020-10-12T08:03:10Z,0
69,UgyMNYJDoay9MzDIiCJ4AaABAg,eHacker,Thanks Man,2020-10-11T21:37:39Z,1
70,UgxR-gn9b3DGKyc03p94AaABAg,eHacker,NP! Totally understand. Appreciate ya stopping by J Z,2020-10-11T15:42:26Z,1
71,UgzxdZkNEqU_x2akAGJ4AaABAg,eHacker,Thanks Fox! Replied to your email by the way!,2020-10-11T12:17:54Z,1
72,Ugx3m0Y5MA0F3wa8g7Z4AaABAg,eHacker,Twenty!,2020-10-11T11:15:48Z,0
73,UgyPtX8z2ZHn7-Q30nl4AaABAg,eHacker,Haha I’m sure,2020-10-11T09:36:10Z,0
74,UgwV_utFVF0sXAWZGZV4AaABAg,eHacker,Thanks Webb,2020-10-11T08:35:42Z,0
75,Ugz7GfeCoJaHHt1WBT14AaABAg,Maiya,@eHacker you're welcome!,2020-10-11T06:20:02Z,0
76,Ugz7GfeCoJaHHt1WBT14AaABAg,eHacker,Thanks Mai,2020-10-11T06:17:33Z,1
77,UgzJl3L8LHcmtgJhTcl4AaABAg,eHacker,Haha! Thanks Dr. Simple,2020-10-11T05:33:01Z,0
78,Ugym8-wec5Th7b1AE1B4AaABAg,Crystal Clear,@eHacker I can't wait!!! Thank you for the laugh!,2020-10-11T05:39:45Z,0
79,Ugym8-wec5Th7b1AE1B4AaABAg,eHacker,Thanks Crystal. Got a few more maybe better (or worse you could say).,2020-10-11T04:46:26Z,1
80,UgxKQE6IhH00IDHuF6V4AaABAg,eHacker,Ya exactly it comes off idiotic.,2020-10-11T04:46:48Z,1
