,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,Ugw0iRLatqLR68wLfWJ4AaABAg,Johnny Depp,❤️ Thanks for your unending love and support. am truly glad to have such an amazing fan like you although It has been a challenging moment for me but your love kept me pushing strong. Where are you watching from?💕,2021-10-25T05:24:12Z,1
1,Ugyp4safVU3aQaHPN_J4AaABAg,Debi Dooms,Thank you so much!!,2021-07-28T03:02:17Z,0
2,UgxWguNrPHyE_Ob9vbR4AaABAg,Debi Dooms,"I do give my comments where necessary but ya I get it's not for everyone, but for me I personally LOVE the transcripts  - it's like theatre to me! And you get to know exactly what happened, who said what and actually get a first hand feel of what the vibe is rather than reading articles or seeing the aftermath. You can only speculate unless you are there or read the transcripts! I am both a legal nerd and heavily invested in this case, just finished recording the newest transcript which took me about 5 hours lol!",2021-05-29T16:20:55Z,0
3,UgzTAGeH1NDjHYF4xqx4AaABAg,Debi Dooms,Thank you so much for watching!!,2021-05-29T05:09:37Z,0
4,UgwOmI8hpDSTjbISPWN4AaABAg,Johnny Depp,❤️ Thanks for your unending love and support Julia. am truly glad to have such an amazing fan like you although It has been a challenging moment for me but your love kept me pushing strong. Where are you watching from?💕,2021-10-25T05:26:01Z,0
5,Ugyi5bsRK_OvRPhoq9R4AaABAg,Debi Dooms,"Even her lawyer said she's provided everything she has! So seems like she doesn't have any smoking guns.. the old ""I can't find it,"" ""it got destroyed"" etc are the oldest excuses in the book!!",2021-05-29T05:13:47Z,1
6,UgzQSg79Y-3o-Lmi_-Z4AaABAg,Debi Dooms,"I accidentally recorded it on the wrong audio setting so someone reported it only comes out on one side, but there is audio! Might be hard to hear on headphones sorry about that, I fixed it!!",2021-05-27T23:21:51Z,0
7,UgxbflQ9ti4Z4pD5lwF4AaABAg,Debi Dooms,Thank you so much Sandra!! 🤗,2021-05-27T23:31:47Z,0
8,UgxQa-fhy1e3hWeav514AaABAg,Debi Dooms,Exactly! None of it makes sense. Did they hire help? Lol 😂 where were the trash bags that show the garbage from cleaning? Is there footage showing the garbage down to bin? 👀,2021-05-27T23:33:48Z,0
9,UgxWTzjTwwnFJC3Bg7N4AaABAg,Debi Dooms,Thank you so much Monica!! Welcome!! ❤️,2021-05-27T23:34:34Z,0
10,UgyfVVSFop5ZOU_PQex4AaABAg,Debi Dooms,Thank you!! ❤️❤️❤️,2021-05-27T23:35:40Z,0
11,Ugxtyvy1S6iBZ3TLaUl4AaABAg,Debi Dooms,Thank you so much Barbara Sue!!! ❤️❤️,2021-05-27T23:36:38Z,0
12,UgxR3YEQr2wFa2iBdvJ4AaABAg,Debi Dooms,Agree!!! 💯,2021-05-27T23:36:59Z,1
13,UgxZjYaBcKJj5AVFaGZ4AaABAg,Debi Dooms,It’s about time! I’m glad this Judge is a woman!,2021-05-27T23:37:22Z,1
14,UgzLyscZbugR63n5Bjx4AaABAg,Debi Dooms,Thank you!! I will check that out!,2021-05-24T21:49:06Z,1
15,Ugxue5e1JUcmZ8Ro0BV4AaABAg,Debi Dooms,"Omg you are so sweet, I love you! ❤️",2021-05-24T21:49:27Z,0
16,UgzBBcQLdUWQL6DCt5p4AaABAg,Debi Dooms,Thank you so much!!! <3,2021-05-29T05:13:59Z,0
17,UgzHjIDBKVC1HzJZWXx4AaABAg,Debi Dooms,I hope they can get him to be deposed I feel like that’s the only way they can get the judge to see the connections and allow further production,2021-05-24T21:51:49Z,1
18,UgypLpSAAUNztPEWcot4AaABAg,Debi Dooms,Thank you so much! I am glad you enjoyed it! ❤️,2021-05-24T11:13:45Z,0
19,UgwahahVJTHHJukPXH54AaABAg,Debi Dooms,"Thank you so much!! Amber's lawyer admitted they have no smoking guns in the hole, and it seems their only tactics they have been using or to distract, deflect and delay.",2021-05-29T05:14:48Z,2
20,Ugy9G7TbQsxW35tZ73J4AaABAg,Debi Dooms,"EAprima maybe down the road; The judge said she isn’t sure if he is a relevant person but if they do proper discovery on him and it seems there’s something deeper there, it could be granted later. He did see Amber around the time she said she was injured so they want to dispose him, unfortunately it sounds like he seems to be dodging it",2021-05-24T08:15:17Z,1
21,Ugy9G7TbQsxW35tZ73J4AaABAg,EAprima,"@Debi Dooms Ah ic. in that case, we'll never know if Musk is paying for AH's legal stuff.",2021-05-24T06:48:43Z,0
22,Ugy9G7TbQsxW35tZ73J4AaABAg,Debi Dooms,"He said just the gross income, which was the only thing Johnny had to reveal as well",2021-05-24T06:31:39Z,1
23,UgyhWaRGP3M7PvVCOjx4AaABAg,Debi Dooms,Lol I think it’s best for thumbnails though so people can immediately tell what it’s about (something fucked up lol),2021-05-24T06:33:23Z,1
24,UgyRR64LXvQNqkDrksp4AaABAg,Tammy Powell,Justice for. Johnnydepp,2021-05-28T02:13:36Z,2
25,UgyRR64LXvQNqkDrksp4AaABAg,Debi Dooms,Thank you!!,2021-05-24T06:39:25Z,0
26,UgxF2uc-srsJUmxPykB4AaABAg,Debi Dooms,Thank you so much!! <3,2021-05-29T05:15:04Z,0
27,UgzSM-p81ZdzRsNd1IB4AaABAg,Debi Dooms,Thank you so much!! I’m glad you enjoyed it :),2021-05-23T21:18:40Z,0
28,UgzoScjY4bL97IgIhk14AaABAg,Rock Candy,maybe her million documents are the number of different stories she's created for her testimony,2021-05-24T02:42:58Z,2
29,UgzoScjY4bL97IgIhk14AaABAg,Debi Dooms,Lol!,2021-05-23T16:03:21Z,0
30,Ugy88P3YqfgoWnx9cjB4AaABAg,Debi Dooms,Hi Anne!!,2021-05-23T16:03:30Z,1
31,UgyFhdZFyPhENdOTRMh4AaABAg,Marge lane T.,@Debi Dooms  if you're on Twitter it's on ' The Real laura B' handle  & also That Umbrella Guy on YouTube just did a video few days ago about it,2021-05-23T16:32:16Z,0
32,UgyFhdZFyPhENdOTRMh4AaABAg,Debi Dooms,Thank and you welcome!!! ❤️❤️ do you know where I can find these emails? Everyone keeps getting this California documents but I can’t seem to find from where,2021-05-23T16:04:28Z,0
33,UgyBGPRv5S9smtm9kDF4AaABAg,Debi Dooms,Thank YOU for watching!!,2021-05-23T16:06:49Z,0
34,Ugwb_0Xn124lAehe3Kp4AaABAg,Debi Dooms,❤️ 💯,2021-05-23T16:07:36Z,0
35,UgyIPPruaseJZm4bfe94AaABAg,Debi Dooms,"Ya I dunno what’s up with her, ever since it came out that Amber never donated to Children’s Hospital and she hit us with the “no comment,” seems like there isn’t much strategy there besides stalling and deflecting 🤷🏼‍♀️",2021-05-23T08:18:09Z,1
36,Ugzz6XGrz69dd7lSQ8p4AaABAg,Debi Dooms,"Ya he killed it.. if there is ever a movie made about this I picture Matthew McConaughey playing him, giving me Lincoln Lawyer vibes 😂😂😂 Petitioning for Johnny Depp to play Adam Waldman lmao",2021-05-23T08:19:03Z,1
37,UgyvrpUDlULqr1iZkfN4AaABAg,Ursula Marijancevic,@Debi Dooms thank you xx,2021-05-23T06:37:27Z,0
38,UgyvrpUDlULqr1iZkfN4AaABAg,Debi Dooms,Thank you so much!! Welcome!! <3,2021-05-23T04:41:32Z,1
39,Ugw1dSQiD1Em-OeMlol4AaABAg,Debi Dooms,Thank you so much!!! <3 <3,2021-05-23T04:17:57Z,1
40,UgxsFX2kX6fcYkmum9x4AaABAg,Debi Dooms,I think its ballsy to come for the entire police department of the city you live in lol,2021-05-23T05:03:23Z,5
41,Ugw4Vn07MimR7NrfUcx4AaABAg,Rock Candy,"excellent catch! - i'm confused with this as well.   it does seem vague the way it's worded. like it could be amber and her dad or bianca and Amber's dad or Bianca and Bianca's dad, i relistened and i think 'she' is Amber not Bianca - so between amber and her dad..??",2021-05-24T02:53:58Z,0
42,Ugw4Vn07MimR7NrfUcx4AaABAg,Debi Dooms,Elizabeth Stafford I think she said that her father was abusive and abused alcohol and drugs when she was a kid in the UK trial,2021-05-23T16:16:28Z,1
43,Ugw4Vn07MimR7NrfUcx4AaABAg,Debi Dooms,Johnny's Girl-DEB whaaaat really?! Where are these texts from? If that’s true and that comes out that’s going to be a disgusting look! The poor thing has Cancer! 😱,2021-05-23T16:15:56Z,0
44,Ugw4Vn07MimR7NrfUcx4AaABAg,Elizabeth Stafford,It is alleged that Amber was sbused by her father.,2021-05-23T11:34:32Z,0
45,Ugw4Vn07MimR7NrfUcx4AaABAg,Johnny's Girl,"@Debi Dooms No, I think in messages BB talked to her dad about being abused by AH.",2021-05-23T10:42:06Z,0
46,UgzdsZ_RBTl81AVw0H94AaABAg,Debi Dooms,"Oh no, thank you so much for letting me know! Just checked my mic and it was set to CPU instead of stereo.. sorry about that!! And thank you so much for watching <3",2021-05-23T04:19:01Z,2
47,Ugw6002GgZ9PG6CyBUh4AaABAg,PureSparkles22,@Debi Dooms They get back end deals once the films come out in theatres. The 300K is just what they get up front.,2021-05-23T05:52:53Z,2
48,Ugw6002GgZ9PG6CyBUh4AaABAg,PureSparkles22,@Debi Dooms They get back end deals once the films come out in theatres. The 300K is just what they get up front.,2021-05-23T05:52:52Z,2
49,Ugw6002GgZ9PG6CyBUh4AaABAg,Debi Dooms,@PureSparkles22 wow really?! that is INSANE!!! they are really out here low balling like that on these big budget movies?! and with all the training they must have to do?!,2021-05-23T05:48:07Z,1
50,Ugw6002GgZ9PG6CyBUh4AaABAg,PureSparkles22,@Debi Dooms 1 Million? no way. Gal Gadot only got 300K for wonder woman. Ain't no way D-list Amber Heard making more than Gal Gadot or Chris Evans,2021-05-23T05:40:12Z,2
51,Ugw6002GgZ9PG6CyBUh4AaABAg,Debi Dooms,Really wow I would have figured more for such a huge production I was thinking around 1mil maybe? But who knows,2021-05-23T05:04:15Z,1
52,Ugy6L2TWnP7smPCtXvl4AaABAg,Elvira Feher,We can be thankful as this shows up how corrupt the ACLU and Satan's daughter's minons are.,2021-05-29T08:02:59Z,2
53,Ugy3NATe4yJIwBz77wZ4AaABAg,Debi Dooms,"Zach oh really??? I will have to check it out, thank you!",2021-05-23T05:20:16Z,1
54,Ugy3NATe4yJIwBz77wZ4AaABAg,Zach,"@Debi Dooms 

Griffin Lake is located in British Columbia. It’s quite large with cabins and cottages for rent. 
The area I’ve focused in on is near a town called Revelstoke, BC.
The water is absolutely gorgeous and there’s hiking as well as. Check it out sometime.",2021-05-23T05:17:26Z,0
55,Ugy3NATe4yJIwBz77wZ4AaABAg,Debi Dooms,Thank you so much!! Happy to hear that!! Whereabouts is Griffin Lake? Don't think I am familiar but that does sound lovely,2021-05-23T05:04:56Z,1
56,UgwNWidO8rcvZMY65ml4AaABAg,Debi Dooms,Thank YOU for watching!! ❤️❤️,2021-05-23T05:11:37Z,0
57,UgxpAN6Afrmea92ECyN4AaABAg,Debi Dooms,😂😂😂,2021-05-23T04:11:02Z,0
58,UgwtyNWI67rzg7CkYXR4AaABAg,Debi Dooms,"Omg Sheri that is so sweet and I am so moved, it honestly made me feel emotional!! Honestly nothing makes me happier than making people laugh or putting a smile on their face, and hearing that really touched me!! I hope I can continue to be that for you. Thank you so much for your support! <3",2021-05-23T02:46:05Z,1
59,UgwB8Fl-RMCdk9g1QAl4AaABAg,Debi Dooms,"Lola Twinkle by that I meant i felt like they didn’t want to open their legal system to scrutiny or admitting that Judge Nicol made a mistake. I’m sure it’s not an isolated incident and maybe would open up the flood gates of looking into other judgments. Amber Heard was also a witness, The Sun was the Defendant and they are local and from what I hear they rarely if ever lose these kinds of cases.",2021-05-25T19:08:47Z,1
60,UgwB8Fl-RMCdk9g1QAl4AaABAg,Lola Twinkle,@Debi Dooms Please we really arent prejudiced like that in the UK. Depp lost because of Murdoch and his power and wealth. The judge was either bought or bribed. It was nothing to do with where JD came from. AH is a non-UK resident too.,2021-05-25T08:18:40Z,2
61,UgwB8Fl-RMCdk9g1QAl4AaABAg,Marge lane T.,"exactly!!  & add to that the "" Media Law"" paper that the Judge published few years ago which was specifically about how a media outlet can WRITE ABOUT PUBLIC FIGURE &  *NOT GET SUED*  he was the absolute wrong judge for Johnny's case",2021-05-23T16:29:09Z,2
62,UgwB8Fl-RMCdk9g1QAl4AaABAg,Debi Dooms,"From what I understand,  it's the end of the road for the UK case. The reasons for judgment was crazy, even when confronted by evidence and POLICE testimony, he seemed to always take Amber's word for it.. The fact that the Appeal Court stood by his judgment made me feel like maybe it was a form of protecting themselves and they didn't want to set a precedent? Because his reasons seemed to be that basically he accepts Amber's version of events.. lol. Plus Johnny is a foreigner. 

I think the simple fact that Amber's lawyer was allegedly MENTORED by the Judge's ex-wife (they are still friends too) should have been enough grounds for a retrial, as a Judge isn't supposed to preside over a case where he has a relationship with any of the parties or lawyers.. He should have disclosed this and/or recused himself. Unfortunately, I don't think there is any way to retry it but I am not super familiar with their law, the best he can possibly hope for is winning his case in Virginia, which will clear his name in the public's eyes and hopefully open people's eyes to what I think could potentially amount to corruption in the UK Court System. My friend was working as a Paralegal in London, they literally pay you minimum wage and the lawyers don't even make much either, you go to school for a few years, no undergrad, being a lawyer there doesn't hold the same weight as it does in North America. I also find it super weird that you need ""permission"" to appeal there, that's insane to me! Where's the system of checks and balances?!",2021-05-23T02:24:44Z,3
63,UgwTXI6hif0zq9Adq1l4AaABAg,Debi Dooms,lisa richards thank you hun!! I am always so touched that people have nice things to say and positive comments.. I have been responding to comments today and reviewing old receipts.. one thing led to another and filmed another one today! Will be up tomorrow but this ones short lol 😂,2021-05-23T05:09:21Z,1
64,UgwTXI6hif0zq9Adq1l4AaABAg,lisa richards,"@Debi Dooms  Not too long at all. People want to know what’s going on. People like your videos, so it’s all good.",2021-05-23T04:23:16Z,0
65,UgwTXI6hif0zq9Adq1l4AaABAg,Debi Dooms,"Thank you so much Lisa!! Glad you liked it.. was worried it would be too long for people lol I ended up doing what felt like a table read 😂😂😂 felt like I was reading a script! I swear once this is all said and done, there will be a documentary or movie about this.",2021-05-23T01:47:55Z,2
66,UgzK2HZzf7lyKMaquNJ4AaABAg,Debi Dooms,Thank you so much!!! Me too! ❤️,2021-05-23T01:48:10Z,1
67,UgzqEUv7TvrtCeDr9GR4AaABAg,Debi Dooms,"No problem, thank YOU so much for watching and hope you enjoyed it :)",2021-05-23T01:48:26Z,1
68,UgyyaS6imfSO-iBb0rB4AaABAg,Marianne Erni,And they never sayd Johnny Depp. The police wrote Johnny Heard.,2021-05-27T20:00:07Z,2
69,UgyyaS6imfSO-iBb0rB4AaABAg,Rock Candy,@lisa richards yes!,2021-05-24T03:17:36Z,0
70,UgyyaS6imfSO-iBb0rB4AaABAg,lisa richards,"@Rock Candy  They probably didn’t even want the police in there, because they were probably doing drugs in the first place.",2021-05-24T03:05:53Z,1
71,UgyyaS6imfSO-iBb0rB4AaABAg,lisa richards,"@Rock Candy  They probably didn’t even want the police in there, because they were probably doing drugs in the first place.",2021-05-24T03:05:24Z,1
72,UgyyaS6imfSO-iBb0rB4AaABAg,Rock Candy,@Debi Dooms josh probably said - i'll handle it and keep them out and in the hallway...oops...,2021-05-24T02:04:01Z,0
73,Ugyp4ePfnKBtgVIs4194AaABAg,Lori Kellerman,Right,2021-07-04T21:36:45Z,0
74,UgyD--3bLXVPtkM2jhx4AaABAg,lisa richards,"@Rock Candy As everyone keeps saying, I keep saying, he ACLU isn't turning anything over until the judge orders it, because of the privacy laws.
Nothing has changed that fact. The judge will eventually likely rule they have to turn them over, but that's why they haven't been turned over. They were waiting for Johnny to file the motion, and for the judge to rule on it. 
They are afraid of Amber suing them if they turn over the lack of donations information before the judge has ruled on it.",2021-05-30T03:29:14Z,0
75,UgyD--3bLXVPtkM2jhx4AaABAg,Rock Candy,@lisa richards https://www.dailymail.co.uk/news/article-9618547/Johnny-Depp-sue-ACLU-defamation-Amber-Heards-op-ed.html,2021-05-28T00:41:51Z,0
76,UgyD--3bLXVPtkM2jhx4AaABAg,Rock Candy,@lisa richards more info has been dropped on ACLU's involvement in her op-ed by Daily Mail - emails provided.,2021-05-27T22:35:14Z,0
