,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,UgzWffw41JjtnXC36Nh4AaABAg,paw patrol movie channel,Maybe he did five years in prison Amber heard,2021-06-16T13:18:11Z,0
1,Ugw2HEfkhf43dWhIeL94AaABAg,Douglas Jacobson,"@Tizy Man F them just in case, a forecast of what will be, if it happens and  F marvel any way for bowing to sjw !!! Dude!",2021-06-16T15:42:40Z,0
2,Ugw2HEfkhf43dWhIeL94AaABAg,Tizy Man,Marvel hasn't even cast her moron 😂😂😂😂,2021-06-14T17:32:31Z,0
3,Ugx5q8MMTrtjcDk0UQJ4AaABAg,Stormer the misfits,You mean her plastic face. Eww!.,2021-06-13T04:30:12Z,1
4,UgwWGlZX67ltaC2yrTV4AaABAg,Stormer the misfits,@Arkham51 i guess she pretty that on his mind.,2021-06-13T04:33:05Z,0
5,UgwWGlZX67ltaC2yrTV4AaABAg,Stormer the misfits,Hi george!. I think you should date her!. I am sure 2 or 3 years later you will end up like johnny depp.,2021-06-13T04:32:06Z,2
6,UgwWGlZX67ltaC2yrTV4AaABAg,Arkham51,"Why do you love someone who physically abused her husband, severed his finger tip by throwing a wine bottle at him, shit in his bed, and falsely accused him of domestic abuse in an attempt to ruin his reputation and destroy his career?",2021-06-12T23:13:41Z,3
7,UgxLfK8pbr9wcpW5iLl4AaABAg,Will Joseph,"And since they did heroes called Safespace and Snowflake, why not Golddigger too? Starring: Amber Heard",2021-06-12T21:38:23Z,0
8,UgxLfK8pbr9wcpW5iLl4AaABAg,Will Joseph,"And since they did heroes called Safespace and Snowflake, why not Golddigger too? Starring: Amber Heard",2021-06-12T21:38:15Z,0
9,UgyGUuNhKWD0Bq9RHtF4AaABAg,Seifer@,@peter wright Marvel will lose millions  as well cause of that abuser! And i will be one of thos who will not watch any marvel movie ever if dis info are true!,2021-06-22T09:36:15Z,1
10,UgyGUuNhKWD0Bq9RHtF4AaABAg,peter wright,Millions will go and see the movie because those millions don't give a dam about Johnny Depp.,2021-06-14T14:32:36Z,0
11,UgyGUuNhKWD0Bq9RHtF4AaABAg,Jennifer's Locks,"Yep, that movie gonna hear crickets in the non-audience.",2021-06-13T07:19:23Z,3
12,UgyGUuNhKWD0Bq9RHtF4AaABAg,Valerian,Ikr,2021-06-12T18:09:56Z,3
13,UgxxggGtLqDyJVLMHgZ4AaABAg,Stefanie Jones,@peter wright it's too bad!  He would stand up for them,2021-06-14T15:14:28Z,0
14,UgxxggGtLqDyJVLMHgZ4AaABAg,peter wright,Alot of stars don't care about Depp or Heard.,2021-06-14T14:30:39Z,0
15,UgzHF3WFdkeRRqLbAMN4AaABAg,Tony Rizo,Why don’t I understand this?,2021-06-13T06:11:26Z,0
16,UgzNzNt8B2hyj5N5KAJ4AaABAg,Amirah Kukan,"Take ugly easy this shit isnt happening
 This viral guy talks shit. A lot. Fuckinf rumours. We dont want rumours. Give us facts. Do u really think marvel would be that dumb??? C'mon",2021-06-20T11:27:14Z,1
17,UgzNzNt8B2hyj5N5KAJ4AaABAg,peter wright,Aquarman 2 will be a huge hit because you do know that alot of the fans of the movie don't give a crap about Johnny Depp especially in China where it will be massive.,2021-06-14T14:28:08Z,0
18,UgzNzNt8B2hyj5N5KAJ4AaABAg,Mark Cadge,They will not do it after aquaman 2 fulls flat as they want to make money after this new case Johnny will win and she will be out,2021-06-14T11:03:16Z,1
19,UgzNzNt8B2hyj5N5KAJ4AaABAg,Jennifer's Locks,"Same! Will NOT watch a movie with Amber Heard in it, period.",2021-06-13T07:17:49Z,5
20,UgzVUTZWjt7bYcqSdyh4AaABAg,Susan Crowley,I won't either,2021-06-13T03:10:17Z,1
21,Ugz8GSq-yTVQo994pk54AaABAg,walter hicks,"You can talk about her,...and NOT show her; and if you must select the most unflattering (hence: REAL) representations of her you can find (ugly). Show Johnny,...her victim. Displaying her image in ANYTHING other than an inglorious light is to feed her ego. No matter what you SAY about her, to reflect/broadcast her image is for her to win. That's how these people play (bad press is good press/better than no press) and win,...and you're helping her/Marvel; to win.",2021-06-12T16:30:45Z,0
22,Ugw86nNbTGIgPpkJ4ZF4AaABAg,Susan Crowley,That's what I was thinking. Why would they put that in a movie. Bad name world wide,2021-06-13T03:09:47Z,1
23,Ugx0s6dEePs22guqWkd4AaABAg,ALDC Brights,"@SMOKE CODM same... I'm a female, yet I genuinely wish equality was a thing. Women wanted equality, and now feminists are taking over and males are being put through the same thing that women were.😰 It's such a shame... But that's a whole other topic..",2021-06-14T03:33:48Z,1
24,Ugx0s6dEePs22guqWkd4AaABAg,SMOKE CODM,It would be better if equality exists that women can get arrested for domestic abuse,2021-06-14T02:44:52Z,2
25,Ugx0s6dEePs22guqWkd4AaABAg,Jennifer's Locks,@Tracy McClung meant SHOULD BE DOUBLE STANDARD. Why should she get away with a little community service to resume life as usual. A man wouldn't get away with what she did..... low life b____.,2021-06-13T07:24:23Z,1
26,Ugx0s6dEePs22guqWkd4AaABAg,Jennifer's Locks,@Tracy McClung exactly DOUBLE STANDARD,2021-06-13T07:21:14Z,1
27,Ugx0s6dEePs22guqWkd4AaABAg,ALDC Brights,"@Juan Benito What job are you referring too? JD has been replaced from the FB3 movie, and I doubt he's going to be recasted for the next POTC movie. Nevertheless, Amber is still toxic. Have you seen the interviews when she rolled her eyes and smirked while she listened to the audio recording? She probably only shoved food in her mouth so she could think of a lie to tell. She even blatantly admitted that she hit JD in the recording, and then she was like ""I didn't even hurt you."" It's still PHYSICAL ABUSE!! You can see from the interviews that JD has severely struggled, and he genuinely looks so depressed and emotionally drained.",2021-06-13T02:42:59Z,1
