,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,UgyxmAFOeR1zxN2A1VF4AaABAg,justiceleague1984,Yeah coz the person who has nothing to do with aquaman 2 can the man wb doesnt want to listen to can make her job to stay lol,2021-07-04T06:21:16Z,1
1,UgzzNPU13KEFYO6knEN4AaABAg,[ A L I M O N Y ],"You are right.
This doesn't even make sense..",2021-07-03T16:50:17Z,5
2,Ugw9kQ-0AuJc_7xyuXp4AaABAg,[ A L I M O N Y ],You're already a certified clown.,2021-07-05T12:07:13Z,1
3,Ugw9kQ-0AuJc_7xyuXp4AaABAg,[ A L I M O N Y ],You believe this shit huh?,2021-07-03T16:57:36Z,3
4,UgzvUxpSTwjRy9iE39R4AaABAg,[ A L I M O N Y ],"@Wendy Whitter Bruv, I know but believing this video means that you're misinformed.
Also, people don't even bring up about Tasya Van Ree",2021-07-05T16:48:24Z,0
5,UgzvUxpSTwjRy9iE39R4AaABAg,Wendy Whitter,She made a statement in her 20s about using men to further her career.,2021-07-05T14:24:12Z,0
6,UgzvUxpSTwjRy9iE39R4AaABAg,[ A L I M O N Y ],"Bruv, you're a clown if you believe this shit.
Snyder isn't even involved with Aquaman 2",2021-07-05T12:06:43Z,1
7,UgzvUxpSTwjRy9iE39R4AaABAg,Wendy Whitter,@Stormer the misfits yes I was trying to be polite...😀😀😀,2021-07-03T18:04:24Z,1
8,UgzvUxpSTwjRy9iE39R4AaABAg,Edits,BS!!!,2021-07-03T17:02:04Z,0
9,UgzDBCG-Ycohw6wTt514AaABAg,[ A L I M O N Y ],You actually believe this shit?,2021-07-03T16:58:00Z,1
10,UgzDBCG-Ycohw6wTt514AaABAg,Anita Morin,same here,2021-07-01T19:08:03Z,2
