,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,Ugz6Sn-xBe59QMmz3Vx4AaABAg,Anushka,Same,2021-06-22T13:54:01Z,1
1,UgzqOAWcBuoq6w4KiDZ4AaABAg,Bryce Mcqueen,"@Grape A Foundation That's the thing!  It doesn't matter what the sediment of  public, media etc., is. That should have nothing to do with justice in the court rm.!!",2021-05-23T20:07:41Z,0
2,UgzqOAWcBuoq6w4KiDZ4AaABAg,Grape A Foundation,Yeah exactly can't believe people sided with a disgusting human being like Amber Heard.,2021-05-23T10:53:45Z,0
3,UgzLZ2MVlt_UjnVN99F4AaABAg,Grape A Foundation,Wow this is such a ignorant post. You do realize all the evidence points to Amber being the abuser but you are going to disregard that because of what ifs? Lol,2021-05-23T10:56:56Z,0
4,Ugz_kg4GXLLbALR1Mxt4AaABAg,Grape A Foundation,@Aphyrius lol,2021-05-26T18:09:29Z,0
5,Ugz_kg4GXLLbALR1Mxt4AaABAg,Aphyrius,@Grape A Foundation 😏,2021-05-26T18:06:15Z,1
6,Ugz_kg4GXLLbALR1Mxt4AaABAg,Grape A Foundation,Simp,2021-05-23T10:58:16Z,1
7,Ugxe35sAfxk-VMirExN4AaABAg,Grape A Foundation,@RegularCobra76 All of the evidence points to her. To ignore that is just funny.,2021-05-23T12:43:59Z,0
8,Ugxe35sAfxk-VMirExN4AaABAg,RegularCobra76,@Grape A Foundation all I’m saying is he could of done stuff to her and she could of done stuff to him non of my business,2021-05-23T12:39:12Z,0
9,Ugxe35sAfxk-VMirExN4AaABAg,Grape A Foundation,@RegularCobra76 So you're just going to assume.........based on what ifs lol,2021-05-23T11:56:30Z,0
10,Ugxe35sAfxk-VMirExN4AaABAg,RegularCobra76,Not confirmed and also he could of hit her we don’t know,2021-05-23T11:54:01Z,0
11,Ugxe35sAfxk-VMirExN4AaABAg,Grape A Foundation,How would you know kid?,2021-05-23T10:59:18Z,0
12,UgwfrUzRweNmHR18aiR4AaABAg,Mrs. P.,Glad that you escaped👍🌞🌈,2021-03-27T13:35:13Z,0
13,UgxmkkKT9i2BdO10QbZ4AaABAg,eetswa lad,"Not just drag him down, she tried to destroy his entire career and legacy",2021-03-27T00:53:31Z,0
14,UgzNlO8q2CLcKW3qH4J4AaABAg,Mediocre Driver,"It has nothing to do with gender, people believe who claims to be a victim first, now we have learned we were wrong but it is always best to trust the victim",2021-03-25T07:17:55Z,0
15,UgzQDI31QwZJy_QQBtF4AaABAg,Chef,Your comment make me go like,2021-03-25T15:40:43Z,0
16,Ugy9atoSg96hL1290ER4AaABAg,Pen L,@Bo Moore Even Hell don’t accept her lol,2021-03-24T08:22:13Z,0
17,Ugy9atoSg96hL1290ER4AaABAg,Bo Moore,satan is chill. amber heard is not,2021-03-24T05:43:23Z,1
18,Ugz1UYKLnJzW7XZ91gR4AaABAg,Mike H.,That’s kimmel,2021-03-25T16:04:54Z,4
19,UgyFBXQ9E8HuTNO6v4Z4AaABAg,Bo Moore,accurate,2021-03-24T05:43:48Z,0
20,UgwOZDwfFWOGSD30vo54AaABAg,Jae Sairen,It's sad that nobody believes men. They all cry about privilege and shit and yet they don't seem to realize their own. Everybody has privilege in one way or another.,2021-06-23T22:40:10Z,0
21,UgwOZDwfFWOGSD30vo54AaABAg,Eena,The double standards are appalling.,2021-06-23T14:16:15Z,0
22,UgzLKfat4KfnFpt9w894AaABAg,Bo Moore,and it just invalidate men's experiences,2021-03-24T05:45:09Z,0
23,UgxHttvbNR1kUpsY9594AaABAg,Troll Rat,People with a brain know that Johnny was innocent,2021-03-24T15:03:41Z,0
24,UgyINbkBX0ovmsth70Z4AaABAg,Zaxbys Toast,Facts,2021-03-25T07:51:55Z,0
25,UgwCLcdEKQYglwSaOIx4AaABAg,Death Wolfs,They are already super famous . they work for the Wikileaks guys,2021-03-24T02:04:31Z,1
26,UgwVGFVFQzJ3YnnX9s14AaABAg,Troll Rat,"Its been proven a myth, and she still gets the role 😭",2021-03-24T14:58:52Z,0
27,UgxW3Ut5kZyvMOTkyTR4AaABAg,owen,?,2021-03-22T20:23:25Z,0
28,Ugz2C1nZzGlCAUV0A654AaABAg,Eena,"If you want to know something about a person,ask their exes. And Mr Depp's exes have nothing negative to say about him.",2021-06-23T14:17:55Z,0
29,Ugz2C1nZzGlCAUV0A654AaABAg,Sajida Azhar,It's just some STANS OF DAT LADY so it's minority MINORITY IN DIS CASE DON'T MATTER but on bright side he's in the contract POG LESSS GOOOO,2021-05-23T15:31:49Z,0
30,Ugz2C1nZzGlCAUV0A654AaABAg,Troll Rat,That's the minority,2021-03-24T14:43:02Z,7
31,UgxUY9mb5gZbAP15rSh4AaABAg,Kedabro,"@Kyle Glenn 
I never claimed such bruises *had* to be aggressive. Just that they could be.",2021-03-22T10:51:34Z,0
32,UgxUY9mb5gZbAP15rSh4AaABAg,Kyle Glenn,"@Kedabro that is 100% wrong, some people bruise easily.... I had an encounter with my sister that ended that way.... she was slamming my head against the wall, I grabbed her at her elbows, moved her away from me and then left. The cop that showed up verified that the bruises were defensive.",2021-03-22T04:17:16Z,0
33,UgxUY9mb5gZbAP15rSh4AaABAg,Kedabro,"No, men can grip bruises into a woman's arms while shaking them.",2021-03-22T04:06:11Z,0
34,Ugz2ScSQ3wAaum-Otol4AaABAg,Troll Rat,"I agree with 
ᛃᛟᚱᛗᚢᛜᚨᚾᛞᚱ᛫ᛖᚨᛏᛊ᛫ᚺᛁᛗᛊᛖᛚᚠ in this case",2021-03-24T15:02:45Z,1
35,Ugz2ScSQ3wAaum-Otol4AaABAg,ᛁᚭᚱᛙᚢᚿᚴᛆᚿᛐᛧ᛫ᛆᛐᛧ᛫ᛌᛁᚴ᛫ᛌᛁᛆᛚᚠᛧ,"@Spy
That's a stupid argument. You can't just justify turning the whole world against someone based on loose grounds and say ""It's okay though, you can just prove you're innocent and you're all good!"". First of all, that's not how the legal system works, and as such, neither should people's judgements. It's ""innocent until proven guilty"", not ""guilty until proven innocent"". Second, you and I both know that after having completely ruined a person based on an accusation that hasn't even been proven, proving one's innocence isn't enough to undo the damage. It isn't even enough to remove the ""guilty"" stamp, so how on earth do you think it would take back several years of being falsely labeled as a scum and thus treated as such? No, you cannot in any way justify treating someone who's not proven to be guilty as if they were. You know it ruins lives and you know it's wrong, so why is it so hard to agree that unless you KNOW they are guilty you have justification enough to treat them as such?",2021-03-22T21:14:49Z,1
36,Ugz2ScSQ3wAaum-Otol4AaABAg,Spy,"@ᛁᚭᚱᛙᚢᚿᚴᛆᚿᛐᛧ᛫ᛆᛐᛧ᛫ᛌᛁᚴ᛫ᛌᛁᛆᛚᚠᛧ yes, but that goes away one you’re proved innocent. You then sue for defamation and get a nice vacation for your troubles,",2021-03-22T20:48:20Z,0
37,Ugz2ScSQ3wAaum-Otol4AaABAg,ᛁᚭᚱᛙᚢᚿᚴᛆᚿᛐᛧ᛫ᛆᛐᛧ᛫ᛌᛁᚴ᛫ᛌᛁᛆᛚᚠᛧ,"@Spy
No, the correct, rational behaviour would be not to judge someone or treat them differently because of a mere accusation until you can actually verify the truth behind the accusation. Otherwise you justify punishing innocent people over nothing but a rumor that may, or may not have justification to it. Like I said, I could accuse you of a crime, anyone could. Would you agree that my accusation alone would be reason enough to label you as a monster, have you fired from your job, turn your friends against you and attempt to completely destroy your life?",2021-03-22T20:05:56Z,1
38,Ugz2ScSQ3wAaum-Otol4AaABAg,Spy,@ᛁᚭᚱᛙᚢᚿᚴᛆᚿᛐᛧ᛫ᛆᛐᛧ᛫ᛌᛁᚴ᛫ᛌᛁᛆᛚᚠᛧ depp is in the right. But most accusations are true. The majority is true. Thus such always try to support the victim unless otherwise.,2021-03-22T19:01:08Z,0
39,UgyjgYdHbS-w8DPe_Rl4AaABAg,DJx,I will be if he isn’t asked to come back after a HUGE public apology!!!,2021-03-22T22:28:26Z,0
40,UgxMXRDn6UOTcDAOiK54AaABAg,ASAPLK GNGLk,Same i always believe in him and i'm crying right know because no one wanted to believe in him.,2021-03-27T15:47:32Z,8
41,UgyrHHVDdnLPL_-hOTx4AaABAg,Ashlyn,"@Ann Ward he was in a toxic relationship, he was being abused then she said he was abusing her. He treats his friends and his fans with the up most respect and is so sweet to them.",2021-03-24T22:44:34Z,2
42,UgyrHHVDdnLPL_-hOTx4AaABAg,Ann Ward,@Ashlyn McCarty “genuine sweetheart”? Have you seen the clip of him smashing glasses and screaming? And do you think that was an isolated incident?,2021-03-24T17:12:38Z,0
43,UgytGXw0LK4Sr7PEF1J4AaABAg,APRIL GATES,"@Troll Rat Maybe take a class in reading comprehension? As you can see, I can’t stand either one. 
I think they’re both abusers and trying so hard to make the public think they’re the victim. 
If you think poor johnny is innocent then you really need a cat scan. Neither one are innocent, they’ve put their relationship in the public and decided to one up the other. Try not to be too bias when analyzing all their bullshit. Neither one deserves your respect🤷‍♀️",2021-03-24T18:26:32Z,0
44,UgytGXw0LK4Sr7PEF1J4AaABAg,Troll Rat,"@APRIL GATES I'm NOT going to argue and waste my time with people like you. If you believe Amber is just a poor abused victim then you are one of her awe struck followers. Simple denial. Your own words, there. 
Also, ima mute you as to preserve my mental health",2021-03-24T15:11:24Z,1
45,UgytGXw0LK4Sr7PEF1J4AaABAg,APRIL GATES,"@Troll Rat Why? Because they aren’t the same as the flunkies that consider them idols? 
That’s like saying don’t reply to comments you don’t like.",2021-03-24T15:05:11Z,0
46,UgytGXw0LK4Sr7PEF1J4AaABAg,Troll Rat,Don't give your opinions,2021-03-24T14:45:13Z,0
47,UgyeItjjMctUs3Hsw754AaABAg,Jae Sairen,"Sadly, this is all it takes to ruin a man. Double standards suck.",2021-06-23T22:42:59Z,1
48,UgyeItjjMctUs3Hsw754AaABAg,*ᒪᗩᗪY ᐯOᒪᗪEᗰOᖇT*,"@Srinidhi C 
LoLoLoL 
He's my DEAD husband.",2021-03-23T08:52:20Z,2
49,UgyeItjjMctUs3Hsw754AaABAg,Srinidhi C,@*ᒪᗩᗪY ᐯOᒪᗪEᗰOᖇT* you said the name. You must refer to him as YOU KNOW WHO,2021-03-23T08:28:52Z,2
50,UgyeItjjMctUs3Hsw754AaABAg,่,@*ᒪᗩᗪY ᐯOᒪᗪEᗰOᖇT* So johnny still have time to clear his name.,2021-03-23T08:28:43Z,1
51,UgyeItjjMctUs3Hsw754AaABAg,่,@*ᒪᗩᗪY ᐯOᒪᗪEᗰOᖇT* For Johnny Depp it wasn't too late because his wife admit it that she lie about johnny.,2021-03-23T08:28:21Z,0
52,UgxmTP7rjhdJS1NshhR4AaABAg,Jimmy Russel,Guess you’ve never heard of Sociopathy?,2021-03-22T08:47:23Z,0
53,Ugx8Et-bB0BkHFb9iDl4AaABAg,Jacqueline Bouch,"Indeed, Kiki the pupper....100% agreed &  isn't it about time the media and all forms of links to getting real became their own reality.  

# real time.",2021-03-27T04:21:37Z,0
54,UgwSi8R8pVoR8bGtT3F4AaABAg,Troll Rat,He ain't been the same in a good way. At least he doesn't have to get abused by her,2021-03-24T15:04:19Z,0
55,UgxIJpkW3Qw1CWhPgoF4AaABAg,Anna Woolley,Why does this make me so emotional haha,2021-06-23T09:55:37Z,1
56,UgxIJpkW3Qw1CWhPgoF4AaABAg,Allanan Sume,"@Ivwn Yeaaah... Totally forgot about this comment. I saw later those rumors were dismissed, I'm a big DC fan but imma download illegaly the movie because Depp was fired from Fantastic Beasts 2 and Frick amber srsly",2021-06-22T12:49:21Z,1
57,UgxIJpkW3Qw1CWhPgoF4AaABAg,Ivwn,She's still playing Mera in Aquaman 2. Those were all fake rumors of Emilia replacing Amber. Amber is still going to be in Aquaman 2 and has been training for it for a while.,2021-06-22T12:25:19Z,0
58,UgxIJpkW3Qw1CWhPgoF4AaABAg,Faith Thompson,I believe she was fired BC she broke her contract for not staying in shape thats what I read at least not completely sure tho,2021-03-25T23:59:42Z,0
59,UgxIJpkW3Qw1CWhPgoF4AaABAg,Sly Riddle,İ know it's just a rumor for now but she probably is going to be fired. I'm not sure about Emilia tho,2021-03-23T13:17:48Z,3
