,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,UgwDl41un1N07ie_AbN4AaABAg,PureSparkles22,@Kaykay Love Lol. Her lawyer just admitted she lied and kept the money for herself,2021-03-20T07:29:05Z,0
1,UgwDl41un1N07ie_AbN4AaABAg,Kaykay Love,What gold is she digging? She gave it all away to domestic violence shelters.,2019-09-16T00:47:58Z,1
