,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,Ugx1HfdrJVcqq9YfCdt4AaABAg,Kerra Williams,"Like, dude… are we discussing a new penny?",2021-07-07T01:58:11Z,5
1,Ugx5-GXU2iM34MFIUFJ4AaABAg,BabbyFace Revocation,@dellsbells100 Johnny Depp's my hero anyone that can put up with Amber Heard that long has got to be made out of titanium laminated with Kevlar.,2021-06-29T00:01:11Z,0
2,Ugx5-GXU2iM34MFIUFJ4AaABAg,dellsbells100,Her whole persona screams Narc to me.,2021-06-28T23:15:03Z,0
3,Ugx5-GXU2iM34MFIUFJ4AaABAg,BabbyFace Revocation,The guilt is going to swirl in her mind like a 🌪️ whirlwind 🌪️ she's going to try to take it out on anyone and everyone she can!,2021-06-23T19:54:22Z,0
4,Ugx5-GXU2iM34MFIUFJ4AaABAg,BabbyFace Revocation,For what it's worth Johnny we pray for you to have a piece of mind and a strong idiom we fans love and respect you very much BROTHER!,2021-06-23T19:49:28Z,0
5,Ugxd3-8lafVqycy-5Z14AaABAg,A Wright,"When you are in a relationship with an abuser, you eventually have to be physical to defend yourself in certain situations. If you lock yourself in a bathroom and they bust in, you might need to push them to get away. You might hurt them in your attempt to stop it. That does not turn the victim into an abuser. Male or female!",2021-08-21T20:34:59Z,1
6,Ugxd3-8lafVqycy-5Z14AaABAg,Heather Higgins,"In this audio he admits he pushed her away. Also In the audio when he was trying to hide in the bathroom, she was pushing on the door and he was trying to close it which then scraped her toes. (He asked her in the audio if her toes were ok) When he bent down to look at them. She then kicked the door into his head and punched him. 
I can't remember if it's in another audio or the court transcript where he also admits to kicking her in the leg on the airplane incident to get her to go away from him.",2021-08-12T01:08:05Z,0
7,Ugx2fF5pcFsw9UadN1h4AaABAg,A Wright,"@MARSBELLA1 first off, none of what you said is abuse. Second, stop trying to defend this abuser if you can't even come up with coherent arguments.",2021-08-21T20:36:29Z,0
8,Ugx2fF5pcFsw9UadN1h4AaABAg,justarando,@MARSBELLA1 that’s not what happened! actually Amber said she’d donate the 7 million dollars she received from her divorce to a children’s charity which she lied! And didn’t and a judge recently granted Johnny’s a victory to check and confirm she lied. Also Johnny is far from broke he could loose all his money and make it all back because he’s Johnny depp and people love him and his work. Also Amber has said multiple times she married him for financial security so yes she did need his money especially because she couldn’t even afford to get herself a hotel and was barely getting roles when she met Johnny. Not only that she thought her marriage to Johnny would skyrocket her career but it didn’t.,2021-08-13T14:39:14Z,0
9,Ugx2fF5pcFsw9UadN1h4AaABAg,MARSBELLA1,To protect the children but he did have a midlife crisis and relapsed onto heroin and extacy and spent £6 million on wine... thats nearly as much as Amber got for the Divorce settlement. Which Johnny said HE would personally pay into the charitys to make sure thats where the money would go. Johnny has no money. Amber doesnt need him for money - she already has many extremely wealthy friends.,2021-08-05T08:57:25Z,0
