,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,UgzPxqReoo0C7PnKVuR4AaABAg,Carmen Castro,"Hi, can you make an update about current evidence and the investigation abt perjury in Australia? Tk u so much 👍🙏❤️🇵🇹",2021-10-31T12:13:02Z,0
1,UgzPxqReoo0C7PnKVuR4AaABAg,GIA,@Delusional_Lucidity he doesn't sound drug or drunk.,2021-09-20T13:53:50Z,0
2,UgzPxqReoo0C7PnKVuR4AaABAg,Carmen Castro,"@Angela Marie he feel tired, hopeless and conscious that she will never change",2021-08-31T16:06:32Z,0
3,UgzPxqReoo0C7PnKVuR4AaABAg,Carmen Castro,"@missmarysunshine and thanks to JD for fighting for his reputation as a man, many others are speaking out and admitting that they also had experience as Male DV victims. Society changed a lot and regardless of gender, DV and injustice must be reviewed, specially the legal aspects",2021-08-31T16:00:55Z,0
4,UgzPxqReoo0C7PnKVuR4AaABAg,Carmen Castro,"@Brittany sue Would not be able to stay calm with her ongoing insults, even taking a horse tranquilizer 😕",2021-08-31T15:55:33Z,0
5,UgwVllzX9A1POGpcaux4AaABAg,Johnny Depp,"Thanks for your comment,am truly grateful for all your love and support you've shown me during this challenging times. I hold this victory to you my great fan for all your words of encouragement and fighting spirit you have put up for me for justice to prevail. You're amazing and I love you 💕. Where are you watching from?",2021-10-17T00:32:26Z,0
6,Ugzh_AG2NUuTwuGNmo94AaABAg,Vee Sheldrick,"@Johnny Depp if you really are Mr Depp  then believe in yourself and keep that chin up! Justice with prevail and people are behind you. I believe the futures good- there's something special coming maybe even greater than Brandos Vito.
Hold on - believe! We believe in you!
God bless you",2021-10-26T22:49:00Z,0
7,Ugzh_AG2NUuTwuGNmo94AaABAg,Vee Sheldrick,"@Johnny Deppfirstly  I'm a fan of justice and truth  - and Miss Heards behaviour is neither, Sadly. 
Anyone following this story would empathise with Johnny Depp.
I've always admired him as a talented  artist/actor. He seemed to choose the truth of art over the pursuit of fame ! It's hard that some of the worst aspects of fame are now causing such pain.  Depp's conduct throughout is an inspiration.",2021-10-26T13:27:15Z,0
8,Ugzh_AG2NUuTwuGNmo94AaABAg,Johnny Depp,"@Vee Sheldrick you gat me all cracked up Vee... Well just want thanks for your efforts you’ve put in for me all this time and i do appreciate the love i am receiving from you, am so lucky and blessed to have such an amazing fan like you, how long have you being a fan?",2021-10-26T07:04:33Z,1
9,Ugzh_AG2NUuTwuGNmo94AaABAg,Vee Sheldrick,@Johnny Depp ..from the beautiful west coast of Scotland -  bonnie wee toon called Campbeltown where the whiskey is very fine and the folk are finer!  X,2021-10-26T03:08:12Z,0
10,Ugzh_AG2NUuTwuGNmo94AaABAg,Johnny Depp,"Thanks for your comment  Bee, am truly grateful for all your love and support you've shown me during this challenging times.  all your words of encouragement and fighting spirit you have put up for me for justice to prevail. You're amazing and I love you 💕. Where are you watching from?",2021-10-17T00:35:48Z,0
11,UgwNR77MahVfXhqGLaB4AaABAg,For the Greater Good,'I wash my hands of this weirdness' - Captain Jack Sparrow,2021-10-02T09:56:48Z,0
12,Ugy1av1u2mBdpmOHYAV4AaABAg,Beáta Gajdošová,Oh my god. She is terrible,2021-09-26T19:11:33Z,0
13,UgzeJ_E4_0t1zhWtoft4AaABAg,For the Greater Good,I hope you're doing ok with your mum and all,2021-10-02T10:05:51Z,0
14,UgwmRIB0JBiepPfVqNV4AaABAg,LaraCroftEyes1,Why are you laughing?,2021-06-01T06:08:22Z,0
15,UgzXvf6tJf81kdBZK5p4AaABAg,Sharon Brown,"@LaraCroftEyes1 I think they both fed off of each other sad to say, it’s good they r not together anymore,  that’s all I can say.",2021-06-01T06:16:21Z,0
16,UgzXvf6tJf81kdBZK5p4AaABAg,LaraCroftEyes1,Amber was the one cruel and disrespectful to Johnny.,2021-06-01T06:09:07Z,0
17,Ugzv66jXyINR11PcfiN4AaABAg,Sam Daniele,@LaraCroftEyes1 well it's clear her idea of a relationship is mental.  But still. Takes 2,2021-06-01T07:50:52Z,0
