kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount
youtube#video,-bi9zxpNTkAwJHv-3bDONmFUvRQ,CNKhlciAwtU,2021-09-23T01:40:22Z,UCG2QYlhnYYxksvv6ve11ijw,🚨🔥 Livestream - Let’s Talk About The Johnny Depp vs Amber Heard Case,"Join this channel to get access to perks:
https://www.youtube.com/channel/UCG2QYlhnYYxksvv6ve11ijw/join",https://i.ytimg.com/vi/CNKhlciAwtU/default.jpg,120,90,https://i.ytimg.com/vi/CNKhlciAwtU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/CNKhlciAwtU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/CNKhlciAwtU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/CNKhlciAwtU/maxresdefault.jpg,1280.0,720.0,Rob's Rules,"['Johnny Depp', 'Johnny', 'Depp', 'Amber Heard', 'Amber Heard Johnny Depp', 'Johnny Depp Amber Heard', 'Johnny Depp Amber', 'Heard Depp', 'Depp Heard', 'Justice For Johnny Depp', 'Johnny Depp News', 'Amber', 'Heard']",24,none,🚨🔥 Livestream - Let’s Talk About The Johnny Depp vs Amber Heard Case,"Join this channel to get access to perks:
https://www.youtube.com/channel/UCG2QYlhnYYxksvv6ve11ijw/join",en,PT2H1M30S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,703,102,0,19
youtube#video,gH8xCC1Cn4-9G5aYDCIBbAGP9jg,EWQ15dYukcU,2021-11-20T05:14:25Z,UCTYRq1_Zg_ItxQSQapnn1_g,"Discovery+ JOHNNY VS AMBER, a 2-episode documentary Depp and Heard's breakup. #shorts","#Discovery+ 
#JOHNNY 
#AMBER,  
#documentary
 #Depp 
 #Heard
#shorts
#INShortUpdate 

This channel and we do not claim any right over any of the graphics, images, songs used in this video. All rights reserved to the respective copyright owners. 
Copyright Disclaimer under section 107 of the Copyright Act of 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, education and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.",https://i.ytimg.com/vi/EWQ15dYukcU/default.jpg,120,90,https://i.ytimg.com/vi/EWQ15dYukcU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EWQ15dYukcU/hqdefault.jpg,480,360,,,,,,,IN Short Update,"['Discovery+ JOHNNY VS AMBER', ""a 2-episode documentary Depp and Heard's breakup. #shorts #Johnny Depp #shorts #IN Short Update""]",1,none,"Discovery+ JOHNNY VS AMBER, a 2-episode documentary Depp and Heard's breakup. #shorts","#Discovery+ 
#JOHNNY 
#AMBER,  
#documentary
 #Depp 
 #Heard
#shorts
#INShortUpdate 

This channel and we do not claim any right over any of the graphics, images, songs used in this video. All rights reserved to the respective copyright owners. 
Copyright Disclaimer under section 107 of the Copyright Act of 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, education and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.",en-IN,PT24S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,25,2,0,0
