kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.defaultLanguage,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount
youtube#video,vDoLNTcVMqiCrXMwcfnmM_Nw7gg,3G9WQwx40DA,2019-10-06T12:21:20Z,UCzBqBmvnuusXnClXYZ8fdyw,L'AIR DU DESERT MAROCAIN | Tauer Perfumes 02 | Best Amber Fragrance? | Perfume Review,"Cult favorite. Critically-acclaimed. Fragrance community lover. This is my take on Tauer Perfumes' 02 L'Air du Desert Marocain.

Follow me on Instagram for more | https://www.instagram.com/my_worldoffragrance/

Patreon |",https://i.ytimg.com/vi/3G9WQwx40DA/default.jpg,120,90,https://i.ytimg.com/vi/3G9WQwx40DA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3G9WQwx40DA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/3G9WQwx40DA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/3G9WQwx40DA/maxresdefault.jpg,1280.0,720.0,My World of Fragrance,"[""l'air du desert marocain"", ""02 l'air du desert marocain"", ""andy tauer l'air du desert marocain"", ""l'air du desert marocain review"", 'andy tauer perfume review', 'tauer perfumes 02', 'tauer perfumes review']",22,none,en,L'AIR DU DESERT MAROCAIN | Tauer Perfumes 02 | Best Amber Fragrance? | Perfume Review,"Cult favorite. Critically-acclaimed. Fragrance community lover. This is my take on Tauer Perfumes' 02 L'Air du Desert Marocain.

Follow me on Instagram for more | https://www.instagram.com/my_worldoffragrance/

Patreon |",en,PT7M13S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,9922,515,0,117
youtube#video,B6jOgS0ZeOmKrgll0EK2bYwy9Xw,7bVeTbrnPbU,2021-03-26T18:12:23Z,UC3I0VtPUgUkhLpggtt7iIpw,"LIVE Cookie Decorating | Friday Cookie Lunch Break with Hani, Amber, and Marlyn","Join us for some Live cookie decorating & we always welcome your questions. 

Templates & support via www.ko-fi-com/sweetambs

If you miss the Livestream you can watch the replay via my YouTube channel
https://www.youtube.com/sweetambs

Follow us for project updates:
Marlyn www.instagram.com/montrealconfections
Haniela www.instagram.com/hanielas/
Amber www.instagram.com/sweetambs/",https://i.ytimg.com/vi/7bVeTbrnPbU/default.jpg,120,90,https://i.ytimg.com/vi/7bVeTbrnPbU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7bVeTbrnPbU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/7bVeTbrnPbU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/7bVeTbrnPbU/maxresdefault.jpg,1280.0,720.0,SweetAmbsCookies,,24,none,,"LIVE Cookie Decorating | Friday Cookie Lunch Break with Hani, Amber, and Marlyn","Join us for some Live cookie decorating & we always welcome your questions. 

Templates & support via www.ko-fi-com/sweetambs

If you miss the Livestream you can watch the replay via my YouTube channel
https://www.youtube.com/sweetambs

Follow us for project updates:
Marlyn www.instagram.com/montrealconfections
Haniela www.instagram.com/hanielas/
Amber www.instagram.com/sweetambs/",,PT1H12M13S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,3022,98,0,3
youtube#video,oIxD1kyiSxN_DaT5lTEBBZIlZpY,92zB3K-7g44,2018-10-21T00:00:00Z,UCZDEq2imzSy_toATyD1sIow,Amber’s Airline – High Hopes: Story (Chapter 6) (Voice-overs; Subtitles),"What happened previously on “Amber’s Airline”: Amber, the crew and passengers crash landed near a deserted island. Clark saved David’s life. Elise was forced to quit the pills. Kyle proposed to Karen, who accepted. The group was saved by the National Guard. Karen changed her mind about Amber’s place on the team. A GameHouse Original Story (GHOS).

Play Now: https://go.onelink.me/GxDd",https://i.ytimg.com/vi/92zB3K-7g44/default.jpg,120,90,https://i.ytimg.com/vi/92zB3K-7g44/mqdefault.jpg,320,180,https://i.ytimg.com/vi/92zB3K-7g44/hqdefault.jpg,480,360,,,,,,,TiggerTips,"['Amber’s Airline', 'cutscenes', 'Amber’s Airline – High Hopes: The Movie', 'Snuggford Stories', 'GameHouse Original Stories', 'kid’s movie', 'child’s movie', 'movie based on game', 'snuggford movie', 'High Hopes', 'game movie', 'voice-over', '#IAmACreator', 'storyline']",20,none,en,Amber’s Airline – High Hopes: Story (Chapter 6) (Voice-overs; Subtitles),"What happened previously on “Amber’s Airline”: Amber, the crew and passengers crash landed near a deserted island. Clark saved David’s life. Elise was forced to quit the pills. Kyle proposed to Karen, who accepted. The group was saved by the National Guard. Karen changed her mind about Amber’s place on the team. A GameHouse Original Story (GHOS).

Play Now: https://go.onelink.me/GxDd",en,PT34M12S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,3716,44,0,11
youtube#video,oAFc8lvRXv4hjwVFEw5vlxVrlM0,ACvKiudhZhU,2018-09-30T00:00:00Z,UCZDEq2imzSy_toATyD1sIow,Amber’s Airline – High Hopes: Story (Chapter 3) (Voice-Overs; Subtitles),"What happened previously on “Amber’s Airline”: Pamela joined the flight crew; Amber was relegated to the security team. Elise’s dependency on pills increases. David and Amber had an enjoyable movie & popcorn date. Amber met Clark, an interesting doctor who travels a lot for work. Amber jumped at the opportunity to work in a Tahiti VIP lounge. A GameHouse Original Story (GHOS).

Play Now: https://go.onelink.me/GxDd",https://i.ytimg.com/vi/ACvKiudhZhU/default.jpg,120,90,https://i.ytimg.com/vi/ACvKiudhZhU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ACvKiudhZhU/hqdefault.jpg,480,360,,,,,,,TiggerTips,"['Amber’s Airline', 'cutscenes', 'Amber’s Airline – High Hopes: The Movie', 'Snuggford Stories', 'GameHouse Original Stories', 'kid’s movie', 'child’s movie', 'movie based on game', 'snuggford movie', 'High Hopes', 'game movie', 'voice-over', '#IAmACreator', 'storyline']",20,none,en,Amber’s Airline – High Hopes: Story (Chapter 3) (Voice-Overs; Subtitles),"What happened previously on “Amber’s Airline”: Pamela joined the flight crew; Amber was relegated to the security team. Elise’s dependency on pills increases. David and Amber had an enjoyable movie & popcorn date. Amber met Clark, an interesting doctor who travels a lot for work. Amber jumped at the opportunity to work in a Tahiti VIP lounge. A GameHouse Original Story (GHOS).

Play Now: https://go.onelink.me/GxDd",en,PT28M55S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,3468,44,0,7
youtube#video,CeFb7k7tqGDNW85XTuKpXUhZXjU,AueQj6RSDWU,2019-02-09T05:27:36Z,UCOqABagbtYC3BsOEG3EmyeA,Amber's Airlines - High Hopes - Live For Getting Over It,"Music by Adam Gubman
Lyrics by George Sanger and Adam Gubman

Vocals - Elise Hayes",https://i.ytimg.com/vi/AueQj6RSDWU/default.jpg,120,90,https://i.ytimg.com/vi/AueQj6RSDWU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/AueQj6RSDWU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/AueQj6RSDWU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/AueQj6RSDWU/maxresdefault.jpg,1280.0,720.0,Adam Gubman,"['GameHouse', ""Amber's Airlines"", 'Ambers Airlines', 'High Hopes', 'Ambers Airlines High Hopes', ""Amber's Airlines High Hopes"", 'Ambers Airlines OST', ""Amber's Airlines High Hopes OST"", 'GameHouse Songs', 'GameHouse OST', 'Adam Gubman', 'George Sanger', 'Elise Hayes', 'Delicious Emily', 'Video Game Music', '2019 Video Game Music']",20,none,,Amber's Airlines - High Hopes - Live For Getting Over It,"Music by Adam Gubman
Lyrics by George Sanger and Adam Gubman

Vocals - Elise Hayes",,PT2M19S,2d,hd,false,False,rectangular,processed,public,youtube,True,False,False,9643,193,0,20
youtube#video,pU5yhLdbzKqkFBdgFVnGTX_lVBw,BTq1ZvlNgSk,2019-10-01T21:41:04Z,UCBu0KdNokE4MqdkacvH37_A,Prosecutors present Amber Guyger's Dallas Police Department preliminary interview as evidence,"Prosecutors used records from Amber Guyger's preliminary interview with the Dallas Police Department as evidence during the punishment phase of the trial.

MORE: wfaa.com/bothamjean",https://i.ytimg.com/vi/BTq1ZvlNgSk/default.jpg,120,90,https://i.ytimg.com/vi/BTq1ZvlNgSk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BTq1ZvlNgSk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/BTq1ZvlNgSk/sddefault.jpg,640.0,480.0,,,,WFAA,"['botham jean', 'amber guyger', 'amber guyger trial', 'amber guyger trial update', 'when is amber guyger trial', 'amber guyger 911 call im sorry', 'amber guyger youtube', 'where is amber guyger now', 'is amber guyger in jail', 'botham jean update', 'murder trial', 'dallas police', 'botham jean shooting', 'amber guyger murder trial', 'amber guyger trial live stream', 'dallas police shooting', 'botham-jean', 'judge tammy kemp', 'Amber guyger guilty', 'amber guyger guilty of murder']",25,none,en,Prosecutors present Amber Guyger's Dallas Police Department preliminary interview as evidence,"Prosecutors used records from Amber Guyger's preliminary interview with the Dallas Police Department as evidence during the punishment phase of the trial.

MORE: wfaa.com/bothamjean",en,PT2M47S,2d,hd,true,True,rectangular,processed,public,youtube,True,True,False,21735,116,0,23
youtube#video,a2N9cTxVkLVxWGCLqaCAFY7k6BQ,d5x-VBwSDyo,2019-06-20T09:07:30Z,UCCAiJO-I3ZwxOAQIciWEUBw,""" EVERYTHING I NEED"" SKYLAR GREY | AQUAMAN & MERA ( Love Scene )","Scenes  from movie :Aquaman (2018) Arthur, Mera ( | Jason Momoa, Amber Heard)
https://www.imdb.com/title/tt1477834/
https://skylargreymusic.com/
Skylar Grey is a five-time GRAMMY-nominated singer, songwriter and multi-instrumentalist who is responsible for co-writing some of the most memorable songs of the past couple years. She penned Eminem’s/Rihanna’s “Love The Way You Lie,” which became one of the biggest songs of their careers. This lead to Grey writing Dr. Dre’s “I Need A Doctor,” Diddy Dirty Money’s “Coming Home,” and Kaskade’s “Room For Happiness”. Her work has lit up the Billboard Hot 100 and iTunes sales charts, totaling more than 15 million singles sold globally.

Lyrics :
Born on the wrong side of the ocean
With all the tides against you
You never thought you'd be much good for anyone
But that's so far from the truth

[Pre-Chorus]
I know there's pain in your heart
And you're covered in scars
Wish you could see what I do

[Chorus]
'Cause baby, everything you are
Is everything I need
You're everything to me
Baby, every single part
Is who you're meant to be
'Cause you were meant for me
And you're everything I need

[Verse 2]
You can say I'm wrong
You can turn your back against me
But I am here to stay
(I am here to stay)
Like the sea
She keeps kissing the shoreline
No matter how many times he pushes her away

[Chorus]
'Cause baby, everything you are
Is everything I need
You're everything to me
Baby, every single part
Is who you're meant to be
'Cause you were meant for me

[Bridge]
And everything happens for a reason
It's all a blessing in disguise
I used to question who I was
But now I see
The answer's in your eyes

[Chorus]
'Cause baby, everything you are
Is everything I need
You're everything to me
Baby, every single part
Is who you're meant to be
'Cause you were meant for me
And you're everything I need

Video Edited :OLJA

#Aquaman #SkylarGrey #Soundtrack #EverythingINeed",https://i.ytimg.com/vi/d5x-VBwSDyo/default.jpg,120,90,https://i.ytimg.com/vi/d5x-VBwSDyo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/d5x-VBwSDyo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/d5x-VBwSDyo/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/d5x-VBwSDyo/maxresdefault.jpg,1280.0,720.0,OLJA,,10,none,,""" EVERYTHING I NEED"" SKYLAR GREY | AQUAMAN & MERA ( Love Scene )","Scenes  from movie :Aquaman (2018) Arthur, Mera ( | Jason Momoa, Amber Heard)
https://www.imdb.com/title/tt1477834/
https://skylargreymusic.com/
Skylar Grey is a five-time GRAMMY-nominated singer, songwriter and multi-instrumentalist who is responsible for co-writing some of the most memorable songs of the past couple years. She penned Eminem’s/Rihanna’s “Love The Way You Lie,” which became one of the biggest songs of their careers. This lead to Grey writing Dr. Dre’s “I Need A Doctor,” Diddy Dirty Money’s “Coming Home,” and Kaskade’s “Room For Happiness”. Her work has lit up the Billboard Hot 100 and iTunes sales charts, totaling more than 15 million singles sold globally.

Lyrics :
Born on the wrong side of the ocean
With all the tides against you
You never thought you'd be much good for anyone
But that's so far from the truth

[Pre-Chorus]
I know there's pain in your heart
And you're covered in scars
Wish you could see what I do

[Chorus]
'Cause baby, everything you are
Is everything I need
You're everything to me
Baby, every single part
Is who you're meant to be
'Cause you were meant for me
And you're everything I need

[Verse 2]
You can say I'm wrong
You can turn your back against me
But I am here to stay
(I am here to stay)
Like the sea
She keeps kissing the shoreline
No matter how many times he pushes her away

[Chorus]
'Cause baby, everything you are
Is everything I need
You're everything to me
Baby, every single part
Is who you're meant to be
'Cause you were meant for me

[Bridge]
And everything happens for a reason
It's all a blessing in disguise
I used to question who I was
But now I see
The answer's in your eyes

[Chorus]
'Cause baby, everything you are
Is everything I need
You're everything to me
Baby, every single part
Is who you're meant to be
'Cause you were meant for me
And you're everything I need

Video Edited :OLJA

#Aquaman #SkylarGrey #Soundtrack #EverythingINeed",,PT3M16S,2d,hd,false,False,rectangular,processed,public,youtube,True,False,False,1637222,14183,0,269
youtube#video,SPQ4JH9PEaLlR2vP0_PMNTVlIWE,mRdVYyVRW3E,2018-04-11T10:07:30Z,UCQdVcNt0EUJWvlh3XUYYTLQ,Fatal Love: Intimacy and Interest in Indian Political Thought,"Talk provided by Dr Faisal Devji, University of Oxford
Hosted by Dr Amber Darr, UCL Laws

Launch Event of the South Asian Legal Studies Forum arranged by the UCL Faculty of Laws and the Graduate Law Society to offer its students a platform on which to discuss and debate legal issues relating to the region.",https://i.ytimg.com/vi/mRdVYyVRW3E/default.jpg,120,90,https://i.ytimg.com/vi/mRdVYyVRW3E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mRdVYyVRW3E/hqdefault.jpg,480,360,https://i.ytimg.com/vi/mRdVYyVRW3E/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/mRdVYyVRW3E/maxresdefault.jpg,1280.0,720.0,UCL Laws,"['UCL Laws', 'lecture', 'Graduate Law Society', 'Dr Faisal Devji', 'University of Oxford', 'Dr Amber Darr', 'Firoza Dodhi', 'South Asian Legal Studies Forum']",27,none,,Fatal Love: Intimacy and Interest in Indian Political Thought,"Talk provided by Dr Faisal Devji, University of Oxford
Hosted by Dr Amber Darr, UCL Laws

Launch Event of the South Asian Legal Studies Forum arranged by the UCL Faculty of Laws and the Graduate Law Society to offer its students a platform on which to discuss and debate legal issues relating to the region.",en-GB,PT1H36M13S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1793,22,0,0
youtube#video,UUbH-P_ATOYVLGCEWCksGAVIvwc,UiPvaF-mvTw,2018-10-14T12:20:12Z,UCYtvPL4TFFHhyXvE91GMQjg,"Amber's Airlines - High Hopes - Level 41 ""Prejudice""(#61)(Walkthrough)","Thanks for watching!

Stream:

http://www.youtube.com/c/AbadoneGameTV

Subscribe:

http://www.youtube.com/c/AbadoneGameTV

Follow:

Google+: https://plus.google.com/101727177696474313542

Amber's Airlines - High Hopes

Game Description:

Fasten your seat belt and take off with Amber Hope in a new airline game!

From the makers of Delicious, Fabulous and Heart's Medicine, comes a brand new time management adventure that will make your heart soar! Meet Amber Hope, aspiring stewardess for Snuggford Airlines. Amber has dreamed of flying to exotic destinations around the world since she was a girl. But before she can join the elite crew of air hostesses, she'll need to pass her exams. That's not going to be easy, and she'll need your help. Amber's life seems wonderful. She shares her apartment with her pet fish, Sushi. She loves her job and dreams of the day she'll be on an airplane, a full-fledged cabin attendant assisting travellers. The possibilities are endless - ""the sky is the limit"" as they say. But appearances can be deceiving… Everything is overshadowed by what happened in her childhood and she can't escape her past. Her lingering guilt and fear are holding her back from achieving the very thing she is trying to achieve. When her plane crashes, Amber is forced to face her fears. As you've heard time and again during safety demonstrations, Amber will have to help herself before she can help others. Is she up to the task? Share the highs and lows of Amber's life. Be there for her and help her ascend to the highest heights! 

- Be transported by a truly wonderful story of love and loss 
- Fly through 60 travel-themed levels, and 30 extra challenging levels 
- Explore the world and get a behind-the scenes look at airport life with 6 unique locations 
- Master 18 mini games that cover every aspect of flying – from check-in to security checks, suitcases to passports, safety demonstrations to serving passengers 
- Fasten your seatbelt for amazing, all-new cinematics 
- Experience what it's like to be a real flight attendant - the ups and the downs 
- Unfasten"" Amber's diary and discover her secret thoughts as you earn game goals 
- Customize Amber's diary by earning diamonds and make it your own with travel stickers and different covers",https://i.ytimg.com/vi/UiPvaF-mvTw/default.jpg,120,90,https://i.ytimg.com/vi/UiPvaF-mvTw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/UiPvaF-mvTw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/UiPvaF-mvTw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/UiPvaF-mvTw/maxresdefault.jpg,1280.0,720.0,Abadone Game TV,"[""Amber's Airlines High Hopes"", 'time management game', 'flight attendant game', 'game', 'cooking game', 'airline game']",20,none,,"Amber's Airlines - High Hopes - Level 41 ""Prejudice""(#61)(Walkthrough)","Thanks for watching!

Stream:

http://www.youtube.com/c/AbadoneGameTV

Subscribe:

http://www.youtube.com/c/AbadoneGameTV

Follow:

Google+: https://plus.google.com/101727177696474313542

Amber's Airlines - High Hopes

Game Description:

Fasten your seat belt and take off with Amber Hope in a new airline game!

From the makers of Delicious, Fabulous and Heart's Medicine, comes a brand new time management adventure that will make your heart soar! Meet Amber Hope, aspiring stewardess for Snuggford Airlines. Amber has dreamed of flying to exotic destinations around the world since she was a girl. But before she can join the elite crew of air hostesses, she'll need to pass her exams. That's not going to be easy, and she'll need your help. Amber's life seems wonderful. She shares her apartment with her pet fish, Sushi. She loves her job and dreams of the day she'll be on an airplane, a full-fledged cabin attendant assisting travellers. The possibilities are endless - ""the sky is the limit"" as they say. But appearances can be deceiving… Everything is overshadowed by what happened in her childhood and she can't escape her past. Her lingering guilt and fear are holding her back from achieving the very thing she is trying to achieve. When her plane crashes, Amber is forced to face her fears. As you've heard time and again during safety demonstrations, Amber will have to help herself before she can help others. Is she up to the task? Share the highs and lows of Amber's life. Be there for her and help her ascend to the highest heights! 

- Be transported by a truly wonderful story of love and loss 
- Fly through 60 travel-themed levels, and 30 extra challenging levels 
- Explore the world and get a behind-the scenes look at airport life with 6 unique locations 
- Master 18 mini games that cover every aspect of flying – from check-in to security checks, suitcases to passports, safety demonstrations to serving passengers 
- Fasten your seatbelt for amazing, all-new cinematics 
- Experience what it's like to be a real flight attendant - the ups and the downs 
- Unfasten"" Amber's diary and discover her secret thoughts as you earn game goals 
- Customize Amber's diary by earning diamonds and make it your own with travel stickers and different covers",en,PT8M9S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,105,1,0,0
youtube#video,lHWae1SpIXPXdxt6DDAS_5Vnrgk,Wk-iaYVbTZ8,2018-08-11T11:40:09Z,UChJWfOP9b-0UclIynsUuNUA,Amber's Airline - Android/iOS Gameplay ᴴᴰ,"In Amber’s Airline - High Hopes, you’ll get a taste of the glamorous life of a flight attendant. 

Meet Amber Hope, aspiring stewardess for Snuggford Airlines. Amber has dreamed of flying to exotic destinations around the world since she was a girl. But before she can join the elite crew of air hostesses, she’ll need to pass her exams. That’s not going to be easy, and she’ll need your help.

✈️Be transported by a truly wonderful story of love and loss
✈️Fly through 60 travel-themed levels, and 30 extra challenging levels
✈️Explore the world and get a behind-the scenes look at airport life with 6 unique locations
✈️Master 18 mini games that cover every aspect of flying – from check-in to security checks, suitcases to passports, safety demonstrations to serving passengers
✈️Fasten your seatbelt for amazing, all-new cinematics
✈️Experience what it’s like to be a real flight attendant - the ups and the downs
✈️”Unfasten” Amber’s diary and discover her secret thoughts as you earn game goals
✈️Customize Amber’s diary by earning diamonds and make it your own with travel stickers and different covers

Amber’s life seems wonderful. She shares her apartment with her pet fish, Sushi. She loves her job and dreams of the day she’ll be on an airplane, a full-fledged cabin attendant assisting travellers. The possibilities are endless - “the sky is the limit” as they say. But appearances can be deceiving…

Everything is overshadowed by what happened in her childhood and she can’t escape her past. Her lingering guilt and fear are holding her back from achieving the very thing she is trying to achieve. 

When her plane crashes, Amber is forced to face her fears. As you’ve heard time and again during safety demonstrations, Amber will have to help herself before she can help others. Is she up to the task?

Share the highs and lows of Amber’s life. Be there for her and help her ascend to the highest heights!

Try the first few levels for free! Then choose to unlock the full game with an in-app purchase, or subscribe for a free trial of our subscription plan!

*NEW!* Enjoy all GameHouse Original Stories with a subscription! As long as you’re a member, you can play all of your favorite story games. Relive past stories and fall in love with new ones. It’s all possible with a GameHouse Original Stories subscription. Subscribe today!

Follow Amber on Facebook: https://www.facebook.com/GameHouseOriginalStories/

*Download the GameHouse Original Stories app and enjoy other amazing games like Delicious, Heart's Medicine and Fabulous:* https://goo.gl/SXb8sa

Genre(s) : Casual 
Subcategories : Airlines games
Require internet connection: Yes (Online)
Size: 96.3 MB
Date Released: 2018-08-07
Platforms, iOS, and Android
Developed By: GameHouse
Languages: English,
Requirements: 5.0 and up

Google Play download URL:
https://play.google.com/store/apps/details?id=com.osg.takeoff

iOS Games (iPhone - iPad - iPod Touch) :
App Store Link : https://itunes.apple.com/app/id1320809215

New Games Every Day(Just Good Games) :
https://www.facebook.com/Maximumandroid-187631314776551/

Thanks for every Like and Favorite! They really help!",https://i.ytimg.com/vi/Wk-iaYVbTZ8/default.jpg,120,90,https://i.ytimg.com/vi/Wk-iaYVbTZ8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Wk-iaYVbTZ8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Wk-iaYVbTZ8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Wk-iaYVbTZ8/maxresdefault.jpg,1280.0,720.0,Maximumandroid - Just Good Games,"[""Amber's Airline"", ""Amber's Airline Android"", ""Amber's Airline game"", ""Amber's Airline apk"", ""Amber's Airline iOS"", ""Amber's Airline IPHONE"", ""Amber's Airline IPAD"", ""Amber's Airline OBB"", ""Amber's Airline gameplay"", ""Amber's Airline review""]",20,none,en,Amber's Airline - Android/iOS Gameplay ᴴᴰ,"In Amber’s Airline - High Hopes, you’ll get a taste of the glamorous life of a flight attendant. 

Meet Amber Hope, aspiring stewardess for Snuggford Airlines. Amber has dreamed of flying to exotic destinations around the world since she was a girl. But before she can join the elite crew of air hostesses, she’ll need to pass her exams. That’s not going to be easy, and she’ll need your help.

✈️Be transported by a truly wonderful story of love and loss
✈️Fly through 60 travel-themed levels, and 30 extra challenging levels
✈️Explore the world and get a behind-the scenes look at airport life with 6 unique locations
✈️Master 18 mini games that cover every aspect of flying – from check-in to security checks, suitcases to passports, safety demonstrations to serving passengers
✈️Fasten your seatbelt for amazing, all-new cinematics
✈️Experience what it’s like to be a real flight attendant - the ups and the downs
✈️”Unfasten” Amber’s diary and discover her secret thoughts as you earn game goals
✈️Customize Amber’s diary by earning diamonds and make it your own with travel stickers and different covers

Amber’s life seems wonderful. She shares her apartment with her pet fish, Sushi. She loves her job and dreams of the day she’ll be on an airplane, a full-fledged cabin attendant assisting travellers. The possibilities are endless - “the sky is the limit” as they say. But appearances can be deceiving…

Everything is overshadowed by what happened in her childhood and she can’t escape her past. Her lingering guilt and fear are holding her back from achieving the very thing she is trying to achieve. 

When her plane crashes, Amber is forced to face her fears. As you’ve heard time and again during safety demonstrations, Amber will have to help herself before she can help others. Is she up to the task?

Share the highs and lows of Amber’s life. Be there for her and help her ascend to the highest heights!

Try the first few levels for free! Then choose to unlock the full game with an in-app purchase, or subscribe for a free trial of our subscription plan!

*NEW!* Enjoy all GameHouse Original Stories with a subscription! As long as you’re a member, you can play all of your favorite story games. Relive past stories and fall in love with new ones. It’s all possible with a GameHouse Original Stories subscription. Subscribe today!

Follow Amber on Facebook: https://www.facebook.com/GameHouseOriginalStories/

*Download the GameHouse Original Stories app and enjoy other amazing games like Delicious, Heart's Medicine and Fabulous:* https://goo.gl/SXb8sa

Genre(s) : Casual 
Subcategories : Airlines games
Require internet connection: Yes (Online)
Size: 96.3 MB
Date Released: 2018-08-07
Platforms, iOS, and Android
Developed By: GameHouse
Languages: English,
Requirements: 5.0 and up

Google Play download URL:
https://play.google.com/store/apps/details?id=com.osg.takeoff

iOS Games (iPhone - iPad - iPod Touch) :
App Store Link : https://itunes.apple.com/app/id1320809215

New Games Every Day(Just Good Games) :
https://www.facebook.com/Maximumandroid-187631314776551/

Thanks for every Like and Favorite! They really help!",en,PT11M22S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,2558,28,0,15
