kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.tags,snippet.defaultAudioLanguage
youtube#video,0A2DfnS3hrXj3hRJMKaqDjHo4r0,MwIOg7VCFUs,2020-04-24T04:06:01Z,UCqVby6Tv5MGltkQXGfN5TwA,"Amber Laura Heard (American actress) Profession | Cast | Networth, and More |  Faizii Creation |","#Amber_Heard #Biography #2020 #Faizii_Creation

Like the Video And share the video. If u were new to my channel subscribe my YOUTUBE Channel for More Interesting videos and Press the bell icon so u can never mis an update from #Faizii_Creation. #Thank_YOU_Keep_Support.
#Stay_Home_Stay_Save",https://i.ytimg.com/vi/MwIOg7VCFUs/default.jpg,120,90,https://i.ytimg.com/vi/MwIOg7VCFUs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MwIOg7VCFUs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/MwIOg7VCFUs/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/MwIOg7VCFUs/maxresdefault.jpg,1280.0,720.0,Faizii Creation,22,none,"Amber Laura Heard (American actress) Profession | Cast | Networth, and More |  Faizii Creation |","#Amber_Heard #Biography #2020 #Faizii_Creation

Like the Video And share the video. If u were new to my channel subscribe my YOUTUBE Channel for More Interesting videos and Press the bell icon so u can never mis an update from #Faizii_Creation. #Thank_YOU_Keep_Support.
#Stay_Home_Stay_Save",PT2M7S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,31,0,0,0,"['#Amber_Heard_Lifestyle', '#Amber_Heard_cast', '#Amber_Heard_Facts', '#Amber_Heard_Favourite_things', '#Amber_Heard_Networth', '#Amber_Laura_Heard', '#Amber_Heard_Born', '#Amber_Heard_Nationality', '#Amber_Heard_film']",
youtube#video,CyD56Y5fDSAMSKTj2JWGmtGdlE4,ocP_oSft6Y8,2021-06-08T05:31:06Z,UCnMyt1JrRaAj6-YVbq-AW3w,💣 Amber Heard ¶ American Actress 🏵 // 🔥 Mask Off Remix //,#AmberHeard #American #Actress,https://i.ytimg.com/vi/ocP_oSft6Y8/default.jpg,120,90,https://i.ytimg.com/vi/ocP_oSft6Y8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ocP_oSft6Y8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ocP_oSft6Y8/sddefault.jpg,640.0,480.0,,,,Decent World,22,none,💣 Amber Heard ¶ American Actress 🏵 // 🔥 Mask Off Remix //,#AmberHeard #American #Actress,PT49S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,8,0,0,0,,hi
youtube#video,hrhahDposJTaQP6l2Hynz3o6SwI,pcX1ENxHioo,2020-03-17T18:12:32Z,UCSWwb_YyNB8vuC1VDcfPPaQ,Amber Fiedler: Contestant Delivers a BABY While Competing On The Show! @American Idol HISTORY!,"@American Idol  on ABC | Season 3 | Hollywood Week | Genre Round

#AmericanIdol #TalentRecap #TheNextIdol #Auditions

For more HD videos, news, analysis and recaps of  @American Idol  – please subscribe & follow Talent Recap:

https://talentrecap.com/

AMERICAN IDOL ON SOCIAL
Watch American Idol on YouTube: https://www.youtube.com/americanidol
Like American Idol on Facebook: https://www.facebook.com/AmericanIdol 
Follow American Idol on Twitter: https://twitter.com/americanidol 
Follow American Idol on Instagram: https://www.instagram.com/americanidol/ 

TALENT RECAP ON SOCIAL:
YouTube: https://www.youtube.com/talentrecap
Like: https://www.facebook.com/talentrecap/
Follow: https://twitter.com/TalentRecap
Google+: https://goo.gl/jR9eS5
Instagram: https://www.instagram.com/talentrecap/

ABOUT TALENT RECAP 
Talent Recap is the #1 independent website which is exclusively dedicated to the fans of the most popular talent shows around the world. As passionate fans of these shows, we provide news, analysis and fan engagement on America’s Got Talent, Britain’s Got Talent, The Masked Singer, The Voice, The X Factor, American Idol, The Four and its contestants.

ABOUT AMERICAN IDOL
AMERICAN IDOL, the iconic series that revolutionized the television landscape by pioneering the music competition genre, returned to the airwaves in February 2019 for its third season at its new home on ABC. The nationwide search for the next superstar kicked off in August 2018, as the Idol Bus traveled from Portland, Oregon, to Orlando, Florida, in its pursuit for talent, covering 23 cities across the country. Auditioning was made easier than ever as hopefuls also had the opportunity to submit audition videos online, as well as via select social media platforms using an official tag, #TheNextIdol, cultivating over 300,000 posts. Also, for the first time in “American Idol” history, hopefuls had the opportunity to audition through a livestream platform. Helping to determine who America will ultimately vote for to become the next singing sensation, are music industry forces and superstar judges, Luke Bryan, Katy Perry and Lionel Richie. Emmy® Award-winning host and producer Ryan Seacrest will return as host of the beloved series.

Talent Recap
https://goo.gl/nZgzW8",https://i.ytimg.com/vi/pcX1ENxHioo/default.jpg,120,90,https://i.ytimg.com/vi/pcX1ENxHioo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pcX1ENxHioo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/pcX1ENxHioo/sddefault.jpg,640.0,480.0,,,,Talent Recap,24,none,Amber Fiedler: Contestant Delivers a BABY While Competing On The Show! @American Idol HISTORY!,"@American Idol  on ABC | Season 3 | Hollywood Week | Genre Round

#AmericanIdol #TalentRecap #TheNextIdol #Auditions

For more HD videos, news, analysis and recaps of  @American Idol  – please subscribe & follow Talent Recap:

https://talentrecap.com/

AMERICAN IDOL ON SOCIAL
Watch American Idol on YouTube: https://www.youtube.com/americanidol
Like American Idol on Facebook: https://www.facebook.com/AmericanIdol 
Follow American Idol on Twitter: https://twitter.com/americanidol 
Follow American Idol on Instagram: https://www.instagram.com/americanidol/ 

TALENT RECAP ON SOCIAL:
YouTube: https://www.youtube.com/talentrecap
Like: https://www.facebook.com/talentrecap/
Follow: https://twitter.com/TalentRecap
Google+: https://goo.gl/jR9eS5
Instagram: https://www.instagram.com/talentrecap/

ABOUT TALENT RECAP 
Talent Recap is the #1 independent website which is exclusively dedicated to the fans of the most popular talent shows around the world. As passionate fans of these shows, we provide news, analysis and fan engagement on America’s Got Talent, Britain’s Got Talent, The Masked Singer, The Voice, The X Factor, American Idol, The Four and its contestants.

ABOUT AMERICAN IDOL
AMERICAN IDOL, the iconic series that revolutionized the television landscape by pioneering the music competition genre, returned to the airwaves in February 2019 for its third season at its new home on ABC. The nationwide search for the next superstar kicked off in August 2018, as the Idol Bus traveled from Portland, Oregon, to Orlando, Florida, in its pursuit for talent, covering 23 cities across the country. Auditioning was made easier than ever as hopefuls also had the opportunity to submit audition videos online, as well as via select social media platforms using an official tag, #TheNextIdol, cultivating over 300,000 posts. Also, for the first time in “American Idol” history, hopefuls had the opportunity to audition through a livestream platform. Helping to determine who America will ultimately vote for to become the next singing sensation, are music industry forces and superstar judges, Luke Bryan, Katy Perry and Lionel Richie. Emmy® Award-winning host and producer Ryan Seacrest will return as host of the beloved series.

Talent Recap
https://goo.gl/nZgzW8",PT3M6S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,115072,1441,0,118,"['american idol', 'american idol season 3', 'american idol videos', 'american idol season 18', 'katy perry', 'luke bryan', 'lionel richie', 'agt champions', 'agt', 'marcelito pomoy', 'v unbeatable', 'simon cowell', 'kodi lee', 'agt vote', 'just sam', 'emotional video', 'louis knight', 'philippines', 'american idol episode 3', 'katy perry pregnant', 'never worn white', 'katy perry baby']",en
youtube#video,wAZVe7rkR707pcztQGqQt1xKEzI,Pkpihvcro7Y,2019-12-06T00:00:04Z,UCAwjrUPJwdVMXEli602HmLA,🔴 AMBER HEARD - Explained EASY in 5 minutes,"American actress
Amber Laura Heard is an American actress and model. Born and raised in Texas, Heard made her film debut in a minor supporting role in the sports drama Friday Night Lights (2004), followed by a series of other small roles in television and film. Her first leading role was in the horror film All the Boys Love Mandy Lane (2006), but it was not released in the United States until 2013 due to distribution problems. Her second major role came in the short-running The CW television series Hidden Palms (2007).


PLEASE SUBSCRIBE 
PLEASE SUBSCRIBE 
PLEASE SUBSCRIBE 

https://www.youtube.com/channel/UCAwjrUPJwdVMXEli602HmLA?sub_confirmation=1


Wikipedia link -- https://en.wikipedia.org/wiki/Amber_Heard
 #explainedeasy",https://i.ytimg.com/vi/Pkpihvcro7Y/default.jpg,120,90,https://i.ytimg.com/vi/Pkpihvcro7Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Pkpihvcro7Y/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Pkpihvcro7Y/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Pkpihvcro7Y/maxresdefault.jpg,1280.0,720.0,Explained Easy,27,none,🔴 AMBER HEARD - Explained EASY in 5 minutes,"American actress
Amber Laura Heard is an American actress and model. Born and raised in Texas, Heard made her film debut in a minor supporting role in the sports drama Friday Night Lights (2004), followed by a series of other small roles in television and film. Her first leading role was in the horror film All the Boys Love Mandy Lane (2006), but it was not released in the United States until 2013 due to distribution problems. Her second major role came in the short-running The CW television series Hidden Palms (2007).


PLEASE SUBSCRIBE 
PLEASE SUBSCRIBE 
PLEASE SUBSCRIBE 

https://www.youtube.com/channel/UCAwjrUPJwdVMXEli602HmLA?sub_confirmation=1


Wikipedia link -- https://en.wikipedia.org/wiki/Amber_Heard
 #explainedeasy",PT4M44S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,17,0,0,0,"['explained easy', 'Amber Heard explained', ""what's Amber Heard wiki"", 'about Amber Heard', 'info about Amber Heard', 'johnny depp amber heard', 'johnny depp', 'aquaman amber heard', 'aquaman', 'amber heard elon musk', 'elon musk', 'hot amber heard', 'amber heard and johnny depp', 'amber rose', 'amber heard movie', 'amber heard instagram', 'amber heard movies', 'vanessa paradis', 'mera amber heard', 'mera', 'amber heard age', 'amber heard never back down', 'never back down', 'amber heard tasya']",en
youtube#video,FM47Mw9UGNjNBddVZU5i0cOLXFI,PXYTvBuc0DM,2013-03-28T04:46:46Z,UC7o9eox1PY74G8WXiGBKZWg,Amber Holcomb Performs I Believe in You and Me - AMERICAN IDOL SEASON 12, ,https://i.ytimg.com/vi/PXYTvBuc0DM/default.jpg,120,90,https://i.ytimg.com/vi/PXYTvBuc0DM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/PXYTvBuc0DM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/PXYTvBuc0DM/sddefault.jpg,640.0,480.0,,,,Bryan Evans,22,none,Amber Holcomb Performs I Believe in You and Me - AMERICAN IDOL SEASON 12, ,PT2M18S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,232438,1916,0,164,"['American Idol (TV Program)', 'Live', 'Doing', 'Believe', 'Academy', 'Performance', 'Live (Cassandra Wilson Album)', 'Album (Musical Album Type)', 'Jamie', 'whitney hauston', 'randy jackson', 'kate urban', 'idol', 'lady', 'Live (City And Colour Album)', 'Lady Gaga (Singer)']",
youtube#video,PaCRNmhZhWbJczYAlhnruK_ME2c,qIvh3hrPtsM,2021-10-19T20:40:50Z,UCfOG0nr5eKCbr3bwwGPPD6Q,TOP 5 AMBER HEARD Flaunting Curves and Figure Boldly on Which Depp Decides to Marry Her,"TOP 5 AMBER HEARD Flaunting Curves and Figure Boldly on Which Depp Decides to Marry Her

#TOP5 #AMBERHEARD #Curves #Figure #Depp #Marry

Amber Laura Heard is an American film and television actress. After a series of small roles in film and television, Heard had her first starring role in the horror film All the Boys Love Mandy Lane.

We are publishing the story for AMBER HEARD fans only, there is no more reason except the stated one. If you have any complain regarding this video, please contact us directly via email address given on our channel page. We’ll best entertain you and your views.

HOT CELEBRITY NEWS is actually a news platform of the big screen celebrities of Hollywood, they inspire you with their lifestyle, assets and many more, but what are the real HOT secrets behind their smile, Team HCN always run to search the things which are behind the scene, this is our expert domain. So stick around, hit SUBSCRIBE and watch what we are watching.

Audio Credits:

Track: Elektronomia - Sky High [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/TW9d8vYrVFQ

Click this link to reach us @ HOT CELEBRITY NEWS: http://bit.ly/2PaVdJx.

Follow Our Blog too, to keep engage with us in detail, link are given below.

1. http://bit.ly/2SidRBf

We’ll see you in the next video.",https://i.ytimg.com/vi/qIvh3hrPtsM/default.jpg,120,90,https://i.ytimg.com/vi/qIvh3hrPtsM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qIvh3hrPtsM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/qIvh3hrPtsM/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/qIvh3hrPtsM/maxresdefault.jpg,1280.0,720.0,Hot Celebrity News,24,none,TOP 5 AMBER HEARD Flaunting Curves and Figure Boldly on Which Depp Decides to Marry Her,"TOP 5 AMBER HEARD Flaunting Curves and Figure Boldly on Which Depp Decides to Marry Her

#TOP5 #AMBERHEARD #Curves #Figure #Depp #Marry

Amber Laura Heard is an American film and television actress. After a series of small roles in film and television, Heard had her first starring role in the horror film All the Boys Love Mandy Lane.

We are publishing the story for AMBER HEARD fans only, there is no more reason except the stated one. If you have any complain regarding this video, please contact us directly via email address given on our channel page. We’ll best entertain you and your views.

HOT CELEBRITY NEWS is actually a news platform of the big screen celebrities of Hollywood, they inspire you with their lifestyle, assets and many more, but what are the real HOT secrets behind their smile, Team HCN always run to search the things which are behind the scene, this is our expert domain. So stick around, hit SUBSCRIBE and watch what we are watching.

Audio Credits:

Track: Elektronomia - Sky High [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/TW9d8vYrVFQ

Click this link to reach us @ HOT CELEBRITY NEWS: http://bit.ly/2PaVdJx.

Follow Our Blog too, to keep engage with us in detail, link are given below.

1. http://bit.ly/2SidRBf

We’ll see you in the next video.",PT2M12S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,29,0,0,0,"['news', 'celebrity', 'celebrity news', 'top 5', 'top 5 amber heard', 'amber heard figure', 'amber heard flaunting figure', 'amber heard flaunting curves', 'amber heard curves', 'amber heard bold', 'amer heard bold shots', 'johnny depp', 'depp', ""johnny depp's ex"", ""depp's ex""]",en
youtube#video,Qq1k3YmTNZ_9kPwqGoweAr_RMkY,QKtTvVeegTY,2015-02-05T16:34:55Z,UC_ktPlUolPt0OLmbbKZs8fQ,Johnny Depp et Amber Heard déjà mariés,"La presse annonçait une noce pour ce week-end, elle a été prise de court. Selon ""People"", Johnny Depp et Amber Heard sont déjà mariés. La star de 51 ans et la jeune actrice de 28 ans se sont dit ""Oui"" avant-hier chez eux, dans leur propriété de Los Angeles. Une cérémonie civile dans la plus stricte intimité. Il y aura quand même une fête samedi et dimanche à Little Hall’s Pond Cay, l'île privée que le héros de ""Pirates des Caraïbes"" possède aux Bahamas. On attend une cinquantaine de personnes, dont Lily Rose et Jack, les enfants que Johnny Depp a eus avec Vanessa Paradis. Amber portera une robe signée Stella McCartney.",https://i.ytimg.com/vi/QKtTvVeegTY/default.jpg,120,90,https://i.ytimg.com/vi/QKtTvVeegTY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/QKtTvVeegTY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/QKtTvVeegTY/sddefault.jpg,640.0,480.0,,,,6Medias,10,none,Johnny Depp et Amber Heard déjà mariés,"La presse annonçait une noce pour ce week-end, elle a été prise de court. Selon ""People"", Johnny Depp et Amber Heard sont déjà mariés. La star de 51 ans et la jeune actrice de 28 ans se sont dit ""Oui"" avant-hier chez eux, dans leur propriété de Los Angeles. Une cérémonie civile dans la plus stricte intimité. Il y aura quand même une fête samedi et dimanche à Little Hall’s Pond Cay, l'île privée que le héros de ""Pirates des Caraïbes"" possède aux Bahamas. On attend une cinquantaine de personnes, dont Lily Rose et Jack, les enfants que Johnny Depp a eus avec Vanessa Paradis. Amber portera une robe signée Stella McCartney.",PT36S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,687,1,0,1,"['Amber Heard (Celebrity)', 'Johnny Depp (Celebrity)', 'Vanessa Paradis (Celebrity)', 'Mariage']",fr
youtube#video,ocawsTRbwcedRb3DQqJEoqIGJyU,qXYHycrbVs0,2021-12-06T15:49:23Z,UCbaQJEWibC2qn3LnnhzTXFw,amber Heard whatsapp status best ever 2 #Shorts,#amber #Heard,https://i.ytimg.com/vi/qXYHycrbVs0/default.jpg,120,90,https://i.ytimg.com/vi/qXYHycrbVs0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qXYHycrbVs0/hqdefault.jpg,480,360,,,,,,,American Trends,1,none,amber Heard whatsapp status best ever 2 #Shorts,#amber #Heard,PT26S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,3,0,0,0,,
youtube#video,9JYdWuKphY1Jt0dJBbBTpYxWKy4,RMsyGcKiHSk,2016-04-21T07:33:41Z,UC96spHLeEhScfbY3m-05pDA,Amber Heard an American Actress,"Please Like & Share.. 

Subscribe Home Tips TV for Regular Updates.",https://i.ytimg.com/vi/RMsyGcKiHSk/default.jpg,120,90,https://i.ytimg.com/vi/RMsyGcKiHSk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/RMsyGcKiHSk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/RMsyGcKiHSk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/RMsyGcKiHSk/maxresdefault.jpg,1280.0,720.0,ChuChu Babies,22,none,Amber Heard an American Actress,"Please Like & Share.. 

Subscribe Home Tips TV for Regular Updates.",PT1M10S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,79,0,0,0,"['Amber Heard', 'Amber Laura Heard', 'American actress', 'actress', 'Friday Night Lights', 'Billy Bob Thornton', 'North Country', 'Alpha Dog', 'All the Boys Love Mandy Lane', 'The CW', 'Hidden Palms', 'Toronto International Film Festival', 'Justice League Part One', 'London Fields', 'The Danish Girl', 'Magic Mike XXL', 'One More Time', 'The Adderall Diaries', '3 Days to Kill', 'Machete Kills', 'Paranoia', 'Syrup', 'The Rum Diary', 'Drive Angry', 'The Ward', 'The River Why', 'And Soon the Darkness', 'The Stepfather']",
youtube#video,2Gy6Kk4hpnOE39KGttlO_rV3NmY,Tc4xXqYyKzc,2016-02-19T21:00:00Z,UCU4P__bNLCS2ziE_0GQmLjA,Amber Laura Heard an American actress!!!,"Amber Laura Heard (born April 22, 1986) is an American actress. Heard made her film debut in the sports drama Friday Night Lights, starring Billy Bob Thornton. After small roles in North Country and Alpha Dog, Heard played her first leading role in All the Boys Love Mandy Lane and appeared in The CW television show Hidden Palms.

Her breakthrough came in 2008 with roles in Never Back Down and Pineapple Express. She received the Breakthrough Award at Young Hollywood Awards. She got widespread attention after her appearance in films such as The Informers, The Stepfather, Zombieland and The Joneses. She next starred in John Carpenter's The Ward, alongside Nicolas Cage in Drive Angry, and alongside Johnny Depp in The Rum Diary, for which she won a Spotlight Award at Hollywood Film Festival. Recently she appeared in films 3 Days to Kill, Magic Mike XXL and The Danish Girl.

Heard has appeared in magazines' Most Beautiful and Sexiest lists. She is also involved in social activism for causes such as LGBT rights and abolishing slavery, and is a supporter of Habitat for Humanity, Girl Up United Nations Foundation, The Art of Elysium and Amnesty International.",https://i.ytimg.com/vi/Tc4xXqYyKzc/default.jpg,120,90,https://i.ytimg.com/vi/Tc4xXqYyKzc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Tc4xXqYyKzc/hqdefault.jpg,480,360,,,,,,,Kiss Channel,22,none,Amber Laura Heard an American actress!!!,"Amber Laura Heard (born April 22, 1986) is an American actress. Heard made her film debut in the sports drama Friday Night Lights, starring Billy Bob Thornton. After small roles in North Country and Alpha Dog, Heard played her first leading role in All the Boys Love Mandy Lane and appeared in The CW television show Hidden Palms.

Her breakthrough came in 2008 with roles in Never Back Down and Pineapple Express. She received the Breakthrough Award at Young Hollywood Awards. She got widespread attention after her appearance in films such as The Informers, The Stepfather, Zombieland and The Joneses. She next starred in John Carpenter's The Ward, alongside Nicolas Cage in Drive Angry, and alongside Johnny Depp in The Rum Diary, for which she won a Spotlight Award at Hollywood Film Festival. Recently she appeared in films 3 Days to Kill, Magic Mike XXL and The Danish Girl.

Heard has appeared in magazines' Most Beautiful and Sexiest lists. She is also involved in social activism for causes such as LGBT rights and abolishing slavery, and is a supporter of Habitat for Humanity, Girl Up United Nations Foundation, The Art of Elysium and Amnesty International.",PT2M4S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1940,10,0,0,"['amber heard (film actor)', 'amber heard', 'tasya van ree', 'cyclone', 'ernie halter', 'amber heard (celebrity)', 'comedy (film genre)', 'эмбер херд', 'джонни депп', 'nina dobrev', 'megan fox', 'beautiful', 'amazing', 'all the boys love mandy lane', 'criminal minds', 'hidden palms', 'and soon the darkness', 'drive angry', 'the rum diary', 'celebrity amber heard', 'photoshoot', 'pictures', '2014', 'celebrity', 'pics']",
youtube#video,GfIDboeSXCcg0D68Iq3tRQntPNk,tLn6WuHXzYw,2013-11-10T14:04:38Z,UCDN06thaA0SxfuW0e4evDSA,Amber Heard Cover Shoot Malibu Magazine [1080p],,https://i.ytimg.com/vi/tLn6WuHXzYw/default.jpg,120,90,https://i.ytimg.com/vi/tLn6WuHXzYw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/tLn6WuHXzYw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/tLn6WuHXzYw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/tLn6WuHXzYw/maxresdefault.jpg,1280.0,720.0,MasterShatter,22,none,Amber Heard Cover Shoot Malibu Magazine [1080p],,PT1M52S,2d,hd,false,False,rectangular,processed,public,youtube,True,False,False,5462,23,0,1,"['Amber', 'Heard', 'Cover', 'Shoot', 'Malibu', 'Magazine', 'HD', '1080p']",
