kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultLanguage,snippet.defaultAudioLanguage,snippet.tags,contentDetails.contentRating.ytRating
youtube#video,blJBAvAN0FX6UDff_Vdx95aVx9o,CEKcoD-fakM,2014-01-18T19:27:27Z,UC6gR71zmltCInOAU0bs1i1g,"House - Well, you can't always get what you want...","House: You're dead.
Amber: Everybody dies.
House: Am I dead?
Amber: [pause] Not yet.
House: I should be.
Amber: Why?
House: Because life shouldn't be random. Beause lonely, misanthropic drug addicts should die in bus crashes. And young do-gooders in love that get dragged out of their apartment in the middle of the night should walk away clean.
Amber: Self-pity isn't like you.
House: I'm branching out from self-loathing, self-destruction. [pause] Wilson is gonna hate me.
Amber: You kinda deserve it.
House: [pause] He's my best friend.
Amber: I know. [whispers] What now?
House: I could stay here with you.
Amber: Get off the bus.
House: [shakes head] I can't.
Amber: Why not?
House: Because...because it doesn't hurt here. I don't want to be in pain. I don't want to be miserable. [pause] And I don't want him to hate me.
Amber: Well, you can't always get what you want...",https://i.ytimg.com/vi/CEKcoD-fakM/default.jpg,120,90,https://i.ytimg.com/vi/CEKcoD-fakM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/CEKcoD-fakM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/CEKcoD-fakM/sddefault.jpg,640,480,https://i.ytimg.com/vi/CEKcoD-fakM/maxresdefault.jpg,1280.0,720.0,Hoàng Việt Hỏa,22,none,"House - Well, you can't always get what you want...","House: You're dead.
Amber: Everybody dies.
House: Am I dead?
Amber: [pause] Not yet.
House: I should be.
Amber: Why?
House: Because life shouldn't be random. Beause lonely, misanthropic drug addicts should die in bus crashes. And young do-gooders in love that get dragged out of their apartment in the middle of the night should walk away clean.
Amber: Self-pity isn't like you.
House: I'm branching out from self-loathing, self-destruction. [pause] Wilson is gonna hate me.
Amber: You kinda deserve it.
House: [pause] He's my best friend.
Amber: I know. [whispers] What now?
House: I could stay here with you.
Amber: Get off the bus.
House: [shakes head] I can't.
Amber: Why not?
House: Because...because it doesn't hurt here. I don't want to be in pain. I don't want to be miserable. [pause] And I don't want him to hate me.
Amber: Well, you can't always get what you want...",PT4M45S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,175409,2107,0,170,,,,
youtube#video,N2TT0O5msRW-vlBRRkpjqjH_j9o,DSwXuAfZFmY,2021-10-24T12:36:38Z,UCmLMPVoqRxuucSvJRr9IJig,Action | Drive Angry(1/3) (2011) | Milton blows up hand off a bad guy's arm,"(HD) portrait / vertical mode
Starring: Nicolas Cage, Amber Heard, William Fichtner, Billy Burke, Charlotte Ross
Movie Description:
Dead John Milton (Nicolas Cage) witnessed the murder of his daughter and the kidnapping of his granddaughter by Jonah King, who plans to sacrifice Milton's granddaughter, believing it will unleash Hell on Earth. Milton stole Satan's gun of Godkiller and escaped from hell for revenge.",https://i.ytimg.com/vi/DSwXuAfZFmY/default.jpg,120,90,https://i.ytimg.com/vi/DSwXuAfZFmY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DSwXuAfZFmY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/DSwXuAfZFmY/sddefault.jpg,640,480,,,,MoviesTime,24,none,Action | Drive Angry(1/3) (2011) | Milton blows up hand off a bad guy's arm,"(HD) portrait / vertical mode
Starring: Nicolas Cage, Amber Heard, William Fichtner, Billy Burke, Charlotte Ross
Movie Description:
Dead John Milton (Nicolas Cage) witnessed the murder of his daughter and the kidnapping of his granddaughter by Jonah King, who plans to sacrifice Milton's granddaughter, believing it will unleash Hell on Earth. Milton stole Satan's gun of Godkiller and escaped from hell for revenge.",PT1M7S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,33,,0,0,en,en,,
youtube#video,AHssUdu3iZwVoy9FjLJsR8Nd7Yc,hbMTjzlDgqU,2011-06-02T13:44:33Z,UC3nZEn3EXnh7tON04lY2bnw,amber heard leg pictures,amber heard leggy,https://i.ytimg.com/vi/hbMTjzlDgqU/default.jpg,120,90,https://i.ytimg.com/vi/hbMTjzlDgqU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hbMTjzlDgqU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/hbMTjzlDgqU/sddefault.jpg,640,480,,,,strager7,24,none,amber heard leg pictures,amber heard leggy,PT4M16S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,6504,14,0,0,,,"['leg', 'leggy', 'bikini', 'hot', 'beautiful', 'pics', 'slideshow', 'skirt', 'pretty', 'cute', 'feet', 'amber', 'heard', 'arm', 'pain', 'bone', 'you', 'fingers', 'upskirt', 'celeb', 'snap', 'have', 'should', 'been', 'seen', 'done', 'have you']",ytAgeRestricted
youtube#video,7qAtOc5JZYCK4NEe5BVC8oheas0,rRPMkZTnNEY,2017-07-20T23:41:50Z,UCPrv4cfAAVTLVsbG0MsvFpA,Amber Heard demanda a Johnny Depp por violencia doméstica,"La revista People asegura que Amber Heard ha pedido una orden de alejamiento contra Johnny Depp por violencia doméstica. TMZ ha publicado la imagen de Amber con un ojo morado, la cual ha usado su abogada como prueba para el caso. 
++++++++++++++++++++++++++++++++++++ 
Subscribe : https://goo.gl/C679By 
Twitter : https://goo.gl/f6P68c 
Website : http://spanishnews247.cf 
Facebook : https://goo.gl/ETm97W 
++++++++++++++++++++++++++++++++++++ 
Thanks For Watching 
Like - Share - Comment and Subscribe Channel",https://i.ytimg.com/vi/rRPMkZTnNEY/default.jpg,120,90,https://i.ytimg.com/vi/rRPMkZTnNEY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rRPMkZTnNEY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/rRPMkZTnNEY/sddefault.jpg,640,480,https://i.ytimg.com/vi/rRPMkZTnNEY/maxresdefault.jpg,1280.0,720.0,Noticias Español 24/7,25,none,Amber Heard demanda a Johnny Depp por violencia doméstica,"La revista People asegura que Amber Heard ha pedido una orden de alejamiento contra Johnny Depp por violencia doméstica. TMZ ha publicado la imagen de Amber con un ojo morado, la cual ha usado su abogada como prueba para el caso. 
++++++++++++++++++++++++++++++++++++ 
Subscribe : https://goo.gl/C679By 
Twitter : https://goo.gl/f6P68c 
Website : http://spanishnews247.cf 
Facebook : https://goo.gl/ETm97W 
++++++++++++++++++++++++++++++++++++ 
Thanks For Watching 
Like - Share - Comment and Subscribe Channel",PT2M13S,2d,hd,true,False,rectangular,processed,public,youtube,True,True,False,289,1,0,1,,es,"['Noticias Español 24/7', 'Noticias Español', 'Spanish news', 'Amber Heard', 'Johnny Depp', 'Amber', 'Heard', 'demanda', 'Johnny', 'Depp', 'violencia', 'doméstica', 'celebridad', 'últimas noticias', 'yt:cc=on']",
youtube#video,Z_t17PSfhuxfqV9QyZUfVPo20ug,vK-jYNiJxOw,2013-08-24T16:32:28Z,UCUEbJtFPVdd3OgoSiZPOjOg,All the Boys Love Mandy Lane Official Theatrical Trailer (2013)   Amber Heard Movie HD,,https://i.ytimg.com/vi/vK-jYNiJxOw/default.jpg,120,90,https://i.ytimg.com/vi/vK-jYNiJxOw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vK-jYNiJxOw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/vK-jYNiJxOw/sddefault.jpg,640,480,https://i.ytimg.com/vi/vK-jYNiJxOw/maxresdefault.jpg,1280.0,720.0,movei treilers,1,none,All the Boys Love Mandy Lane Official Theatrical Trailer (2013)   Amber Heard Movie HD,,PT2M1S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,424,0,0,0,,,"['Amber Heard (TV Actor)', 'All The Boys Love Mandy Lane (Film)', 'Trailer (Website Category)', 'Film (Invention)', 'Television (Invention)', 'Official Trailer', 'Official', 'Teaser Trailer', 'Only', 'Theatrical', 'Theatrical Trailer']",
