kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultAudioLanguage,snippet.defaultLanguage
youtube#video,yHND2WOuc3aetNL9Dp6AgCnZ6yo,1b1C96RvKyg,2015-06-23T00:28:12Z,UCwnTF9fNsiyu1i4K0lrBLag,AMBER HEARD FROM MAGIC MIKE XXL IN TRIBECA NYC,MAGIC MIKE XXL STAR AMBER HEARD AS SHE ARRIVES AT THE GREENWICH HOTEL IN TRIBECA NYC. ENJOY!,https://i.ytimg.com/vi/1b1C96RvKyg/default.jpg,120,90,https://i.ytimg.com/vi/1b1C96RvKyg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1b1C96RvKyg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/1b1C96RvKyg/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/1b1C96RvKyg/maxresdefault.jpg,1280.0,720.0,Christian Gene,"['Amber Heard (Celebrity)', 'Crime Fiction (TV Genre)', 'Johnny Depp (Celebrity)', 'Magic Mike (Award-Winning Work)', 'Magic Mike XXL', 'New York City (City/Town/Village)', 'Tribeca Film Festival (Film Festival)', 'TriBeCa (Neighborhood)']",24,none,AMBER HEARD FROM MAGIC MIKE XXL IN TRIBECA NYC,MAGIC MIKE XXL STAR AMBER HEARD AS SHE ARRIVES AT THE GREENWICH HOTEL IN TRIBECA NYC. ENJOY!,PT2M23S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,8317,72,0,1,,
youtube#video,wM9SUn5ZT7FSl64inDYoKGHo8Js,39kMWvjypmE,2016-01-14T13:55:27Z,UCiGYr8KHpIE1EZaCEJmQwdw,Magic Mike XXL Intervista SW a Amber Heard Sottotitoli Italiano,"Dopo che Mike si è lasciato alle spalle la vita da spogliarellista, anche i rimanenti ‘Re di Tampa’ sono pronti a gettare la spugna. Ma vogliono farlo a modo loro: dando vita ad un ultimo incandescente spettacolo a Myrtle Beach, con il leggendario Magic Mike che torna per l’ultimo strepitoso striptease sul palco insieme a loro.",https://i.ytimg.com/vi/39kMWvjypmE/default.jpg,120,90,https://i.ytimg.com/vi/39kMWvjypmE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/39kMWvjypmE/hqdefault.jpg,480,360,,,,,,,ScreenWeek Hit Mania Trailer & Clip,"['screenweek', 'screenweek cinema', 'cinema', 'trailer', 'news', 'sw', 'ita', 'film', 'movie', 'trailer film', 'screenweek tv', 'trailer italiano', 'cinema blog', 'trailer ita', 'amicizia maschile', 'Commedia', 'DiNuovoinPista', 'Iron Horse', 'Magic Mike', 'MagicMikeXXl', 'Nightclub', 'nuova vita', 'palco', 'Spettacolo', 'Spogliarellista', 'Striptease', 'USA', 'Warner Bros.']",24,none,Magic Mike XXL Intervista SW a Amber Heard Sottotitoli Italiano,"Dopo che Mike si è lasciato alle spalle la vita da spogliarellista, anche i rimanenti ‘Re di Tampa’ sono pronti a gettare la spugna. Ma vogliono farlo a modo loro: dando vita ad un ultimo incandescente spettacolo a Myrtle Beach, con il leggendario Magic Mike che torna per l’ultimo strepitoso striptease sul palco insieme a loro.",PT1M43S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,588,1,0,0,,
youtube#video,TkiCAxWDpooUgniq6RmEz0pApH0,3q1zC0dUr7Q,2021-03-18T13:42:30Z,UC7pYkdpCfDo7U1j4_pbF5Iw,How Amber Heard Ruined Her Own Career,"Watch How Amber Heard Ruined Her Own Career 

Subscribe to Viral Network  👉 https://youtube.com/user/zrul90

Johnny Depp’s fans are probably cringing in the back at the fact that we made this video. Amber Heard started her career in 2003 quite steadily. But now she’s having trouble keeping her roles and being cast in movies. 
When she does get cast, she only has small forgettable roles. This is surprising, considering that the actress is quite attractive and definitely has an appeal. She should have fans, right?
What went wrong in her career, and can she fix it? Let's find out!
The actress that began her career in 2003, saw her ratings improve during her married years. She got big films like Magic Mike XXL, Danish Girl, and Adderall Diaries. She was also cast on television.",https://i.ytimg.com/vi/3q1zC0dUr7Q/default.jpg,120,90,https://i.ytimg.com/vi/3q1zC0dUr7Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3q1zC0dUr7Q/hqdefault.jpg,480,360,https://i.ytimg.com/vi/3q1zC0dUr7Q/sddefault.jpg,640.0,480.0,,,,Viral Network,"['clevver news', 'entertainment tonight', 'nicki swift', 'awesomenesstv', 'this happened', 'amber heard', 'johnny depp', 'amber heard johnny depp', 'johnny depp interview', 'amber heard johnny depp fight video', 'amber heard interview', 'amber heard channel', 'johnny depp amber heard audio', 'justice for johnny depp', 'amber heard deposition', 'amber heard audio', 'sky news amber heard', 'johnny depp wife', 'amber heard y johnny depp', 'joe rogan johnny depp', 'amber heard 2020 takeaway', 'viral network']",24,none,How Amber Heard Ruined Her Own Career,"Watch How Amber Heard Ruined Her Own Career 

Subscribe to Viral Network  👉 https://youtube.com/user/zrul90

Johnny Depp’s fans are probably cringing in the back at the fact that we made this video. Amber Heard started her career in 2003 quite steadily. But now she’s having trouble keeping her roles and being cast in movies. 
When she does get cast, she only has small forgettable roles. This is surprising, considering that the actress is quite attractive and definitely has an appeal. She should have fans, right?
What went wrong in her career, and can she fix it? Let's find out!
The actress that began her career in 2003, saw her ratings improve during her married years. She got big films like Magic Mike XXL, Danish Girl, and Adderall Diaries. She was also cast on television.",PT5M11S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,589,16,0,4,en-US,
youtube#video,0IcEKUFWigj9vqLn6W1fUTwRzag,3wZb_Lj4ztE,2020-07-23T20:00:23Z,UCyDxgBqN7roi53DS5B81vNQ,Amber Heard asked if she'd 'altered images of injuries' ahead of James Corden,"Amber Heard was questioned about the build-up to her appearance on James Corden's The Late Late Show in 2015 at the High Court today in London.  The Magic Mike actress, 34, was giving evidence in former spouse Johnny Depp's libel case against News Group Newspapers.  Depp, 57, is suing the publishers over an April 2018 article, written by executive Dan Wootton, in which the Pirates of the Caribbean actor was branded a ""wife beater"".  Natasha Wass QC, representing Depp, said to Heard it had been suggested the actress had altered images of her injuries ahead of her appearance on James Corden’s The Late Late Show.    Heard simply responded: ""No.""  Lawyer then asked Heard if she had asked anyone else to do it.  Once again, Heard replied: ""No.""  Heard was then questioned over whether she had used make-up to enhance her injuries in the photographs.  Heard answered: ""Only to try and hide them.""  Heard was then questioned over images, which were obtained by MailOnline in April 2019 of Depp and Heard’s broken bed frame that the actress claims Depp broke during a physical altercation, a few days before Christmas in 2015.   Lawyer asked: ""Did you break the bed?""  Heard replied: ""No I didn't.""  Lawyer then said: ""Did you pull out your own hair so you could leave it on the floor to take photographs?""  Heard responded: ""No I did not.""  Heard was then questioned if she asked anyone else to pull out her hair for the benefit of the photographs.  Heard answered: ""No I did not.""   Lawyer then asked why Heard called the nurse a couple of days after the alleged attack.  Heard said she called the nurse ""to drop off meds"".  Lawyer then asked if the nurse had undertaken a ""clinical examination"" of her.  Heard responded: ""No. She was dropping off meds and she said she was late.""  Depp has denied all of Heard's allegations of domestic abuse.",https://i.ytimg.com/vi/3wZb_Lj4ztE/default.jpg,120,90,https://i.ytimg.com/vi/3wZb_Lj4ztE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3wZb_Lj4ztE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/3wZb_Lj4ztE/sddefault.jpg,640.0,480.0,,,,Entertainment today,['More OnAmber Heard'],22,none,Amber Heard asked if she'd 'altered images of injuries' ahead of James Corden,"Amber Heard was questioned about the build-up to her appearance on James Corden's The Late Late Show in 2015 at the High Court today in London.  The Magic Mike actress, 34, was giving evidence in former spouse Johnny Depp's libel case against News Group Newspapers.  Depp, 57, is suing the publishers over an April 2018 article, written by executive Dan Wootton, in which the Pirates of the Caribbean actor was branded a ""wife beater"".  Natasha Wass QC, representing Depp, said to Heard it had been suggested the actress had altered images of her injuries ahead of her appearance on James Corden’s The Late Late Show.    Heard simply responded: ""No.""  Lawyer then asked Heard if she had asked anyone else to do it.  Once again, Heard replied: ""No.""  Heard was then questioned over whether she had used make-up to enhance her injuries in the photographs.  Heard answered: ""Only to try and hide them.""  Heard was then questioned over images, which were obtained by MailOnline in April 2019 of Depp and Heard’s broken bed frame that the actress claims Depp broke during a physical altercation, a few days before Christmas in 2015.   Lawyer asked: ""Did you break the bed?""  Heard replied: ""No I didn't.""  Lawyer then said: ""Did you pull out your own hair so you could leave it on the floor to take photographs?""  Heard responded: ""No I did not.""  Heard was then questioned if she asked anyone else to pull out her hair for the benefit of the photographs.  Heard answered: ""No I did not.""   Lawyer then asked why Heard called the nurse a couple of days after the alleged attack.  Heard said she called the nurse ""to drop off meds"".  Lawyer then asked if the nurse had undertaken a ""clinical examination"" of her.  Heard responded: ""No. She was dropping off meds and she said she was late.""  Depp has denied all of Heard's allegations of domestic abuse.",PT3M26S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,73,0,0,1,,
youtube#video,KQPhFofqUIwkr6J_Ym4NEYecRB0,5hkH-dscbRo,2015-07-01T08:00:01Z,UCyksRlQrWu4Q9-C7A3tdPrw,Na Rodagem de Magic Mike XXL,"Magic Mike XXL

Realizado por Gregory Jacobs
Com Channing Tatum, Elizabeth Banks, Matt Bomer, Amber  Heard, Jada Pinkett Smith e Andie MacDowell.

Este verão, eles estão de volta ao serviço.

Sinopse:
Três anos depois de Mike ter abandonado a vida de stripper quando ainda estava no topo, “Magic Mike XXL” encontra os restantes elementos dos Kings of Tampa, também eles prontos para se afastarem das luzes do palco. Mas eles querem fazê-lo à maneira deles: deitar a casa abaixo com uma última e bombástica atuação em Myrtle Beach, com o lendário Magic Mike a partilhar o palco com eles. Na estrada a caminho do seu último espetáculo, com paragens em Jacksonville e Savannah para rever velhos amigos e fazer novos, Mike e os rapazes aprendem novos passos e ultrapassam-se de uma forma surpreendente.

2 de julho 2015 nos cinemas",https://i.ytimg.com/vi/5hkH-dscbRo/default.jpg,120,90,https://i.ytimg.com/vi/5hkH-dscbRo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5hkH-dscbRo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/5hkH-dscbRo/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/5hkH-dscbRo/maxresdefault.jpg,1280.0,720.0,WarnerBrosPortugal,"['Trailer (Website Category)', 'Magic Mike XXL', 'Film (Media Genre)', 'Channing Tatum (Celebrity)', 'Andie MacDowell (Celebrity)', 'Jada Pinkett Smith (Celebrity)', 'Stripper (Profession)', 'Striptease (Film Subject)', 'male stripper', 'Elizabeth Banks (Celebrity)', 'Amber Heard (Celebrity)', 'Matt Bomer (Film Actor)', 'homens', 'musculos', 'strip tease', 'sex']",1,none,Na Rodagem de Magic Mike XXL,"Magic Mike XXL

Realizado por Gregory Jacobs
Com Channing Tatum, Elizabeth Banks, Matt Bomer, Amber  Heard, Jada Pinkett Smith e Andie MacDowell.

Este verão, eles estão de volta ao serviço.

Sinopse:
Três anos depois de Mike ter abandonado a vida de stripper quando ainda estava no topo, “Magic Mike XXL” encontra os restantes elementos dos Kings of Tampa, também eles prontos para se afastarem das luzes do palco. Mas eles querem fazê-lo à maneira deles: deitar a casa abaixo com uma última e bombástica atuação em Myrtle Beach, com o lendário Magic Mike a partilhar o palco com eles. Na estrada a caminho do seu último espetáculo, com paragens em Jacksonville e Savannah para rever velhos amigos e fazer novos, Mike e os rapazes aprendem novos passos e ultrapassam-se de uma forma surpreendente.

2 de julho 2015 nos cinemas",PT3M12S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,20548,55,0,0,,
youtube#video,Y_eG0UpGS3SfxiUSOjiFWcARlc4,5MYxVRyHex8,2015-05-13T18:30:01Z,UCyksRlQrWu4Q9-C7A3tdPrw,Magic Mike XXL - Trailer #2 Legendado Português,"Magic Mike XXL

Realizado por Gregory Jacobs
Com Channing Tatum, Elizabeth Banks, Matt Bomer, Amber  Heard, Jada Pinkett Smith e Andie MacDowell.

Este verão, eles estão de volta ao serviço.

Sinopse:
Três anos depois de Mike ter abandonado a vida de stripper quando ainda estava no topo, “Magic Mike XXL” encontra os restantes elementos dos Kings of Tampa, também eles prontos para se afastarem das luzes do palco. Mas eles querem fazê-lo à maneira deles: deitar a casa abaixo com uma última e bombástica atuação em Myrtle Beach, com o lendário Magic Mike a partilhar o palco com eles. Na estrada a caminho do seu último espetáculo, com paragens em Jacksonville e Savannah para rever velhos amigos e fazer novos, Mike e os rapazes aprendem novos passos e ultrapassam-se de uma forma surpreendente.

2 de julho 2015 nos cinemas",https://i.ytimg.com/vi/5MYxVRyHex8/default.jpg,120,90,https://i.ytimg.com/vi/5MYxVRyHex8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5MYxVRyHex8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/5MYxVRyHex8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/5MYxVRyHex8/maxresdefault.jpg,1280.0,720.0,WarnerBrosPortugal,"['Trailer (Website Category)', 'Magic Mike XXL', 'Film (Media Genre)', 'Channing Tatum (Celebrity)', 'Andie MacDowell (Celebrity)', 'Jada Pinkett Smith (Celebrity)', 'Stripper (Profession)', 'Striptease (Film Subject)', 'male stripper', 'Elizabeth Banks (Celebrity)', 'Amber Heard (Celebrity)', 'Matt Bomer (Film Actor)', 'homens', 'musculos', 'strip tease', 'sex']",1,none,Magic Mike XXL - Trailer #2 Legendado Português,"Magic Mike XXL

Realizado por Gregory Jacobs
Com Channing Tatum, Elizabeth Banks, Matt Bomer, Amber  Heard, Jada Pinkett Smith e Andie MacDowell.

Este verão, eles estão de volta ao serviço.

Sinopse:
Três anos depois de Mike ter abandonado a vida de stripper quando ainda estava no topo, “Magic Mike XXL” encontra os restantes elementos dos Kings of Tampa, também eles prontos para se afastarem das luzes do palco. Mas eles querem fazê-lo à maneira deles: deitar a casa abaixo com uma última e bombástica atuação em Myrtle Beach, com o lendário Magic Mike a partilhar o palco com eles. Na estrada a caminho do seu último espetáculo, com paragens em Jacksonville e Savannah para rever velhos amigos e fazer novos, Mike e os rapazes aprendem novos passos e ultrapassam-se de uma forma surpreendente.

2 de julho 2015 nos cinemas",PT2M1S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,41955,161,0,1,,
youtube#video,jsY1CsqiMIBXZsuNUKK2x97OBZM,6OD8bsYQgfA,2021-03-08T05:32:01Z,UC0l78yRpLuK-e3_nzAytQZg,Amber Heard out for Aqua-man?,"Why did this Forbes magazine writer with a research background make such a big flub and insist that Emilia Clarke was replacing Amber Heard in Aqua-man 2? Or is there fire where there is smoke? 
.
.
.
#dceu
#thunderpop
#dc
#amberheard
#gameofthrones
#got
#aquaman
#emiliaclarke
#actress
#superheroes 
#warnerbros
#johnnydepp",https://i.ytimg.com/vi/6OD8bsYQgfA/default.jpg,120,90,https://i.ytimg.com/vi/6OD8bsYQgfA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/6OD8bsYQgfA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/6OD8bsYQgfA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/6OD8bsYQgfA/maxresdefault.jpg,1280.0,720.0,Thunder Pop,"['amber heard fired', 'amber heard fired from aquaman 2', 'amber heard fired from aquaman', 'amber heard fired again', 'amber heard get fired', 'amber heard not fired', 'johnny depp and amber heard', 'amber heard aquaman 2', 'celebrity news', 'amber heard johnny depp', 'amber heard emilia clarke aquaman', 'emilia clarke', 'amber heard channel', 'amber heard interviews', 'inform overload', 'clevver news', 'aquaman 2', 'johnny depp amber heard', 'amber heard being rude', 'amber heard youtube channel']",24,none,Amber Heard out for Aqua-man?,"Why did this Forbes magazine writer with a research background make such a big flub and insist that Emilia Clarke was replacing Amber Heard in Aqua-man 2? Or is there fire where there is smoke? 
.
.
.
#dceu
#thunderpop
#dc
#amberheard
#gameofthrones
#got
#aquaman
#emiliaclarke
#actress
#superheroes 
#warnerbros
#johnnydepp",PT42S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,898,15,0,2,en,
youtube#video,ED3WhoIubQMvOz8r5u1F0Y-cLd4,8Py0OTit51A,2015-06-26T05:56:24Z,UC0eeeOTSTAKgWFKvNjqNaYQ,"Channing Tatum, Jenna Dewan, Joe Manganiello and others at the Magic Mike XXL Premiere","Coverage of the Magic Mike XXL Premiere Premiere withChanning Tatum, Jenna Dewan, Joe Manganiello, Sofia Vergara, Amber Heard, Elizabeth Banks, Jada Pinkett Smith, Matt Bomer, Adam Rodriguez, Stephen Twitch Boss, Andie MacDowell on June 25, 2015.
© 2015 CelebrityFootage

http://www.celebrityfootage.com/ 
Twitter: http://www.twitter.com/Celebfootage
Facebook: http://www.facebook.com/CelebrityFootage",https://i.ytimg.com/vi/8Py0OTit51A/default.jpg,120,90,https://i.ytimg.com/vi/8Py0OTit51A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8Py0OTit51A/hqdefault.jpg,480,360,https://i.ytimg.com/vi/8Py0OTit51A/sddefault.jpg,640.0,480.0,,,,CelebrityFootage,"['Red Carpet', 'Fashion', 'Photographers', 'Celebrities', 'license footage', 'celebrities on the red carpet', 'showbiz', 'entertainment news', 'Channing Tatum', 'Jenna Dewan', 'Joe Manganiello', 'Sofia Vergara', 'Amber Heard', 'Elizabeth Banks', 'Jada Pinkett Smith', 'Matt Bomer', 'Adam Rodriguez', 'Stephen Twitch Boss', 'Andie MacDowell']",24,none,"Channing Tatum, Jenna Dewan, Joe Manganiello and others at the Magic Mike XXL Premiere","Coverage of the Magic Mike XXL Premiere Premiere withChanning Tatum, Jenna Dewan, Joe Manganiello, Sofia Vergara, Amber Heard, Elizabeth Banks, Jada Pinkett Smith, Matt Bomer, Adam Rodriguez, Stephen Twitch Boss, Andie MacDowell on June 25, 2015.
© 2015 CelebrityFootage

http://www.celebrityfootage.com/ 
Twitter: http://www.twitter.com/Celebfootage
Facebook: http://www.facebook.com/CelebrityFootage",PT1M41S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,860,5,0,0,,
youtube#video,SMdDgWYt4m1VBBGdua566RUhcLw,8r0hIVW8X3g,2015-09-21T07:43:06Z,UCQU9szgHXvnENlBwSo_PAwg,Boletodecine.com Detrás de las Cámaras: MAGIC MIKE XXL,"Boletodecine.com te presenta este vistazo tras las cámaras de MAGIC MIKE XXL protagonizada por Channing Tatum, Amber Heard y Jada Pinkett Smith.
Más info en: http://www.boletodecine.com/",https://i.ytimg.com/vi/8r0hIVW8X3g/default.jpg,120,90,https://i.ytimg.com/vi/8r0hIVW8X3g/mqdefault.jpg,320,180,https://i.ytimg.com/vi/8r0hIVW8X3g/hqdefault.jpg,480,360,https://i.ytimg.com/vi/8r0hIVW8X3g/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/8r0hIVW8X3g/maxresdefault.jpg,1280.0,720.0,Boletodecinecom2011,"['boletodecine.com', 'behind the scenes', 'featurette', 'magic mike xxl', 'channing tatum', 'movie', 'special', 'official', 'Official Trailer', 'Trailer', 'Teaser Trailer', 'Theatrical', 'Jada Pinkett Smith (Celebrity)', 'Amber Heard', 'Theatrical Trailer', 'detrás cámaras', 'oficial']",1,none,Boletodecine.com Detrás de las Cámaras: MAGIC MIKE XXL,"Boletodecine.com te presenta este vistazo tras las cámaras de MAGIC MIKE XXL protagonizada por Channing Tatum, Amber Heard y Jada Pinkett Smith.
Más info en: http://www.boletodecine.com/",PT4M11S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,3825,10,0,1,,
youtube#video,WPDUtswj_sfAEvpad-VUf4PKDtM,AnDXVzESy5s,2015-07-17T17:01:16Z,UCirWkVHGby5yk4TLqaswN9A,Entrevista EXCLUSIVA com o elenco feminino de Magic Mike XXL,"Entrevista com Jada Pinkett Smith, Andie Macdowell e Amber Heard. O elenco feminino e poderoso de Magic Mike XXL",https://i.ytimg.com/vi/AnDXVzESy5s/default.jpg,120,90,https://i.ytimg.com/vi/AnDXVzESy5s/mqdefault.jpg,320,180,https://i.ytimg.com/vi/AnDXVzESy5s/hqdefault.jpg,480,360,https://i.ytimg.com/vi/AnDXVzESy5s/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/AnDXVzESy5s/maxresdefault.jpg,1280.0,720.0,Hugo Gloss,,24,none,Entrevista EXCLUSIVA com o elenco feminino de Magic Mike XXL,"Entrevista com Jada Pinkett Smith, Andie Macdowell e Amber Heard. O elenco feminino e poderoso de Magic Mike XXL",PT7M34S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,33225,902,0,27,,
