kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultLanguage,snippet.defaultAudioLanguage,contentDetails.regionRestriction.blocked
youtube#video,5fq7xl0k3MY3RHG9tPxhRt3LZvM,-sqXEj7tPH4,2020-08-16T14:04:50Z,UCeooMl4PFAM9kLPHvavt2KQ,Amber Heard Disrespects Religious Traditions of Istanbul! (Recent True Story),Amber Heard Disrespects Religious Traditions of Istanbul! (Recent True Story),https://i.ytimg.com/vi/-sqXEj7tPH4/default.jpg,120,90,https://i.ytimg.com/vi/-sqXEj7tPH4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-sqXEj7tPH4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/-sqXEj7tPH4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/-sqXEj7tPH4/maxresdefault.jpg,1280.0,720.0,eHacker,"['amber heard', 'amber heard johnny depp', 'johnny depp', 'amber heard vs johnny depp', 'johnny depp and amber heard', 'amber heard aquaman 2', 'amber heard abuses johnny depp', 'justice for johnny depp', 'amber heard instagram', 'amber heard sjw', 'amber johnny court', 'amber heard elon musk', 'johnny depp vs the sun', 'amber heard fired']",24,none,Amber Heard Disrespects Religious Traditions of Istanbul! (Recent True Story),Amber Heard Disrespects Religious Traditions of Istanbul! (Recent True Story),PT7M59S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,13930,702,0,412,,,
youtube#video,h9C6-QKxAAhamM5uxYb_G_g6YCA,01n1_xtrHL8,2019-05-15T17:42:43Z,UCVngqxYJ9W2yQuFHKJnj0uA,Amber Heard on the red carpet of Les Miserables in Cannes,"Amber Heard on the red carpet for the screening of Les Miserables during the 72nd annual Cannes Film Festival
Cannes, France on Wednesday May 15, 2019
More amazing celebrity videos : https://www.youtube.com/channel/UCVngqxYJ9W2yQuFHKJnj0uA",https://i.ytimg.com/vi/01n1_xtrHL8/default.jpg,120,90,https://i.ytimg.com/vi/01n1_xtrHL8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/01n1_xtrHL8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/01n1_xtrHL8/sddefault.jpg,640.0,480.0,,,,Access Video TV,"['Famous', 'celebrity', 'paparazzi', 'new', 'top', 'brand', 'latest', 'interview', 'scoop', 'direct', 'funny', 'crazy', 'amazing', 'awesome', 'tv', 'movie', 'show', '24/7', 'HD', 'StormShadow', 'amber', 'heard', 'on', 'the', 'red', 'carpet', 'for', 'screening', 'of', 'les', 'miserables', 'during', '72nd', 'annual', 'cannes', 'film', 'festival']",22,none,Amber Heard on the red carpet of Les Miserables in Cannes,"Amber Heard on the red carpet for the screening of Les Miserables during the 72nd annual Cannes Film Festival
Cannes, France on Wednesday May 15, 2019
More amazing celebrity videos : https://www.youtube.com/channel/UCVngqxYJ9W2yQuFHKJnj0uA",PT2M21S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,1909,17,0,8,,,
youtube#video,0FgdoRU2FvABlg8MQlGtqNWirtk,0msvmFQuX8k,2018-01-18T09:28:46Z,UCwctgviwX1qLbOBb_Zqntpw,"Johnny Depp vs Amber Heard, Roman Polanski Extradition vesves Facebook Crime Photos","Johnny Depps wife, Amber Heard, has accused Depp of domestic violence and now believes his team has started a social media war attempting to refute her allegations. Will the testimony from.

What do you guys think is the truth???? LIVE STAND UP IN NYC! Sat  11th 4pm ALL AGES! Subscribe to my channel! 

The Choice My Friend Within Facebook Twitter",https://i.ytimg.com/vi/0msvmFQuX8k/default.jpg,120,90,https://i.ytimg.com/vi/0msvmFQuX8k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0msvmFQuX8k/hqdefault.jpg,480,360,,,,,,,Kelly Dollison,"['Johnny Depp Amber Heard', 'Johnny Depp wife', 'Johnny Depp abuse', 'Amber Heard', 'Amber', 'Heard', 'restraining', 'order', 'Johnny', 'Depp', 'Roman Polanski extradition', 'Roman Polanski']",22,none,"Johnny Depp vs Amber Heard, Roman Polanski Extradition vesves Facebook Crime Photos","Johnny Depps wife, Amber Heard, has accused Depp of domestic violence and now believes his team has started a social media war attempting to refute her allegations. Will the testimony from.

What do you guys think is the truth???? LIVE STAND UP IN NYC! Sat  11th 4pm ALL AGES! Subscribe to my channel! 

The Choice My Friend Within Facebook Twitter",PT36M50S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,11,0,0,0,,,
youtube#video,fII7j_yvu36UrXQCv-2oD0y6Y54,3eNTrBwmRio,2017-10-25T18:44:09Z,UCNWsXxEbKkKXOYzw-SwaXoA,Amber Heard’s new beau may have two children already | Page Six TV,"Amber Heard’s makeout partner has been revealed to be Mana Hira Davis, a New Zealand stuntman and possibly the father of two young kids. “He just won dating lotto,” joked host John Fugelsang. Heard will star in the upcoming DC film “Aquaman.” For more celeb news, tune in to Page Six TV.",https://i.ytimg.com/vi/3eNTrBwmRio/default.jpg,120,90,https://i.ytimg.com/vi/3eNTrBwmRio/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3eNTrBwmRio/hqdefault.jpg,480,360,https://i.ytimg.com/vi/3eNTrBwmRio/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/3eNTrBwmRio/maxresdefault.jpg,1280.0,720.0,Page Six,"['Amber Heard', 'Mana Hira Davis', 'Page Six TV', 'Celebrity couples']",24,none,Amber Heard’s new beau may have two children already | Page Six TV,"Amber Heard’s makeout partner has been revealed to be Mana Hira Davis, a New Zealand stuntman and possibly the father of two young kids. “He just won dating lotto,” joked host John Fugelsang. Heard will star in the upcoming DC film “Aquaman.” For more celeb news, tune in to Page Six TV.",PT1M54S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,3037,9,0,0,en,en,
youtube#video,U6I0DPnuvh3d1Or3Y2zO1-TiG2o,75ZTYb--QMA,2021-11-04T16:27:15Z,UC1T6yTISjEtpjZzTSLBBv_g,Amber Heard and a deaf fan communicate through SIGN LANGUAGE!,"#deaf #asl #signlanguage
A deaf fan in the audience wanted to communicate with Amber Heard and surprisingly Amber knew signs and they communicate with each other!",https://i.ytimg.com/vi/75ZTYb--QMA/default.jpg,120,90,https://i.ytimg.com/vi/75ZTYb--QMA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/75ZTYb--QMA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/75ZTYb--QMA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/75ZTYb--QMA/maxresdefault.jpg,1280.0,720.0,The Deaf Show,,24,none,Amber Heard and a deaf fan communicate through SIGN LANGUAGE!,"#deaf #asl #signlanguage
A deaf fan in the audience wanted to communicate with Amber Heard and surprisingly Amber knew signs and they communicate with each other!",PT1M38S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,True,50,1,0,0,,en,
youtube#video,aHSlocxdcnsbhLNCQCbjgoF7GTQ,7pxGvyfBnaY,2020-11-10T02:51:57Z,UCNXfrXaZTe0wj_0MCLc-4CQ,Amber Heard takes Selfies with Fans! #shorts,"Amber Heard takes Selfies with Fans, at the premiere of Aquaman in Hollywood, California. #shorts #youtubeshorts",https://i.ytimg.com/vi/7pxGvyfBnaY/default.jpg,120,90,https://i.ytimg.com/vi/7pxGvyfBnaY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7pxGvyfBnaY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/7pxGvyfBnaY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/7pxGvyfBnaY/maxresdefault.jpg,1280.0,720.0,Josiah True,"['rum', 'entertainment', 'model', 'blonde', 'hairstyle', 'actors', 'elegance', 'charming', 'couple', 'scandal', 'film', 'festival', 'star', 'dress', 'fashion', 'paparazzi', 'woman', 'fame', 'carpet', 'premiere', 'people', 'amber', 'famous', 'actress', 'heard', 'cinema', 'talent', 'white', 'red', 'hollywood', 'celebrity', 'johnny', 'canada', 'depp', 'girl', 'beaten', 'danish', 'hat', 'divorce', 'men', 'johnny depp', 'aqua', 'man', 'old hollywood', 'glam', 'pritty']",24,none,Amber Heard takes Selfies with Fans! #shorts,"Amber Heard takes Selfies with Fans, at the premiere of Aquaman in Hollywood, California. #shorts #youtubeshorts",PT30S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,494,1,0,6,,,
youtube#video,uOT-1nBTZ08MX0Q1Z3qxglIzHkQ,BgalqKvgb04,2017-04-07T07:03:45Z,UCA-1nLlDBMXtmVK8WIXrVXQ,Ryan Gosling & Amber Heard (AU) || Dirty Laundry,"Don't Forget to Watch in HD!

New crack ship! I hope you like this. It was originally edited to a different song that got blocked worldwide lol, but I think this song goes good too. :)

___­­­­­___­­­­­___­­­­­___­­­­­___­­­­­­___­­­­­___­­­­­___­­­­­___­­­­­___­­­­­­___­­­­­___­­­­­
made with: sony vegas 13
song: dirty laundry - all time low
fandom: ryan gosling and amber heard
made on: april 6th, 2017
edited by: gabby
___­­­­­___­­­­­___­­­­­___­­­­­___­­­­­­___­­­­­___­­­­­___­­­­­___­­­­­___­­­­­­___­­­­­___­­­­­
Twitter - https://twitter.com/gyllengosling
Tumblr - http://xflywithmetonight.tumblr.com/

Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use",https://i.ytimg.com/vi/BgalqKvgb04/default.jpg,120,90,https://i.ytimg.com/vi/BgalqKvgb04/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BgalqKvgb04/hqdefault.jpg,480,360,https://i.ytimg.com/vi/BgalqKvgb04/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/BgalqKvgb04/maxresdefault.jpg,1280.0,720.0,xgyllenhaalic,"['xnibbyjonas', 'edits', 'sony vegas', 'ryan gosling', 'crack ship', 'swiftlyjakevids', 'la la land', 'amber heard', 'dirty laundry']",22,none,Ryan Gosling & Amber Heard (AU) || Dirty Laundry,"Don't Forget to Watch in HD!

New crack ship! I hope you like this. It was originally edited to a different song that got blocked worldwide lol, but I think this song goes good too. :)

___­­­­­___­­­­­___­­­­­___­­­­­___­­­­­­___­­­­­___­­­­­___­­­­­___­­­­­___­­­­­­___­­­­­___­­­­­
made with: sony vegas 13
song: dirty laundry - all time low
fandom: ryan gosling and amber heard
made on: april 6th, 2017
edited by: gabby
___­­­­­___­­­­­___­­­­­___­­­­­___­­­­­­___­­­­­___­­­­­___­­­­­___­­­­­___­­­­­­___­­­­­___­­­­­
Twitter - https://twitter.com/gyllengosling
Tumblr - http://xflywithmetonight.tumblr.com/

Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use",PT1M25S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,3038,45,0,0,,,
youtube#video,4ARkLWASUD1Xi-VLPNkoqLSIHrs,fqI2G291_3o,2020-08-22T17:00:08Z,UC4ltvXoxGZobqqduv9iXOWg,"HUGE Win for Johnny Depp! ""Movie"" website shows its TRUE colors! Amber Heard supporters","HUGE Win for Johnny Depp! ""Movie"" website shows its TRUE colors! Amber Heard supporters 

link: https://wegotthiscovered.com/movies/johnny-depp-rumored-role-sherlock-holmes-3/

https://wegotthiscovered.com/movies/robert-downey-jr-reportedly-offers-johnny-depp-role-sherlock-holmes-3/

Hello and welcome to Come Geek Some! For all things Geek, like and subscribe to the channel! 

If you would like to support the channel and help us grow! 
Donations: https://streamlabs.com/comegeeksome

I'm an avid Adobe Premiere Pro user and have been for quite some time! I would recommend the software to anyone (IF they have the spare money a month)

PS4 player with PC gameplay now and again. Still NOT used to PC gaming!

Interact with us on Twitter! https://twitter.com/ComeGeekSome1
Twitch: https://www.twitch.tv/geeksomegaming

#JohnnyDepp #SherlockHolmes3",https://i.ytimg.com/vi/fqI2G291_3o/default.jpg,120,90,https://i.ytimg.com/vi/fqI2G291_3o/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fqI2G291_3o/hqdefault.jpg,480,360,https://i.ytimg.com/vi/fqI2G291_3o/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/fqI2G291_3o/maxresdefault.jpg,1280.0,720.0,Come Geek Some,"['Come Geek Some', '2020', 'awesome', 'Amber Heard', 'Depp', 'Heard', 'Aquaman', 'Aquaman 2', 'io', 'elon musk', 'amber heard', 'amber', 'heard', 'johnny', 'depp', 'johnny depp', 'justiceforjohnnydepp', 'justiceforjohnny', 'amber heard johnny depp', 'amber heard aquaman', 'amber heard vs johnny depp', 'johnny depp defamation lawsuit', 'johnny depp lawsuit', 'johnny depp sues amber heard', 'aquaman 2', 'justice for johnny depp', 'johnny depp news', 'johnny depp defamation', 'website', 'begging', 'work', 'colors', 'Warner Bros', 'aquaman 2 dc fandom']",24,none,"HUGE Win for Johnny Depp! ""Movie"" website shows its TRUE colors! Amber Heard supporters","HUGE Win for Johnny Depp! ""Movie"" website shows its TRUE colors! Amber Heard supporters 

link: https://wegotthiscovered.com/movies/johnny-depp-rumored-role-sherlock-holmes-3/

https://wegotthiscovered.com/movies/robert-downey-jr-reportedly-offers-johnny-depp-role-sherlock-holmes-3/

Hello and welcome to Come Geek Some! For all things Geek, like and subscribe to the channel! 

If you would like to support the channel and help us grow! 
Donations: https://streamlabs.com/comegeeksome

I'm an avid Adobe Premiere Pro user and have been for quite some time! I would recommend the software to anyone (IF they have the spare money a month)

PS4 player with PC gameplay now and again. Still NOT used to PC gaming!

Interact with us on Twitter! https://twitter.com/ComeGeekSome1
Twitch: https://www.twitch.tv/geeksomegaming

#JohnnyDepp #SherlockHolmes3",PT9M1S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,4365,277,0,94,en-GB,,
youtube#video,LGtSN4qHIVMJc4Ficqp9XPbTgds,gFJlh0gGeyg,2021-10-13T07:34:39Z,UCZkUPEyxDstXX-NCqNzXoaA,Amber Heard Aquaman Whatsapp Status Wharan Full Screen YouTube shorts #YouTubeshorts #shorts,Amber Heard Aquaman Whatsapp Status Wharan Full Screen YouTube shorts #YouTubeshorts #shorts ytshorts #ytshorts amber heard jason momoa,https://i.ytimg.com/vi/gFJlh0gGeyg/default.jpg,120,90,https://i.ytimg.com/vi/gFJlh0gGeyg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gFJlh0gGeyg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/gFJlh0gGeyg/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/gFJlh0gGeyg/maxresdefault.jpg,1280.0,720.0,Ne Martin,"['Amber Heard Aquaman Whatsapp Status Wharan Full Screen YouTube shorts #YouTubeshorts #shorts', 'YouTube shorts', 'ytshorts', 'shorts', '#YouTubeshorts', '#ytshorts', '#shorts', 'Aquaman', 'aquaman Whatsapp', 'aquaman 2', 'amber heard johnny depp fight video', 'amber heard', 'funny scenes', 'funny meme', 'amber heard apology', 'amber heard jason momoa', 'amber heard aquaman scene']",24,none,Amber Heard Aquaman Whatsapp Status Wharan Full Screen YouTube shorts #YouTubeshorts #shorts,Amber Heard Aquaman Whatsapp Status Wharan Full Screen YouTube shorts #YouTubeshorts #shorts ytshorts #ytshorts amber heard jason momoa,PT34S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,23,8,0,0,,en-GB,
youtube#video,c--rcJDqsMT5zn8YhgL6CydeQus,K08010RgsOA,2014-05-15T00:27:50Z,UCLV1Jw4IZVGbOR-z9ZgKp-Q,A GIFT TO JOHNNY DEPP AND AMBER HEARD!,"I made this video for them, because true love like this is like magic, like a miracle! If you are a romantic person, I believe you'll like my ""movie"". ;)",https://i.ytimg.com/vi/K08010RgsOA/default.jpg,120,90,https://i.ytimg.com/vi/K08010RgsOA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/K08010RgsOA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/K08010RgsOA/sddefault.jpg,640.0,480.0,,,,neideavelar,"['Johnny Depp', 'Amber Heard', '2014', 'Love']",24,none,A GIFT TO JOHNNY DEPP AND AMBER HEARD!,"I made this video for them, because true love like this is like magic, like a miracle! If you are a romantic person, I believe you'll like my ""movie"". ;)",PT5M8S,2d,sd,false,False,rectangular,processed,public,youtube,True,False,False,38956,108,0,26,,,
