kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.tags,snippet.defaultAudioLanguage,snippet.defaultLanguage,contentDetails.contentRating.ytRating
youtube#video,ANZ0izIRxk8Im96cBhSkNgZ-xRM,fp31CGglVes,2019-01-12T14:21:35Z,UCcqHguQpdy6S8Cqj6Pdz22g,Amber Rose speaks up against men on what women should do.😳,,https://i.ytimg.com/vi/fp31CGglVes/default.jpg,120,90,https://i.ytimg.com/vi/fp31CGglVes/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fp31CGglVes/hqdefault.jpg,480,360,https://i.ytimg.com/vi/fp31CGglVes/sddefault.jpg,640.0,480.0,,,,Street Dreamz,10,none,Amber Rose speaks up against men on what women should do.😳,,PT1M,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,16,0,0,0,,,,
youtube#video,R-fB6cR73lt7EdvBXVBthH4ht_k,gQJ9XS8avOQ,2019-02-02T20:04:57Z,UCAVgFwnRKj2Ny8M2emfYm9w,Amber Heard,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/gQJ9XS8avOQ/default.jpg,120,90,https://i.ytimg.com/vi/gQJ9XS8avOQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/gQJ9XS8avOQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/gQJ9XS8avOQ/sddefault.jpg,640.0,480.0,,,,Celebrity Scoop,24,none,Amber Heard,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",PT6S,2d,sd,false,True,rectangular,processed,public,youtube,True,False,False,37,,0,0,,,,
youtube#video,wRwIbAwqf9SsdV9FxVttEM8kqbg,H5q60ULk8KA,2021-04-29T00:53:46Z,UCLw6wkB9hUunjyGEMdj2Vqw,What Do Johnny Depp's Ex's Say About Him? (The Amber Heard Playlist!!),"http://www.kyrackramer.com/2020/07/01/johnny-depps-history-of-violence/

https://www.theguardian.com/global-development/2020/mar/05/nine-out-of-10-people-found-to-be-biased-against-women",https://i.ytimg.com/vi/H5q60ULk8KA/default.jpg,120,90,https://i.ytimg.com/vi/H5q60ULk8KA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/H5q60ULk8KA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/H5q60ULk8KA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/H5q60ULk8KA/maxresdefault.jpg,1280.0,720.0,Theresa L. Dowling,1,none,What Do Johnny Depp's Ex's Say About Him? (The Amber Heard Playlist!!),"http://www.kyrackramer.com/2020/07/01/johnny-depps-history-of-violence/

https://www.theguardian.com/global-development/2020/mar/05/nine-out-of-10-people-found-to-be-biased-against-women",PT6M35S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,41,2,0,4,,,,
youtube#video,GGVBQ7hSg_5h3A1MWbEsNQYRjl0,IJcnacbbGds,2020-09-17T05:15:01Z,UCXrhM5_Z11LvlvICp7T7_Dw,Amber Heard  On BTS Women event,"#HollywoodMonstersAmberHeard  #AmberHeard


Amber Heard  On BTS Women event
Amber Heard  On BTS Women event
Amber Heard  On BTS Women event
Amber Heard  O BTS Women event
Amber Heard  On m BTS Women event
Amber Heard  On BTS Women event
vAmber Heard  On BTS Women eventAmber Heard  Om BTS Women event
vAmber Heard  On BTS Women event
Amber Heard  On BTS Women event
Amber Heard  On #BTS_Women_event












































































""Copyright Disclaimer under Section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.",https://i.ytimg.com/vi/IJcnacbbGds/default.jpg,120,90,https://i.ytimg.com/vi/IJcnacbbGds/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IJcnacbbGds/hqdefault.jpg,480,360,https://i.ytimg.com/vi/IJcnacbbGds/sddefault.jpg,640.0,480.0,,,,Hollywood Monsters,22,none,Amber Heard  On BTS Women event,"#HollywoodMonstersAmberHeard  #AmberHeard


Amber Heard  On BTS Women event
Amber Heard  On BTS Women event
Amber Heard  On BTS Women event
Amber Heard  O BTS Women event
Amber Heard  On m BTS Women event
Amber Heard  On BTS Women event
vAmber Heard  On BTS Women eventAmber Heard  Om BTS Women event
vAmber Heard  On BTS Women event
Amber Heard  On BTS Women event
Amber Heard  On #BTS_Women_event












































































""Copyright Disclaimer under Section 107 of the copyright act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing.",PT5S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,101,4,0,3,"['amber heard', 'amber', 'heard']",en,,
youtube#video,W-veMVWtw2DUWj3E1cVWPRgQ0Yc,jjqMpApDYmw,2021-02-23T10:15:01Z,UCYMSCiz0Jmh-pK1gTstgxoQ,Rumor: Aquaman 2 to Introduce Aquawomen? Really? Amber Heard?,"It is another wonderful rumor, about the potential of Aqua Women being introduced in Aquaman Movie? Many different individauls being rumored, such as the hated Amber Heard, to Nicole Kidman and others. Nothing is for sure, in the rumor mill.

#Aquaman #AmberHeard #JasonMomoa",https://i.ytimg.com/vi/jjqMpApDYmw/default.jpg,120,90,https://i.ytimg.com/vi/jjqMpApDYmw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jjqMpApDYmw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/jjqMpApDYmw/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/jjqMpApDYmw/maxresdefault.jpg,1280.0,720.0,JustANormie,24,none,Rumor: Aquaman 2 to Introduce Aquawomen? Really? Amber Heard?,"It is another wonderful rumor, about the potential of Aqua Women being introduced in Aquaman Movie? Many different individauls being rumored, such as the hated Amber Heard, to Nicole Kidman and others. Nothing is for sure, in the rumor mill.

#Aquaman #AmberHeard #JasonMomoa",PT8M23S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,13,3,0,0,,,,
youtube#video,5gjk0AiHIOFLHK4iUA7oHmHvKHM,nWqQh05jbcI,2021-05-23T14:32:59Z,UCD9mhWv66iXbjAPfcdpRETA,✨Amber Heard (Aquaman)✨ - Randall🎶🎶,,https://i.ytimg.com/vi/nWqQh05jbcI/default.jpg,120,90,https://i.ytimg.com/vi/nWqQh05jbcI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nWqQh05jbcI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/nWqQh05jbcI/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/nWqQh05jbcI/maxresdefault.jpg,1280.0,720.0,WOMEN IN BLACK🍁(W_I_B)🍁,22,none,✨Amber Heard (Aquaman)✨ - Randall🎶🎶,,PT37S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,365,28,0,0,,,,
youtube#video,2TnCR8QnQ0X9axI9Nwk_QLIBJzw,oBUVHfUwnQ8,2021-06-26T19:43:01Z,UCWpATpJJcMG8z-WWstnjqWw,"Amber Heard, High kicks and endorphins [2]","Like and Subscribe for more awesome content. #onlycelebs

💰 Best Deals For You 💰


➡️ Okinawa Flat Belly Tonic: https://bit.ly/3zFNWKc
Awesome New Tonic Supplement For Weight Loss.
 
➡️ STUFF YOUR FACE and LOSE WEIGHT: https://bit.ly/3gMoWIG

➡️ Type 2 Diabetes: https://bit.ly/2UkhrkL

➡️ Turn On"" Your Metabolism In 3-Seconds: https://bit.ly/3zELKCH

➡️ Naturally improve deep sleep and reverse metabolic slowdown and premature aging in both women and men: https://bit.ly/2Ujc715

➡️ Lean Belly 3x: https://bit.ly/2SOqU3f

➡️ Enhance the health of Nails and Hair: https://bit.ly/3xwxESb

➡️ GET YOUR CUSTOM KETO DIET PLAN: https://bit.ly/3vIRCHY",https://i.ytimg.com/vi/oBUVHfUwnQ8/default.jpg,120,90,https://i.ytimg.com/vi/oBUVHfUwnQ8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/oBUVHfUwnQ8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/oBUVHfUwnQ8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/oBUVHfUwnQ8/maxresdefault.jpg,1280.0,720.0,Only Celebs,24,none,"Amber Heard, High kicks and endorphins [2]","Like and Subscribe for more awesome content. #onlycelebs

💰 Best Deals For You 💰


➡️ Okinawa Flat Belly Tonic: https://bit.ly/3zFNWKc
Awesome New Tonic Supplement For Weight Loss.
 
➡️ STUFF YOUR FACE and LOSE WEIGHT: https://bit.ly/3gMoWIG

➡️ Type 2 Diabetes: https://bit.ly/2UkhrkL

➡️ Turn On"" Your Metabolism In 3-Seconds: https://bit.ly/3zELKCH

➡️ Naturally improve deep sleep and reverse metabolic slowdown and premature aging in both women and men: https://bit.ly/2Ujc715

➡️ Lean Belly 3x: https://bit.ly/2SOqU3f

➡️ Enhance the health of Nails and Hair: https://bit.ly/3xwxESb

➡️ GET YOUR CUSTOM KETO DIET PLAN: https://bit.ly/3vIRCHY",PT8S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,19,1,0,0,['only celebs'],en-US,en-US,
youtube#video,33uwfKLnPzI1z0NF-zUKAQYim6U,O_OfbsCLE2M,2019-12-16T07:08:11Z,UCAVgFwnRKj2Ny8M2emfYm9w,Amber Heard and #CamilaCabello on the red carpet of Women Of Worth Gala ❤️😍 #WomenOfWor,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/O_OfbsCLE2M/default.jpg,120,90,https://i.ytimg.com/vi/O_OfbsCLE2M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/O_OfbsCLE2M/hqdefault.jpg,480,360,https://i.ytimg.com/vi/O_OfbsCLE2M/sddefault.jpg,640.0,480.0,,,,Celebrity Scoop,24,none,Amber Heard and #CamilaCabello on the red carpet of Women Of Worth Gala ❤️😍 #WomenOfWor,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",PT12S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,381,,0,2,,es,,
youtube#video,XW6yCdkXSeDhn1oDVGZqpy11vOU,PMPSW8GECsY,2019-02-02T19:32:45Z,UCAVgFwnRKj2Ny8M2emfYm9w,Amber Heard   Women’s dinner,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/PMPSW8GECsY/default.jpg,120,90,https://i.ytimg.com/vi/PMPSW8GECsY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/PMPSW8GECsY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/PMPSW8GECsY/sddefault.jpg,640.0,480.0,,,,Celebrity Scoop,24,none,Amber Heard   Women’s dinner,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",PT14S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,54,,0,0,,,,
youtube#video,LyGDPH9a0jbSN1dZIXWtEasQvkE,Q53JJ-Cn-4M,2019-02-02T19:32:45Z,UCAVgFwnRKj2Ny8M2emfYm9w,Amber Heard,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/Q53JJ-Cn-4M/default.jpg,120,90,https://i.ytimg.com/vi/Q53JJ-Cn-4M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Q53JJ-Cn-4M/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Q53JJ-Cn-4M/sddefault.jpg,640.0,480.0,,,,Celebrity Scoop,24,none,Amber Heard,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",PT16S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,98,,0,0,,,,
youtube#video,CHSoJUo2tXo0zsgQ8tkj1WqfuQY,sDUpZhpKY9A,2021-07-20T10:25:35Z,UCbhg6APn15uiwA-BoMm5fow,#AmberHeard #women #blonde #actress #long hair #blue eyes #redlipstick,#AmberHeard #women #blonde #actress #long hair #blue eyes #redlipstick,https://i.ytimg.com/vi/sDUpZhpKY9A/default.jpg,120,90,https://i.ytimg.com/vi/sDUpZhpKY9A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/sDUpZhpKY9A/hqdefault.jpg,480,360,https://i.ytimg.com/vi/sDUpZhpKY9A/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/sDUpZhpKY9A/maxresdefault.jpg,1280.0,720.0,Fact OF,27,none,#AmberHeard #women #blonde #actress #long hair #blue eyes #redlipstick,#AmberHeard #women #blonde #actress #long hair #blue eyes #redlipstick,PT16S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,21,1,0,0,['#AmberHeard #women #blonde #actress #long hair #blue eyes #redlipstick'],en-IN,en-IN,
youtube#video,T-6oMVir6qwkGOGMczCgGE-kon4,SiwQXzTnTcc,2019-02-02T19:32:45Z,UCAVgFwnRKj2Ny8M2emfYm9w,Amber Heard,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/SiwQXzTnTcc/default.jpg,120,90,https://i.ytimg.com/vi/SiwQXzTnTcc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/SiwQXzTnTcc/hqdefault.jpg,480,360,https://i.ytimg.com/vi/SiwQXzTnTcc/sddefault.jpg,640.0,480.0,,,,Celebrity Scoop,24,none,Amber Heard,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",PT15S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,28,,0,0,,,,
youtube#video,IYPG7Ss2RRblxNFCx_oj4jY3mqM,TGrYDsUOyzI,2019-02-02T19:32:45Z,UCAVgFwnRKj2Ny8M2emfYm9w,Amber Heard,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/TGrYDsUOyzI/default.jpg,120,90,https://i.ytimg.com/vi/TGrYDsUOyzI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TGrYDsUOyzI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/TGrYDsUOyzI/sddefault.jpg,640.0,480.0,,,,Celebrity Scoop,24,none,Amber Heard,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",PT16S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,585,,0,2,,,,
youtube#video,Kaye7h95dcm4E442fMroL-4uooQ,TTQL5ZKKNe8,2020-01-15T00:21:23Z,UCAVgFwnRKj2Ny8M2emfYm9w,Amber Heard   Stories   “OLIVES ARE NOT MY THING”   #AmberHeard #IStandWithAmber #WeAr,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/TTQL5ZKKNe8/default.jpg,120,90,https://i.ytimg.com/vi/TTQL5ZKKNe8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TTQL5ZKKNe8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/TTQL5ZKKNe8/sddefault.jpg,640.0,480.0,,,,Celebrity Scoop,24,none,Amber Heard   Stories   “OLIVES ARE NOT MY THING”   #AmberHeard #IStandWithAmber #WeAr,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",PT16S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,80,,0,2,,es,,
youtube#video,4im8KU3LYxpYG03rW--RniSNY9w,u9cDdqyqpcI,2021-01-18T04:30:54Z,UCy8YFzbkvYTQOQxjgE3UTBQ,Nightblood60 Hates Women!(Amber Heard Playlist!!),,https://i.ytimg.com/vi/u9cDdqyqpcI/default.jpg,120,90,https://i.ytimg.com/vi/u9cDdqyqpcI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/u9cDdqyqpcI/hqdefault.jpg,480,360,https://i.ytimg.com/vi/u9cDdqyqpcI/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/u9cDdqyqpcI/maxresdefault.jpg,1280.0,720.0,The Amber Heard Playlist!!,22,none,Nightblood60 Hates Women!(Amber Heard Playlist!!),,PT52S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,69,,0,,,,,ytAgeRestricted
youtube#video,Sflq1Wi-IKIu2bqSPXDBietS8CA,vEQwyUhH6b4,2017-09-13T10:02:21Z,UCNU361U9jbaG6kZY9377LGg,beauty women on the World Amber Heard-diễn viên Amber Heard xinh đẹp nhất thế giới theo khoa học,"Amber Heard được xem là người phụ nữ xinh đẹp nhất thế giới nếu xét ở góc độ khoa học
kênh chia sẻ về văn hóa của cộng đồng dân tộc việt nam,những địa điểm du lịch ở việt nam và các nước trên thế giới,chia sẻ tin tức pháp luật ,tin sao....
các bạn nhấn subcrieber (đăng ký miễn phí) like và share nhé. cảm ơn các bạn rất nhiều!",https://i.ytimg.com/vi/vEQwyUhH6b4/default.jpg,120,90,https://i.ytimg.com/vi/vEQwyUhH6b4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/vEQwyUhH6b4/hqdefault.jpg,480,360,,,,,,,cuộc sống cộng đồng,24,none,beauty women on the World Amber Heard-diễn viên Amber Heard xinh đẹp nhất thế giới theo khoa học,"Amber Heard được xem là người phụ nữ xinh đẹp nhất thế giới nếu xét ở góc độ khoa học
kênh chia sẻ về văn hóa của cộng đồng dân tộc việt nam,những địa điểm du lịch ở việt nam và các nước trên thế giới,chia sẻ tin tức pháp luật ,tin sao....
các bạn nhấn subcrieber (đăng ký miễn phí) like và share nhé. cảm ơn các bạn rất nhiều!",PT2M44S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,131,0,0,0,"['beauty women on the world', 'amber heard', 'diễn viên amber heard', 'người phụ nữ xinh đẹp nhất thế giới theo khoa học']",vi,,
youtube#video,n_p-VOV_cSwJYd6_DYyZu7LNlzU,wrOl_J6UMq0,2021-01-17T12:33:21Z,UCLw6wkB9hUunjyGEMdj2Vqw,"Johnny Depp, Stereotypical Woman Hater! (Amber Heard Playlist!!)",,https://i.ytimg.com/vi/wrOl_J6UMq0/default.jpg,120,90,https://i.ytimg.com/vi/wrOl_J6UMq0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wrOl_J6UMq0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/wrOl_J6UMq0/sddefault.jpg,640.0,480.0,,,,Theresa L. Dowling,1,none,"Johnny Depp, Stereotypical Woman Hater! (Amber Heard Playlist!!)",,PT6M15S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,70,2,0,6,,,,
youtube#video,-TtkWKVLs5HrvzkYR5gkpvqbB0g,wYusLHr3F3M,2021-01-11T10:58:07Z,UCL-SpA6XXf282YMAelest8w,"Women's Wrestling Livestream 🔴 Faye Jackson, Jessicka Havok, LuFisto, Amber O'Neal, Barbi Hayden","This special women's wrestling livestream features Thunder Rosa, Faye Jackson, Jessicka Havok, LuFisto, Amber O'Neal, Jennacide, Allysin Kay, Barbi Hayden & many more! Full events at http://TitleMatchNetwork.com 

Full line-up
Amber Nova vs Madi Wrenkowski
Jennacide vs Rok-C
Marti Belle vs Dani Jordan
Brittney Savage vs Amber O'Neal
Addy Starr vs Jessie Brooks
April Hunter vs Krissy Vaine vs Jenny Taylor
Thunder Rosa vs Holidead
Sienna (Allysin Kay) vs Kris Stadtlander
Leilani Kai vs Sumie Sakai
Miranda Alize vs Will Allday
Jessicka Havok & the Awakening vs Clayton Jackson & Night Ryderz
Faye Jackson vs MJ Jenkins
Barbi Hayden vs Amber O'Neal
Sadika vs Super Oprah
Ryback vs Brian Cage
Amber Rodriguez & Jessie Kaye vs Veda Scott & Mistress Belmont
LuFisto vs Mercedes Martinez

Stream 1000s of exclusive wrestling events now http://TitleMatchNetwork.com",https://i.ytimg.com/vi/wYusLHr3F3M/default.jpg,120,90,https://i.ytimg.com/vi/wYusLHr3F3M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/wYusLHr3F3M/hqdefault.jpg,480,360,https://i.ytimg.com/vi/wYusLHr3F3M/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/wYusLHr3F3M/maxresdefault.jpg,1280.0,720.0,Title Match Wrestling,24,none,"Women's Wrestling Livestream 🔴 Faye Jackson, Jessicka Havok, LuFisto, Amber O'Neal, Barbi Hayden","This special women's wrestling livestream features Thunder Rosa, Faye Jackson, Jessicka Havok, LuFisto, Amber O'Neal, Jennacide, Allysin Kay, Barbi Hayden & many more! Full events at http://TitleMatchNetwork.com 

Full line-up
Amber Nova vs Madi Wrenkowski
Jennacide vs Rok-C
Marti Belle vs Dani Jordan
Brittney Savage vs Amber O'Neal
Addy Starr vs Jessie Brooks
April Hunter vs Krissy Vaine vs Jenny Taylor
Thunder Rosa vs Holidead
Sienna (Allysin Kay) vs Kris Stadtlander
Leilani Kai vs Sumie Sakai
Miranda Alize vs Will Allday
Jessicka Havok & the Awakening vs Clayton Jackson & Night Ryderz
Faye Jackson vs MJ Jenkins
Barbi Hayden vs Amber O'Neal
Sadika vs Super Oprah
Ryback vs Brian Cage
Amber Rodriguez & Jessie Kaye vs Veda Scott & Mistress Belmont
LuFisto vs Mercedes Martinez

Stream 1000s of exclusive wrestling events now http://TitleMatchNetwork.com",PT3H26M17S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,865114,3749,0,70,"[""women's wrestling"", 'womens wrestling live stream', 'women wrestlers', 'intergender wrestling', 'pro wrestling live stream', 'impact wrestling', 'womens wrestling', 'indy wrestling', 'independent wrestling', 'heather monroe', 'aew women', 'title match wrestling', 'nwa', 'ring of honor', 'title match network', 'tna', 'roh', 'ladies night out', 'faye jackson', 'vanity vs', 'vanity', 'jessicka havok', 'lufisto', 'mercedes martinez', 'barbi hayden', 'jennacide', 'amber nova', 'madi wrenkowski', 'queens of the ring', 'ryback', 'wrestling', 'wwf']",en,en,
