kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultLanguage,snippet.defaultAudioLanguage
youtube#video,8EsreLdGTvlItQuF0maJYIYQE5Q,3dZ8m8hbzfE,2021-09-24T13:30:03Z,UCLHyr--aSt6c7TLJf9fQeEA,There Will Be Justice - Johnny Depp Speaks on BIG WIN Against Amber Heard  | OG CELEBRITY,There Will Be Justice - Johnny Depp Speaks on BIG WIN Against Amber Heard,https://i.ytimg.com/vi/3dZ8m8hbzfE/default.jpg,120,90,https://i.ytimg.com/vi/3dZ8m8hbzfE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3dZ8m8hbzfE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/3dZ8m8hbzfE/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/3dZ8m8hbzfE/maxresdefault.jpg,1280.0,720.0,OG CELEBRITY,"['viral vision', 'celebrity news', 'johnny depp amber heard', 'amber heard johnny depp', 'johnny depp', 'amber heard', 'amber heard interview', 'entertainment news', 'inform overload', 'this happened', 'information overload', 'informoverload', 'clevver news', 'that umbrella guy', 'crazed culture', 'umbrella guy', 'thatumbrellaguy', 'hollywood life', 'There Will Be Justice - Johnny Depp Speaks on BIG WIN Against Amber Heard | Celebrity Craze']",22,none,There Will Be Justice - Johnny Depp Speaks on BIG WIN Against Amber Heard  | OG CELEBRITY,There Will Be Justice - Johnny Depp Speaks on BIG WIN Against Amber Heard,PT6M33S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,33,4,0,2,,
youtube#video,W_0n5pA3wVSxPIpap1vklOh2YCI,BjUF6yO5Vik,2016-11-30T21:12:52Z,UCMw5XnF5EyupxQA_ZzNKx0Q,Amber Heard Speaks Up,,https://i.ytimg.com/vi/BjUF6yO5Vik/default.jpg,120,90,https://i.ytimg.com/vi/BjUF6yO5Vik/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BjUF6yO5Vik/hqdefault.jpg,480,360,https://i.ytimg.com/vi/BjUF6yO5Vik/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/BjUF6yO5Vik/maxresdefault.jpg,1280.0,720.0,Energievampire,,1,none,Amber Heard Speaks Up,,PT2M10S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1092,6,0,3,,
youtube#video,CX4QQ_5OnmBei7ZsQjMGXuWKH5M,emoM8x6V7o8,2017-12-08T20:51:07Z,UCrq5ESGcaepUg9bCV6-tO5w,Amber heard speaks out after j.k. rowling’s fantastic beasts statement,"Amber heard speaks out after j.k. rowling’s fantastic beasts statement 
 
Like / Share / Comment / Subscribe me. 
 
Pls, contact me or comment here if My  is violated with copyright  
 
Thank you !!",https://i.ytimg.com/vi/emoM8x6V7o8/default.jpg,120,90,https://i.ytimg.com/vi/emoM8x6V7o8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/emoM8x6V7o8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/emoM8x6V7o8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/emoM8x6V7o8/maxresdefault.jpg,1280.0,720.0,KyrysTV Betmen,"['Amber heard speaks', 'heard speaks out', 'speaks out after', 'out after jk', 'after jk rowlings', 'jk rowlings fantastic', 'rowlings fantastic beasts']",24,none,Amber heard speaks out after j.k. rowling’s fantastic beasts statement,"Amber heard speaks out after j.k. rowling’s fantastic beasts statement 
 
Like / Share / Comment / Subscribe me. 
 
Pls, contact me or comment here if My  is violated with copyright  
 
Thank you !!",PT2M58S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,4,0,0,0,,
youtube#video,tfHi_ex0RZJN_3VT3xYAMmOSMlg,g9gojmEXxhs,2021-11-10T16:15:02Z,UC-lZTlG05ETwyjDS1JQCv3w,AMBER RUINED IT - Jude Law SPEAKS On Johnny Depp Not Being In Fantastic Beasts 3 | Celebrity Craze,"With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD #FantasticBeasts
------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

CHECK OUT OUR OTHER VIDEOS!

Johnny Depp - Amber Heard Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZeBBelsB9UPo7VTXRu_zcu

David Dobrik Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZvMGJgSPbWh2dnA6a1d1aX

Justin Bieber Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZTJh_XpqH_BjfmbY4sRJJD

Kardashian Family Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZOHixd1sAisB2wgS5JzLua

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",https://i.ytimg.com/vi/g9gojmEXxhs/default.jpg,120,90,https://i.ytimg.com/vi/g9gojmEXxhs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/g9gojmEXxhs/hqdefault.jpg,480,360,,,,,,,Celebrity Craze,"['celebrity craze', 'celebrity', 'amber heard interview', 'amber heard', 'johnny depp', 'amber heard johnny depp', 'johnny depp amber heard', 'viral vision', 'celebrity news', 'clevver news', 'this happened', 'informoverload', 'inform overload', 'information overload', 'entertainment news', 'crazed culture', 'that umbrella guy', 'umbrella guy', 'thatumbrellaguy', 'hollywood life', 'AMBER RUINED IT - Jude Law SPEAKS On Johnny Depp Not Being In Fantastic Beasts 3', 'fantastic beasts', 'fantastic beasts 3', 'celeb news']",24,none,AMBER RUINED IT - Jude Law SPEAKS On Johnny Depp Not Being In Fantastic Beasts 3 | Celebrity Craze,"With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD #FantasticBeasts
------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

CHECK OUT OUR OTHER VIDEOS!

Johnny Depp - Amber Heard Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZeBBelsB9UPo7VTXRu_zcu

David Dobrik Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZvMGJgSPbWh2dnA6a1d1aX

Justin Bieber Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZTJh_XpqH_BjfmbY4sRJJD

Kardashian Family Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZOHixd1sAisB2wgS5JzLua

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",PT8M25S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1200,44,0,15,en-US,en-US
youtube#video,csBCsSM0y1BaDVpYDUxxvwQMwcg,ouYIxSd-uQo,2021-09-20T15:15:02Z,UC-lZTlG05ETwyjDS1JQCv3w,AMBER DESTROYED MY CAREER - Johnny Depp Speaks on Being Boycotted by Hollywood | Celebrity Craze,"AMBER DESTROYED MY CAREER - Johnny Depp Speaks on Being Boycotted by Hollywood | Celebrity Craze

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD
------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

CHECK OUT OUR OTHER VIDEOS!

Johnny Depp - Amber Heard Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZeBBelsB9UPo7VTXRu_zcu

David Dobrik Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZvMGJgSPbWh2dnA6a1d1aX

Justin Bieber Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZTJh_XpqH_BjfmbY4sRJJD

Kardashian Family Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZOHixd1sAisB2wgS5JzLua

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",https://i.ytimg.com/vi/ouYIxSd-uQo/default.jpg,120,90,https://i.ytimg.com/vi/ouYIxSd-uQo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ouYIxSd-uQo/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ouYIxSd-uQo/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/ouYIxSd-uQo/maxresdefault.jpg,1280.0,720.0,Celebrity Craze,"['celebrity craze', 'celebrity', 'amber heard interview', 'amber heard', 'johnny depp', 'amber heard johnny depp', 'johnny depp amber heard', 'viral vision', 'celebrity news', 'clevver news', 'this happened', 'informoverload', 'inform overload', 'information overload', 'entertainment news', 'crazed culture', 'that umbrella guy', 'umbrella guy', 'thatumbrellaguy', 'hollywood life', 'AMBER DESTROYED MY CAREER - Johnny Depp Speaks on Being Boycotted by Hollywood', 'justice for johnny depp']",24,none,AMBER DESTROYED MY CAREER - Johnny Depp Speaks on Being Boycotted by Hollywood | Celebrity Craze,"AMBER DESTROYED MY CAREER - Johnny Depp Speaks on Being Boycotted by Hollywood | Celebrity Craze

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD
------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

CHECK OUT OUR OTHER VIDEOS!

Johnny Depp - Amber Heard Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZeBBelsB9UPo7VTXRu_zcu

David Dobrik Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZvMGJgSPbWh2dnA6a1d1aX

Justin Bieber Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZTJh_XpqH_BjfmbY4sRJJD

Kardashian Family Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZOHixd1sAisB2wgS5JzLua

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",PT8M2S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,323,24,0,7,en-US,en-US
youtube#video,SpqGO4MGBLWumTrpuM2qEhVRSlc,Pwqo3LN_zew,2021-04-13T13:00:07Z,UC2hDm-afUBGsiJysDW63EHA,Johnny Depp Speaks On Amber Heard Ruining Her Own Career,"Johnny Depp Speaks On Amber Heard Ruining Her Own Career

Johnny Depp and Amber Heard used to beTHAT it couple in Hollywood wherein people think they would live happily ever after. But sadly, this is not the case anymore. From an A-list star falling in love with an up-and-coming ingenue on set to allegations of abuse emerging, this story just doesn’t happen in normal life. This also happens behind the cameras.

In the previous years, people turned against Johnny Depp as it was rumored that he was the abusive one in their relationship. But in reality, it's the other way around. Be sure to watch the whole video and see what lies Amber Heard has been hiding all these years! In addition, do us a favor and like the video and subscribe and turn on the notification bell. We’ll see you in the next video!

#Hollywood
#AmberHeard
#JohnnyDepp

Related Videos:

Johnny Depp FINALLY Speaks On How Amber Heard Tried To Ruin Him
https://www.youtube.com/watch?v=tdXBUL9WunQ

10 MORE Times Johnny Depp Tried To Warn Us About AH!!!
https://www.youtube.com/watch?v=J1UXydaYri4

Top 10 Celebrities Who Defended Johnny Depp
https://www.youtube.com/watch?v=uJ9KUTXlulw

Celebrities Who Defended Amber Heard
https://www.youtube.com/watch?v=52K_6mnTYF4

MORE Celebrities Who Defended Johnny Depp Against Amber Heard!!!
https://www.youtube.com/watch?v=TzqAslwfhig

I do not take any ownership of the music displayed in this video. Ownership belongs to the respected owner(s). Used under fair use policy.* Music used for entertainment purposes displayed in this video. Ownership belongs to the respected owner(s). Used under fair use policy.* Music used for entertainment purposes only.",https://i.ytimg.com/vi/Pwqo3LN_zew/default.jpg,120,90,https://i.ytimg.com/vi/Pwqo3LN_zew/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Pwqo3LN_zew/hqdefault.jpg,480,360,https://i.ytimg.com/vi/Pwqo3LN_zew/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Pwqo3LN_zew/maxresdefault.jpg,1280.0,720.0,Celeb Stop,,22,none,Johnny Depp Speaks On Amber Heard Ruining Her Own Career,"Johnny Depp Speaks On Amber Heard Ruining Her Own Career

Johnny Depp and Amber Heard used to beTHAT it couple in Hollywood wherein people think they would live happily ever after. But sadly, this is not the case anymore. From an A-list star falling in love with an up-and-coming ingenue on set to allegations of abuse emerging, this story just doesn’t happen in normal life. This also happens behind the cameras.

In the previous years, people turned against Johnny Depp as it was rumored that he was the abusive one in their relationship. But in reality, it's the other way around. Be sure to watch the whole video and see what lies Amber Heard has been hiding all these years! In addition, do us a favor and like the video and subscribe and turn on the notification bell. We’ll see you in the next video!

#Hollywood
#AmberHeard
#JohnnyDepp

Related Videos:

Johnny Depp FINALLY Speaks On How Amber Heard Tried To Ruin Him
https://www.youtube.com/watch?v=tdXBUL9WunQ

10 MORE Times Johnny Depp Tried To Warn Us About AH!!!
https://www.youtube.com/watch?v=J1UXydaYri4

Top 10 Celebrities Who Defended Johnny Depp
https://www.youtube.com/watch?v=uJ9KUTXlulw

Celebrities Who Defended Amber Heard
https://www.youtube.com/watch?v=52K_6mnTYF4

MORE Celebrities Who Defended Johnny Depp Against Amber Heard!!!
https://www.youtube.com/watch?v=TzqAslwfhig

I do not take any ownership of the music displayed in this video. Ownership belongs to the respected owner(s). Used under fair use policy.* Music used for entertainment purposes displayed in this video. Ownership belongs to the respected owner(s). Used under fair use policy.* Music used for entertainment purposes only.",PT8M25S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,84,2,0,0,,
youtube#video,AwZXBTmgrbP6iTxN3x3vyz3NClU,tCWlRnX9u7I,2015-03-22T07:00:26Z,UCrvHup5znMqg-tE5DW0VqEg,Amber Riley speaks at the Second Annual White House Student Film Festival,"Matthew 7:7 Press Latest Update
WASHINGTON D.C. – March 20, 2015: President Obama hosted the second-annual White House Student Film Festival. This year’s competition was an opportunity for K-12 students to produce short films on the idea of service and helping your community.

Building off the success of the first-ever White House Student Film Festival last year, the second annual White House Student Film Festival was announced in December of 2014. Last year’s event was a celebration of technology in education, and this year the film festival event will showcase 15 students’ visions on the theme, “The Impact of Giving Back.” The film festival will highlight the promise of mentorship in the arts and be a call for the entertainment industry to build upon their mentoring programs and engagement nationwide.

In keeping with the President’s vision of giving every child the chance to reach their full potential, in the East Room of the White House, President Obama will discuss the ongoing progress towards the goals of his My Brother’s Keeper initiative which aims to close opportunity gaps still faced by too many young people, often boys and young men of color in particular.

This year, fifteen student videos from around the country were chosen as “Official Selections” and will be screened at the White House. Selections were made in collaboration with the American Film Institute. The student filmmakers selected, and their guests, will attend the screening and a reception in their honor afterwards, made possible by the American Film Institute and Participant Media. The audience will be comprised of students, parents, teachers, Hollywood leaders, and education advocates.

This year’s Student Film Festival, in collaboration with the American Film Institute and Participant Media, will feature a second day of programming at the Newseum in Washington, D.C. At the Newseum student filmmakers will be treated to a day of educational workshops around best practices in the film industry and tips from professional filmmakers and actors.



For more information, visit www.matthew77network.com",https://i.ytimg.com/vi/tCWlRnX9u7I/default.jpg,120,90,https://i.ytimg.com/vi/tCWlRnX9u7I/mqdefault.jpg,320,180,https://i.ytimg.com/vi/tCWlRnX9u7I/hqdefault.jpg,480,360,https://i.ytimg.com/vi/tCWlRnX9u7I/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/tCWlRnX9u7I/maxresdefault.jpg,1280.0,720.0,Humus Man Gifts,"['Matthew 77', 'Matthew 7:7 Press', 'Matthew 77 Breaking News', 'Amber Riley', 'White House Student Film Festival', 'The Impact of Giving Back', 'Barack Obama', 'President Obama']",25,none,Amber Riley speaks at the Second Annual White House Student Film Festival,"Matthew 7:7 Press Latest Update
WASHINGTON D.C. – March 20, 2015: President Obama hosted the second-annual White House Student Film Festival. This year’s competition was an opportunity for K-12 students to produce short films on the idea of service and helping your community.

Building off the success of the first-ever White House Student Film Festival last year, the second annual White House Student Film Festival was announced in December of 2014. Last year’s event was a celebration of technology in education, and this year the film festival event will showcase 15 students’ visions on the theme, “The Impact of Giving Back.” The film festival will highlight the promise of mentorship in the arts and be a call for the entertainment industry to build upon their mentoring programs and engagement nationwide.

In keeping with the President’s vision of giving every child the chance to reach their full potential, in the East Room of the White House, President Obama will discuss the ongoing progress towards the goals of his My Brother’s Keeper initiative which aims to close opportunity gaps still faced by too many young people, often boys and young men of color in particular.

This year, fifteen student videos from around the country were chosen as “Official Selections” and will be screened at the White House. Selections were made in collaboration with the American Film Institute. The student filmmakers selected, and their guests, will attend the screening and a reception in their honor afterwards, made possible by the American Film Institute and Participant Media. The audience will be comprised of students, parents, teachers, Hollywood leaders, and education advocates.

This year’s Student Film Festival, in collaboration with the American Film Institute and Participant Media, will feature a second day of programming at the Newseum in Washington, D.C. At the Newseum student filmmakers will be treated to a day of educational workshops around best practices in the film industry and tips from professional filmmakers and actors.



For more information, visit www.matthew77network.com",PT1M2S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,528,14,0,1,,
youtube#video,aEUvjcKc9oWLtRJ6moby2qhBeWs,teROYMBDxBs,2021-09-28T15:15:02Z,UC-lZTlG05ETwyjDS1JQCv3w,"""AMBER'S BEEN LYING"" Johnny Depp SPEAKS ON Amber Heard Substance A*use Scandal | Celebrity Craze","""AMBER'S BEEN LYING"" Johnny Depp SPEAKS ON Amber Heard Substance A*use Scandal | Celebrity Craze

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD
------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

CHECK OUT OUR OTHER VIDEOS!

Johnny Depp - Amber Heard Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZeBBelsB9UPo7VTXRu_zcu

David Dobrik Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZvMGJgSPbWh2dnA6a1d1aX

Justin Bieber Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZTJh_XpqH_BjfmbY4sRJJD

Kardashian Family Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZOHixd1sAisB2wgS5JzLua

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",https://i.ytimg.com/vi/teROYMBDxBs/default.jpg,120,90,https://i.ytimg.com/vi/teROYMBDxBs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/teROYMBDxBs/hqdefault.jpg,480,360,https://i.ytimg.com/vi/teROYMBDxBs/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/teROYMBDxBs/maxresdefault.jpg,1280.0,720.0,Celebrity Craze,"['celebrity craze', 'celebrity', 'amber heard interview', 'amber heard', 'johnny depp', 'amber heard johnny depp', 'johnny depp amber heard', 'viral vision', 'celebrity news', 'clevver news', 'this happened', 'informoverload', 'inform overload', 'information overload', 'entertainment news', 'crazed culture', 'that umbrella guy', 'umbrella guy', 'thatumbrellaguy', 'hollywood life', ""AMBER'S BEEN LYING Johnny Depp SPEAKS ON Amber Heard Substance Scandal""]",24,none,"""AMBER'S BEEN LYING"" Johnny Depp SPEAKS ON Amber Heard Substance A*use Scandal | Celebrity Craze","""AMBER'S BEEN LYING"" Johnny Depp SPEAKS ON Amber Heard Substance A*use Scandal | Celebrity Craze

With the initial court date being pushed back, Johnny Depp and Amber Heard have been given some more time in order to gather more evidence for their individual cases. For quite some time, the two were firing evidence at each other in order to win in court. 

Ever since the recent release of the footage of the LAPD officers from the penthouse night of Amber Heard and Johnny Depp, things have not been looking all too bright for Amber Heard. Her team has been working tirelessly in order to back up her side, however Johnny Depp seems to have made the attempt to strike back.

#JohnnyDepp #AMBERHEARD
------------------------------------------------------------------------------------------------------------------------------
Subscribe: https://www.youtube.com/channel/UC-lZTlG05ETwyjDS1JQCv3w/featured?sub_confirmation=1

CHECK OUT OUR OTHER VIDEOS!

Johnny Depp - Amber Heard Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZeBBelsB9UPo7VTXRu_zcu

David Dobrik Drama Playlist: https://youtube.com/playlist?list=PLlEaTEO50CGZvMGJgSPbWh2dnA6a1d1aX

Justin Bieber Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZTJh_XpqH_BjfmbY4sRJJD

Kardashian Family Drama: https://youtube.com/playlist?list=PLlEaTEO50CGZOHixd1sAisB2wgS5JzLua

This Channel intends to provide the most breaking celeb news, drama and controversies all in one place. Also, information not only about Celebrities from Hollywood Film Industry but also Famous People around the World. We maintain different Playlists which you could come back and watch videos from your desired interest category. 

We also promise to keep our viewers entertained. Thanks for taking your time to checkout the Channel!

Subscribe to never miss a video.",PT8M4S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,741,25,0,8,en-US,en-US
youtube#video,MnRBZCld3ArxkEw3ADO9VsbHlOw,TH087FGNP7U,2017-03-24T08:14:00Z,UCrWra6vTARxAPFF7y2-q6Lw,Amber Heard speaks at LGBT rights conferece,Amber Heard slipped into a professional chic conference when she swung by 10 On The Park at Time Warner Center in New York City on Thursday to speak at an LGBT rights conference.,https://i.ytimg.com/vi/TH087FGNP7U/default.jpg,120,90,https://i.ytimg.com/vi/TH087FGNP7U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TH087FGNP7U/hqdefault.jpg,480,360,https://i.ytimg.com/vi/TH087FGNP7U/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/TH087FGNP7U/maxresdefault.jpg,1280.0,720.0,Marka News,,25,none,Amber Heard speaks at LGBT rights conferece,Amber Heard slipped into a professional chic conference when she swung by 10 On The Park at Time Warner Center in New York City on Thursday to speak at an LGBT rights conference.,PT2M22S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,18,0,0,0,,
youtube#video,J_Ep7UYFjnBgZSjTwqFpqFBOx2w,XbzAd7MXCuY,2015-10-15T22:41:56Z,UC5RwNJQSINkzIazWaM-lM3Q,"MGK Speaks on Amber Rose, His Deep Dark Relationship + General Admission!","MGK Drops by Nessa and talks General Admission, Amber Rose, Collabs, Tour,  Dark Relationship & More!
CLICK HERE TO SUBSCRIBE: http://bit.ly/12lN6vb
HOT97:  http://www.hot97.com
TWITTER:    https://twitter.com/HOT97
FACEBOOK:  https://www.facebook.com/HOT97OFFICIAL",https://i.ytimg.com/vi/XbzAd7MXCuY/default.jpg,120,90,https://i.ytimg.com/vi/XbzAd7MXCuY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/XbzAd7MXCuY/hqdefault.jpg,480,360,https://i.ytimg.com/vi/XbzAd7MXCuY/sddefault.jpg,640.0,480.0,,,,HOT 97,"['MGK (Award Winner)', 'General Admission', 'Amber Rose', 'Hip Hop Music (Musical Genre)', 'nessa', 'relationship', 'mgk']",24,none,"MGK Speaks on Amber Rose, His Deep Dark Relationship + General Admission!","MGK Drops by Nessa and talks General Admission, Amber Rose, Collabs, Tour,  Dark Relationship & More!
CLICK HERE TO SUBSCRIBE: http://bit.ly/12lN6vb
HOT97:  http://www.hot97.com
TWITTER:    https://twitter.com/HOT97
FACEBOOK:  https://www.facebook.com/HOT97OFFICIAL",PT12M54S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,193345,2639,0,383,,
