kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultAudioLanguage,snippet.defaultLanguage
youtube#video,pYwTaGC_vNpvoq3xh4BbEltXTZ4,1SORiNNDL7U,2020-11-10T14:45:01Z,UC7rMmdWybrtYhJmGeY5EpcA,DRAME Johnny Depp et Amber Heard: Le VERDICT | AVIS sur la Décision,"👉👉👉👉Déroule la description 👈👈👈👈















Hello! 

Aujourd'hui, je vous parlerai de la décision concernant Johnny Depp et Amber Heard.

Bon visionnage!😁

N'hésitez pas à me dire ce que vous pensez de la situation!😀


🤗🤗🤗Like et Abonne-toi si tu veux me soutenir et je ferai plus de vidéos 🤗🤗🤗


🥰🥰🥰Que du love!!!!🥰🥰🥰















#WarnerBros #HarryPotter",https://i.ytimg.com/vi/1SORiNNDL7U/default.jpg,120,90,https://i.ytimg.com/vi/1SORiNNDL7U/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1SORiNNDL7U/hqdefault.jpg,480,360,https://i.ytimg.com/vi/1SORiNNDL7U/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/1SORiNNDL7U/maxresdefault.jpg,1280.0,720.0,LeThéEstServi,"['actu', 'news', 'pop', 'culture', 'cinéma', 'movie', 'film', 'série', 'actu ciné', 'actu série', 'pop culture', 'annonce', 'trailer', 'bande-annonce', 'avis', 'review', 'informations', 'détails', 'actualité', 'animaux fantastiques', 'warner bros', 'harry potter', 'JOHNNY DEPP', 'remplacent', 'viré', 'date de sortie', 'J. K. Rowling', 'Les Crimes de Grindelwald', 'David Yates', 'Jude Law', 'magie', 'sorcier', 'aquaman', 'amber heard', 'drame johnny depp et amber heard', 'johnny depp amber heard', 'Dairing Tia', 'la chaîne du geek', 'Le Thé Est Servi', 'le the est servi']",24,none,DRAME Johnny Depp et Amber Heard: Le VERDICT | AVIS sur la Décision,"👉👉👉👉Déroule la description 👈👈👈👈















Hello! 

Aujourd'hui, je vous parlerai de la décision concernant Johnny Depp et Amber Heard.

Bon visionnage!😁

N'hésitez pas à me dire ce que vous pensez de la situation!😀


🤗🤗🤗Like et Abonne-toi si tu veux me soutenir et je ferai plus de vidéos 🤗🤗🤗


🥰🥰🥰Que du love!!!!🥰🥰🥰















#WarnerBros #HarryPotter",PT12M37S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,50,5,0,13,,
youtube#video,F-1tCA5MY7penT0e9CJcGF82oO8,1UG5gN1P_y4,2017-11-11T14:58:42Z,UCZJAS6ky5b7DcXgtgwV0Qgw,Amber Heard heads back to her car after lunch in West Hollywood,Amber Heard heads back to her car after lunch in West Hollywood on 10.11.2017,https://i.ytimg.com/vi/1UG5gN1P_y4/default.jpg,120,90,https://i.ytimg.com/vi/1UG5gN1P_y4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1UG5gN1P_y4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/1UG5gN1P_y4/sddefault.jpg,640.0,480.0,,,,celebrity ok,"['Amber Heard heads back to her car after lunch in West Hollywood on 10.11.2017', 'Amber Heard heads back to her car after lunch in West Hollywood', 'Amber Heard']",24,none,Amber Heard heads back to her car after lunch in West Hollywood,Amber Heard heads back to her car after lunch in West Hollywood on 10.11.2017,PT1M26S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,27,0,0,0,,
youtube#video,NXwVXjEqohrtN9pEVqOEc1TR-yE,3EI8A6bquVw,2019-11-02T02:23:19Z,UCAVgFwnRKj2Ny8M2emfYm9w,Amber Heard @amberheard Stories 3,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",https://i.ytimg.com/vi/3EI8A6bquVw/default.jpg,120,90,https://i.ytimg.com/vi/3EI8A6bquVw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/3EI8A6bquVw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/3EI8A6bquVw/sddefault.jpg,640.0,480.0,,,,Celebrity Scoop,,24,none,Amber Heard @amberheard Stories 3,"Media Networks Broacasting Bringing the juiciest gossip straight to your screen, Celebrity Scoop keeps you up to date with all things showbiz, beauty and lifestyle. Each item provides a weekly fix of breaking news and plenty of exciting items about Hollywood's hottest men and women. Find out how to live like a star, how to dress like one and who’s hot or who's not in movie, music, fashion and TV land. There is also an in-depth celebrity profile in which we dig up all the details about a certain star. Whether it's about their lifestyle, love life, favorite designers or their chosen profession, Celebrity Scoop covers it all.",PT8S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,35,,0,0,es,
youtube#video,_jQSdeWpCS6T8qm8bDyThVlGpF0,5HTAN7_n7h0,2021-10-30T00:38:07Z,UCZ5gmDzwYbCXPyrDC3U9tdg,Amber heard new WhatsApp status #shorts //Car or attitude WhatsApp status,,https://i.ytimg.com/vi/5HTAN7_n7h0/default.jpg,120,90,https://i.ytimg.com/vi/5HTAN7_n7h0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5HTAN7_n7h0/hqdefault.jpg,480,360,,,,,,,Car or attitude WhatsApp status,,22,none,Amber heard new WhatsApp status #shorts //Car or attitude WhatsApp status,,PT11S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,3,0,0,0,,
youtube#video,e9zrXeMVxN7MTS5VctLKlI1kQQM,7L07gqRCFeA,2013-03-06T00:33:28Z,UChcgMIyoy24LYbnmX3_kd9w,1968 Ford Mustang: Amber Heard Departs Urth Caffe.,"http://twitter.com/#!/CarsNstars -Follow Us! 
The Rum Diaries actress, Amber Heard, was recently spotted in Hollywood taking her 1968 Ford Mustang for a spin. The star is famous of making news as a self-confessed muscle car lover and is frequently seen on the Los Angeles streets sporting her classic 68. Amber, like many celebrities, has admitted that she has a collection of cars but this particular Mustang is her favorite. The Ford Mustang has been hugely prominent in pop culture, having been a focal point of over 500 films such as the James Bond films and Apollo 13. In addition, the muscle cars have been cast along side some of Hollywood's most coveted actors and was the inspiration for Sir Mack Rice and Wilson Pickett's 1965 smash hit, Mustang Sally.

C12CCFCA",https://i.ytimg.com/vi/7L07gqRCFeA/default.jpg,120,90,https://i.ytimg.com/vi/7L07gqRCFeA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7L07gqRCFeA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/7L07gqRCFeA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/7L07gqRCFeA/maxresdefault.jpg,1280.0,720.0,CarsNStars,"['Amber', 'Heard', 'UrthCaffe', '071311', 'FU', 'CAR']",2,none,1968 Ford Mustang: Amber Heard Departs Urth Caffe.,"http://twitter.com/#!/CarsNstars -Follow Us! 
The Rum Diaries actress, Amber Heard, was recently spotted in Hollywood taking her 1968 Ford Mustang for a spin. The star is famous of making news as a self-confessed muscle car lover and is frequently seen on the Los Angeles streets sporting her classic 68. Amber, like many celebrities, has admitted that she has a collection of cars but this particular Mustang is her favorite. The Ford Mustang has been hugely prominent in pop culture, having been a focal point of over 500 films such as the James Bond films and Apollo 13. In addition, the muscle cars have been cast along side some of Hollywood's most coveted actors and was the inspiration for Sir Mack Rice and Wilson Pickett's 1965 smash hit, Mustang Sally.

C12CCFCA",PT43S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,5435,13,0,0,,
youtube#video,Fl5OR2CFg8ff-XhCnfIrzdovE4M,7tbqU2h3xTs,2021-05-19T02:13:51Z,UCCSGv7oSgV4Srzq-tTfCFgg,Jonny Deep and Amber Heard.... Denray....#shorts#whatsapp#status#car#reels#ytshorts#cute#killer#GOT,,https://i.ytimg.com/vi/7tbqU2h3xTs/default.jpg,120,90,https://i.ytimg.com/vi/7tbqU2h3xTs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7tbqU2h3xTs/hqdefault.jpg,480,360,,,,,,,The Predator Vibes,,24,none,Jonny Deep and Amber Heard.... Denray....#shorts#whatsapp#status#car#reels#ytshorts#cute#killer#GOT,,PT30S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,33,,0,2,,
youtube#video,9A7fzgM_8Ec1gjWgsdCcOmF8i4w,a7MGrICYZBs,2011-04-06T22:13:45Z,UCCGKdiV05vz0v2CbACSVGlw,"""Furia Ciega"". Nicolas Cage y Amber Heard están que arden","Trailer de la película ""Furia Ciega"" dirigida por Patrick Loussier y protagonizada por Nicolas Cage y Amber Heard. Distribuidaa en España por Warner Bros.",https://i.ytimg.com/vi/a7MGrICYZBs/default.jpg,120,90,https://i.ytimg.com/vi/a7MGrICYZBs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/a7MGrICYZBs/hqdefault.jpg,480,360,,,,,,,Daniel Fumero,"['Furia ciega', 'Nicolas Cage', 'Amber Heard', 'tumbaabierta.com']",1,none,"""Furia Ciega"". Nicolas Cage y Amber Heard están que arden","Trailer de la película ""Furia Ciega"" dirigida por Patrick Loussier y protagonizada por Nicolas Cage y Amber Heard. Distribuidaa en España por Warner Bros.",PT2M24S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,5367,10,0,0,,
youtube#video,El_nBzqL2274s4NbnKVmC8GW6hE,aBAvn2qkPi8,2019-08-02T23:00:01Z,UCr-rCvgg21KqfrnGopaQeGw,🚨 Daily life Safety with AMBER | EP 21 - 24 | Robocar POLI | Kids animation,"Ep 21. Shopping Safely
Ep 22. Snow Better Time to Play It Safe!
Ep 23. Be Careful on the Train Platform
Ep 24. Staying Safe in the Pool

Super transforming Robocar rescue team is here to save our neighbors and friends from dangers.
There are always accidents and troubles in Broom’s town. 
But, in the every moment of crisis, there is our super Robocar rescue team to save the cars and people from the dangerous situation.
They are Super police car POLI and his team-mate, fire-truck ROY, ambulance AMBER, Helicopter HELLY and operator girl JIN.
Through the rescue process of each episode, children get to know the daily safe tips, and the happiness and preciousness when they help others by POLI and his friends of Broom’s town.

Connect with Robocar POLI:

Visit the Robocar POLI WEBSITE:
http://www.robocarpoli.com

Like Robocar POLI on FACEBOOK:
https://www.facebook.com/robocarpoli.kor

Follow Robocar POLI on INSTAGRAM:
http://instagram.com/robocarpoli.official

Here we go rescue of you!

https://www.youtube.com/robocarpoli

COPYRIGHT ⓒ ROI VISUAL / EBS",https://i.ytimg.com/vi/aBAvn2qkPi8/default.jpg,120,90,https://i.ytimg.com/vi/aBAvn2qkPi8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/aBAvn2qkPi8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/aBAvn2qkPi8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/aBAvn2qkPi8/maxresdefault.jpg,1280.0,720.0,Robocar POLI TV,"['robocarpoli', 'POLI', 'Amber', 'Roy', 'helly', 'Broomstown', '로보카폴리', 'RoiVIsual', '로이비쥬얼', 'police', 'car', 'ambulance', 'fireengine', 'Helicopter', 'car animation', 'policecar', 'rescue team', 'jin']",1,none,🚨 Daily life Safety with AMBER | EP 21 - 24 | Robocar POLI | Kids animation,"Ep 21. Shopping Safely
Ep 22. Snow Better Time to Play It Safe!
Ep 23. Be Careful on the Train Platform
Ep 24. Staying Safe in the Pool

Super transforming Robocar rescue team is here to save our neighbors and friends from dangers.
There are always accidents and troubles in Broom’s town. 
But, in the every moment of crisis, there is our super Robocar rescue team to save the cars and people from the dangerous situation.
They are Super police car POLI and his team-mate, fire-truck ROY, ambulance AMBER, Helicopter HELLY and operator girl JIN.
Through the rescue process of each episode, children get to know the daily safe tips, and the happiness and preciousness when they help others by POLI and his friends of Broom’s town.

Connect with Robocar POLI:

Visit the Robocar POLI WEBSITE:
http://www.robocarpoli.com

Like Robocar POLI on FACEBOOK:
https://www.facebook.com/robocarpoli.kor

Follow Robocar POLI on INSTAGRAM:
http://instagram.com/robocarpoli.official

Here we go rescue of you!

https://www.youtube.com/robocarpoli

COPYRIGHT ⓒ ROI VISUAL / EBS",PT25M4S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,True,5933960,15053,0,0,en,en
youtube#video,dS9vTUhbsBNktWvRyF0F8cBvJpI,ARFlnHCfLdk,2018-06-16T04:24:33Z,UCT_8xACDLs8PqzQh7zcroWQ,Amanda Seyfried VS Amber Heard Cars 2018,,https://i.ytimg.com/vi/ARFlnHCfLdk/default.jpg,120,90,https://i.ytimg.com/vi/ARFlnHCfLdk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ARFlnHCfLdk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ARFlnHCfLdk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/ARFlnHCfLdk/maxresdefault.jpg,1280.0,720.0,CRAZY,,22,none,Amanda Seyfried VS Amber Heard Cars 2018,,PT2M44S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,67,0,0,0,,
youtube#video,jG7r8LYwzBQrSwqN1PS8En8aylc,BGRkHymybeQ,2013-12-09T21:21:19Z,UC5BWGrzTOpFyj0uT2bJtBCg,Amber Heard arrives at Chateau Marmont in West Hollywood ...,"Amber Heard arrives at Chateau Marmont in West Hollywood 06/26/12 

Thanks for watching this video!

Video Credit: Getty Images",https://i.ytimg.com/vi/BGRkHymybeQ/default.jpg,120,90,https://i.ytimg.com/vi/BGRkHymybeQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/BGRkHymybeQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/BGRkHymybeQ/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/BGRkHymybeQ/maxresdefault.jpg,1280.0,720.0,SuperPopVIP,"['Amber Heard', 'Arts Culture and Entertainment', 'Raw', 'B-roll']",24,none,Amber Heard arrives at Chateau Marmont in West Hollywood ...,"Amber Heard arrives at Chateau Marmont in West Hollywood 06/26/12 

Thanks for watching this video!

Video Credit: Getty Images",PT37S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,65,0,0,0,,
