kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.defaultLanguage
youtube#video,DllCd6L1x79BMbBcyAFtdDw2FAU,bgz9kijRj4o,2020-10-20T03:13:58Z,UCG2QYlhnYYxksvv6ve11ijw,Court Orders Johnny Depp To Go To The Deposition !!,Johnny Depp has been ordered by the Court to show up to the deposition held by Amber Heard’s attorney’s,https://i.ytimg.com/vi/bgz9kijRj4o/default.jpg,120,90,https://i.ytimg.com/vi/bgz9kijRj4o/mqdefault.jpg,320,180,https://i.ytimg.com/vi/bgz9kijRj4o/hqdefault.jpg,480,360,https://i.ytimg.com/vi/bgz9kijRj4o/sddefault.jpg,640,480,https://i.ytimg.com/vi/bgz9kijRj4o/maxresdefault.jpg,1280.0,720.0,Rob's Rules,"['amber heard', 'amber heard and johnny depp', 'amber heard deposition', 'amber heard johnny depp', 'amber heard johnny depp court', 'amber heard johnny depp fight', 'amber heard johnny depp trial', 'amber heard vs johnny depp', 'johnny depp', 'johnny depp amber heard', 'johnny depp amber heard court', 'johnny depp amber heard deposition', 'johnny depp amber heard fight', 'johnny depp amber heard trial', 'johnny depp vs amber heard', 'justice for johnny depp']",24,none,Court Orders Johnny Depp To Go To The Deposition !!,Johnny Depp has been ordered by the Court to show up to the deposition held by Amber Heard’s attorney’s,en,PT4M31S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,784,60,0,25,
youtube#video,Pvid6fONlChOst_G-NURBtX-tVk,F_wBaP2Ep_w,2019-08-05T08:42:54Z,UCSAqfESzuGQuQIE-AFwLOpw,Amber Heard racconta di Hollywood | Vanity Fair Italia,"La performer racconta a Vanity Fair come ha iniziato la sua brillante carriera di ballerina

Iscriviti al canale ►► https://www.youtube.com/vanityfairit 
Il mondo di Vanity Fair Italia: 
Web: https://www.vanityfair.it/ 
Facebook: https://www.facebook.com/vanityfairit...
Instagram: https://www.instagram.com/vanityfairi...
TikTok: https://www.tiktok.com/@vanityfairitalia 
Twitter: https://www.twitter.com/vanityfairit 
Pinterest: https://www.pinterest.it/vanityfairit

Per visionare i sottotitoli, cliccate sull'icona delle Impostazioni del video e selezionate ""Sottotitoli"" scegliendo la lingua.",https://i.ytimg.com/vi/F_wBaP2Ep_w/default.jpg,120,90,https://i.ytimg.com/vi/F_wBaP2Ep_w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/F_wBaP2Ep_w/hqdefault.jpg,480,360,https://i.ytimg.com/vi/F_wBaP2Ep_w/sddefault.jpg,640,480,https://i.ytimg.com/vi/F_wBaP2Ep_w/maxresdefault.jpg,1280.0,720.0,Vanity Fair Italia,"['vanity fair', 'italia', 'hollywood', 'dancer', 'ballerina', 'Amber Heard']",22,none,Amber Heard racconta di Hollywood | Vanity Fair Italia,"La performer racconta a Vanity Fair come ha iniziato la sua brillante carriera di ballerina

Iscriviti al canale ►► https://www.youtube.com/vanityfairit 
Il mondo di Vanity Fair Italia: 
Web: https://www.vanityfair.it/ 
Facebook: https://www.facebook.com/vanityfairit...
Instagram: https://www.instagram.com/vanityfairi...
TikTok: https://www.tiktok.com/@vanityfairitalia 
Twitter: https://www.twitter.com/vanityfairit 
Pinterest: https://www.pinterest.it/vanityfairit

Per visionare i sottotitoli, cliccate sull'icona delle Impostazioni del video e selezionate ""Sottotitoli"" scegliendo la lingua.",,PT5M32S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,5438,37,0,16,
youtube#video,V_eqotmRBLWR_g85VYTn0kkvF7g,IfIs-4s_Krg,2016-09-20T11:00:33Z,UCA-x-7oSj37fdJVo-F6ZafQ,La actriz Amber Heard y la modelo Cara Delevingne de fiesta nocturna en Londres,La actriz Amber Heard y la modelo Cara Delevingne de fiesta nocturna en Londres,https://i.ytimg.com/vi/IfIs-4s_Krg/default.jpg,120,90,https://i.ytimg.com/vi/IfIs-4s_Krg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IfIs-4s_Krg/hqdefault.jpg,480,360,https://i.ytimg.com/vi/IfIs-4s_Krg/sddefault.jpg,640,480,https://i.ytimg.com/vi/IfIs-4s_Krg/maxresdefault.jpg,1280.0,720.0,GtresOnline video,"['20-9-16', 'amber heard', 'cara delevingne', 'london', 'londres', 'fiesta']",22,none,La actriz Amber Heard y la modelo Cara Delevingne de fiesta nocturna en Londres,La actriz Amber Heard y la modelo Cara Delevingne de fiesta nocturna en Londres,,PT31S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,7136,17,0,0,
youtube#video,1WPT4BQarPYOigYWQHFWHAbNVOw,pzSyXtR8T_4,2020-03-31T23:04:19Z,UC8AGq7bm-x4teGcvQonvnPw,Amber Heard's Epic Virtue Signal Fail For #TransDayOfVisibility,"Let me know what you think!

💕 Don't Forget to Like & Subscribe! 💕

If you want to support my Channel, please check out my patreon And subscribe star below:

Patreon:
https://www.patreon.com/user?u=21542407

Subscribe star:
https://www.subscribestar.com/nerdettesnewsstand

#JusticeForJohnnyDepp #AmberHeard #JohnnyDepp #TransDayOfVisibility #LGBTQ",https://i.ytimg.com/vi/pzSyXtR8T_4/default.jpg,120,90,https://i.ytimg.com/vi/pzSyXtR8T_4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/pzSyXtR8T_4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/pzSyXtR8T_4/sddefault.jpg,640,480,,,,Nerdette's NewsStand,"['Amber Heard', 'Johnny Depp', 'Johnny Depp lawsuit', 'Amber heard audio recordings', 'Amber heard Instagram', 'Instagram', 'Amber Heard lawsuit', 'Johnny Depp innocent', 'entertainment', 'social media', 'LGBT', 'lgbtq', 'diversity', 'inclusion', '#justiceforjohnnydepp', '#transdayofvisibility', 'transgender', 'transgender rights', 'Elon musk', 'io', 'io tillett', 'Corey Rae', 'James Franco', 'Amber Heard cheater']",24,none,Amber Heard's Epic Virtue Signal Fail For #TransDayOfVisibility,"Let me know what you think!

💕 Don't Forget to Like & Subscribe! 💕

If you want to support my Channel, please check out my patreon And subscribe star below:

Patreon:
https://www.patreon.com/user?u=21542407

Subscribe star:
https://www.subscribestar.com/nerdettesnewsstand

#JusticeForJohnnyDepp #AmberHeard #JohnnyDepp #TransDayOfVisibility #LGBTQ",en,PT7M9S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,12847,685,0,205,
youtube#video,MZTxugo3WxZwTdmixHV035DcFlY,seAL0hwsTys,2021-05-04T23:26:01Z,UCV_qaSofrwvI9-MHZvFuWcw,If Amber Heards Deposition Was Accurate,"If Amber Heards Deposition Was Not Accurate


Original Videos: https://youtu.be/XVL4Bn3uLxs

https://youtu.be/iT2Kiyt7-rk",https://i.ytimg.com/vi/seAL0hwsTys/default.jpg,120,90,https://i.ytimg.com/vi/seAL0hwsTys/mqdefault.jpg,320,180,https://i.ytimg.com/vi/seAL0hwsTys/hqdefault.jpg,480,360,https://i.ytimg.com/vi/seAL0hwsTys/sddefault.jpg,640,480,,,,vast prate,,23,none,If Amber Heards Deposition Was Accurate,"If Amber Heards Deposition Was Not Accurate


Original Videos: https://youtu.be/XVL4Bn3uLxs

https://youtu.be/iT2Kiyt7-rk",,PT1M37S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,152,5,0,1,
youtube#video,DXqaG2VWWD7oSYXEe8Lw8F9Pq9U,uHHoXtSAFOQ,2020-07-09T17:30:02Z,UC4zcMHyrT_xyWlgy5WGpFFQ,Johnny Depp & Amber Heard: Drogen? Gewalt? Tierquälerei? Der Rosenkrieg erreicht seine nächste Stufe,"Johnny Depp verklagt die britische „Sun“ wegen Verleumdung. Das Blatt behauptete, dass er ein Frauen-Schläger sei, was er nicht auf sich sitzen lassen wollte. Allerdings wird es bei den vorliegenden Beweisen schwierig für unseren Film-Piraten ...

🔴  Abonniert jetzt unseren Kanal und aktiviert die Glocke!

🎥  V-Mann „Miami Gianni“ packt aus: Undercover zwischen Zuhältern, Rockern und Clans – die BILDplus-Doku: https://on.bild.de/3dZGq0K
🎥  Die besten Dokus mit BILDplus gibt's hier: https://on.bild.de/BILDvideothek

📲  Folgt unseren Moderatoren bei Instagram:
Nele Würzbach https://www.instagram.com/nele.wuerzbach
Anna von Bayern https://www.instagram.com/avonbayern
Moritz Wedel https://www.instagram.com/moritzwedel

👁‍🗨  Impressum: https://on.bild.de/impressum",https://i.ytimg.com/vi/uHHoXtSAFOQ/default.jpg,120,90,https://i.ytimg.com/vi/uHHoXtSAFOQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/uHHoXtSAFOQ/hqdefault.jpg,480,360,https://i.ytimg.com/vi/uHHoXtSAFOQ/sddefault.jpg,640,480,https://i.ytimg.com/vi/uHHoXtSAFOQ/maxresdefault.jpg,1280.0,720.0,BILD,"['Bild', 'Live', 'Stream', 'Video', '2020', 'amber heard', 'johnny depp', 'rosenkrieg', 'scheidung', 'gewalt', 'drogen', 'alkohol', 'aggressione']",25,none,Johnny Depp & Amber Heard: Drogen? Gewalt? Tierquälerei? Der Rosenkrieg erreicht seine nächste Stufe,"Johnny Depp verklagt die britische „Sun“ wegen Verleumdung. Das Blatt behauptete, dass er ein Frauen-Schläger sei, was er nicht auf sich sitzen lassen wollte. Allerdings wird es bei den vorliegenden Beweisen schwierig für unseren Film-Piraten ...

🔴  Abonniert jetzt unseren Kanal und aktiviert die Glocke!

🎥  V-Mann „Miami Gianni“ packt aus: Undercover zwischen Zuhältern, Rockern und Clans – die BILDplus-Doku: https://on.bild.de/3dZGq0K
🎥  Die besten Dokus mit BILDplus gibt's hier: https://on.bild.de/BILDvideothek

📲  Folgt unseren Moderatoren bei Instagram:
Nele Würzbach https://www.instagram.com/nele.wuerzbach
Anna von Bayern https://www.instagram.com/avonbayern
Moritz Wedel https://www.instagram.com/moritzwedel

👁‍🗨  Impressum: https://on.bild.de/impressum",de,PT1M43S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,16076,341,0,31,de
youtube#video,e1D7-k1RpC2nerxjMxmjh1Dnd-k,ZgrpHZsxKcM,2016-07-08T15:05:11Z,UC3fAY1SwSXZUOzLECoXhthA,Entertainment City: Coachella recap and Johnny Depp and Amber Heard release awkward apology video,"Rihanna, Leonardo DiCaprio and Taylor Swift heat up Coachella, and Johnny Depp and Amber Heard release apology video after Heard pleads guilty to sneaking her dogs into Australia in today’s Entertainment City.",https://i.ytimg.com/vi/ZgrpHZsxKcM/default.jpg,120,90,https://i.ytimg.com/vi/ZgrpHZsxKcM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ZgrpHZsxKcM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ZgrpHZsxKcM/sddefault.jpg,640,480,https://i.ytimg.com/vi/ZgrpHZsxKcM/maxresdefault.jpg,1280.0,720.0,Citytv,"['4850326767001', 'show=entertainmentcity', 'type=video', 'airdate=20160418', 'creator=entertainmentcity', 'show=btcalgary', 'show=btvancouver', 'show=BTMontreal', 'youtube', 'show=dtedmonton', 'show=bttoronto', 'src=citytv', 'btyoutube']",24,none,Entertainment City: Coachella recap and Johnny Depp and Amber Heard release awkward apology video,"Rihanna, Leonardo DiCaprio and Taylor Swift heat up Coachella, and Johnny Depp and Amber Heard release apology video after Heard pleads guilty to sneaking her dogs into Australia in today’s Entertainment City.",,PT5M58S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,262,0,0,0,
