kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.defaultAudioLanguage,snippet.defaultLanguage,contentDetails.contentRating.ytRating
youtube#video,MWEMMLHmM8YBhdeCA6FuP48tL8g,M9QNx7-H-PY,2020-07-20T23:08:24Z,UCQDgN4BU62j4ctt-jQ57hEQ,✅  Johnny Depp/Amber Heard : pourquoi Leonardo DiCaprio a été cité lors du procès,"💖 Please Subscribe: https://www.youtube.com/channel/UCQDgN4BU62j4ctt-jQ57hEQ?sub_confirmation=1
✍   Nouveau volet dans le procès en diffamation de Johnny Depp contre The Sun. Alors que l’acteur poursuit le tabloïd britannique pour un article d'avril 2018 le qualifiant de ""mari violent"", ce lundi 20 juillet, son ex-épouse, Amber Heard, a livré pour la première fois au tribunal son témoignage très attendu. Face à la cour, l’actrice de 32 ans a affirmé que Johnny Depp l’aurait menacée de mort et accusée d’entretenir de nombreuses relations extra-conjugales avec d’autres acteurs, notamment Leonardi DiCaprio, rapporte Tatler. Selon l'ex d'Elon Musk, le père de Lily-Rose Depp l’aurait en effet soupçonnée d’avoir eu des liaisons avec ""chacune de [ses] co-stars, film après film : Eddie Redmayne, James Franco, Jim Sturgess, Kevin Costner, Liam Hemsworth, Billy Bob Thornton, Channing Tatum ; et même des femmes comme Kelli Garner"". Auditionné par Amber Heard pour un rôle, Leonardi DiCaprio aurait également été la cible de la jalousie de l’acteur de Pirates des Caraïbes, a poursuivi son ex-fem ...
💖 #divorce, #AffaireHeardDepp, #Justice, #violencesconjugales, #accusations",https://i.ytimg.com/vi/M9QNx7-H-PY/default.jpg,120,90,https://i.ytimg.com/vi/M9QNx7-H-PY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/M9QNx7-H-PY/hqdefault.jpg,480,360,dej8vu,"['divorce', 'Affaire Heard/Depp', 'Justice', 'violences conjugales', 'accusations']",22,none,✅  Johnny Depp/Amber Heard : pourquoi Leonardo DiCaprio a été cité lors du procès,"💖 Please Subscribe: https://www.youtube.com/channel/UCQDgN4BU62j4ctt-jQ57hEQ?sub_confirmation=1
✍   Nouveau volet dans le procès en diffamation de Johnny Depp contre The Sun. Alors que l’acteur poursuit le tabloïd britannique pour un article d'avril 2018 le qualifiant de ""mari violent"", ce lundi 20 juillet, son ex-épouse, Amber Heard, a livré pour la première fois au tribunal son témoignage très attendu. Face à la cour, l’actrice de 32 ans a affirmé que Johnny Depp l’aurait menacée de mort et accusée d’entretenir de nombreuses relations extra-conjugales avec d’autres acteurs, notamment Leonardi DiCaprio, rapporte Tatler. Selon l'ex d'Elon Musk, le père de Lily-Rose Depp l’aurait en effet soupçonnée d’avoir eu des liaisons avec ""chacune de [ses] co-stars, film après film : Eddie Redmayne, James Franco, Jim Sturgess, Kevin Costner, Liam Hemsworth, Billy Bob Thornton, Channing Tatum ; et même des femmes comme Kelli Garner"". Auditionné par Amber Heard pour un rôle, Leonardi DiCaprio aurait également été la cible de la jalousie de l’acteur de Pirates des Caraïbes, a poursuivi son ex-fem ...
💖 #divorce, #AffaireHeardDepp, #Justice, #violencesconjugales, #accusations",PT4M21S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,10,0,0,0,https://i.ytimg.com/vi/M9QNx7-H-PY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/M9QNx7-H-PY/maxresdefault.jpg,1280.0,720.0,,,
youtube#video,26_zUqDJfsYtsFKfqJc1Mu-zKAI,Mpe2zoK-sbA,2021-12-27T16:45:01Z,UClhYIBYFJZpdth_C8hOoy5Q,"""WOW"" - Most CRINGEY, FUNNY & ARGUMENTATIVE Clips of Enjoy - EP69","00:00 - Teaser 
02:23 - Intro
CLIPS
09:16 - Foreplay
14:06 - Arousal
23:50 - Amber's Closet 
26:25 - Fboy
35:20 - Flowers  
48:04 - Jared is weird
54:47 - Los says the real thing is better
01:03:29 - JD calls out the Roomates

WE GOT MERCH: https://www.enjoythepodcast.com/merch
Cyber Monday PROMO CODE: GRANDMA 

The intro song ""Don't I"" is out !!! : https://beacons.ai/enjoyjaredbrady/
______________________________________

Subscribe! and rate us on apple music! We would appreciate it 

Apple: https://podcasts.apple.com/us/podcast/enjoy-the-podcast/id1526698004

Spotify: https://open.spotify.com/show/0sEtUmO7HT8mCnCbRws3lE?si=8LtK9efIT7eD0fiIat5NOg

The intro song ""Don't I"" is out !!! : https://beacons.ai/enjoyjaredbrady/
________________________________________________________________________

Podcast Page: https://www.instagram.com/enjoythepodcastofficial/

Jared: https://www.instagram.com/enjoyjaredbrady/

Los: https://www.instagram.com/blamelos/

JD: https://www.instagram.com/mrjustdavis/",https://i.ytimg.com/vi/Mpe2zoK-sbA/default.jpg,120,90,https://i.ytimg.com/vi/Mpe2zoK-sbA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Mpe2zoK-sbA/hqdefault.jpg,480,360,Enjoy,,22,none,"""WOW"" - Most CRINGEY, FUNNY & ARGUMENTATIVE Clips of Enjoy - EP69","00:00 - Teaser 
02:23 - Intro
CLIPS
09:16 - Foreplay
14:06 - Arousal
23:50 - Amber's Closet 
26:25 - Fboy
35:20 - Flowers  
48:04 - Jared is weird
54:47 - Los says the real thing is better
01:03:29 - JD calls out the Roomates

WE GOT MERCH: https://www.enjoythepodcast.com/merch
Cyber Monday PROMO CODE: GRANDMA 

The intro song ""Don't I"" is out !!! : https://beacons.ai/enjoyjaredbrady/
______________________________________

Subscribe! and rate us on apple music! We would appreciate it 

Apple: https://podcasts.apple.com/us/podcast/enjoy-the-podcast/id1526698004

Spotify: https://open.spotify.com/show/0sEtUmO7HT8mCnCbRws3lE?si=8LtK9efIT7eD0fiIat5NOg

The intro song ""Don't I"" is out !!! : https://beacons.ai/enjoyjaredbrady/
________________________________________________________________________

Podcast Page: https://www.instagram.com/enjoythepodcastofficial/

Jared: https://www.instagram.com/enjoyjaredbrady/

Los: https://www.instagram.com/blamelos/

JD: https://www.instagram.com/mrjustdavis/",PT1H23M58S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,12587,488,0,222,,,,,,,,,
youtube#video,P_XB0He8GUlTxY17reY7gbjqp4c,MShXslBV_ZU,2020-07-07T13:38:16Z,UC7TZrN0-A9I6p1IclIt6vTw,Johnny Depp violent avec Amber Heard ? Son procès contre le Sun s'ouvre,"Les ennuis judiciaires de Johnny Depp sont loin d’être finis. L’acteur américain, star de ""Pirates des Caraïbes"" poursuit le tabloïd britannique en diffamation. Il lui reproche d’avoir présenté comme fait avéré dans un article d’avril 2018 qu’il ait battu son ex-femme Amber Heard comme le rappelle l’AFP. Le procès doit durer trois semaines devant la Haute Cour de Londres. A la barre de manière virtuelle sont attendues Vanessa Paradis et Winona Ryder, deux ex-compagnes de Johnny Depp. Toutes deux soutiennent le héros de ""Charlie et la chocolaterie"" et ont assuré que le comédien n’était pas violent.  The Sun de son côté réfute toute allégation de diffamation et affirme s’être basé sur quatorze accusations de violences contre Johnny Depp entre 2013 et 2016. Le tabloïd a de plus souligné que l’acteur était allé contre un ordre de la Cour : à savoir communiquer une série de SMS dans lesquels il demandait des drogues à son assistant.Vanessa Paradis et Winona Ryder entendues comme témoins Le ...",https://i.ytimg.com/vi/MShXslBV_ZU/default.jpg,120,90,https://i.ytimg.com/vi/MShXslBV_ZU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MShXslBV_ZU/hqdefault.jpg,480,360,Oli Vlog,"['johnny depp', 'vanessa paradis', 'procès', 'amber heard', 'The Sun', 'violences conjugales']",22,none,Johnny Depp violent avec Amber Heard ? Son procès contre le Sun s'ouvre,"Les ennuis judiciaires de Johnny Depp sont loin d’être finis. L’acteur américain, star de ""Pirates des Caraïbes"" poursuit le tabloïd britannique en diffamation. Il lui reproche d’avoir présenté comme fait avéré dans un article d’avril 2018 qu’il ait battu son ex-femme Amber Heard comme le rappelle l’AFP. Le procès doit durer trois semaines devant la Haute Cour de Londres. A la barre de manière virtuelle sont attendues Vanessa Paradis et Winona Ryder, deux ex-compagnes de Johnny Depp. Toutes deux soutiennent le héros de ""Charlie et la chocolaterie"" et ont assuré que le comédien n’était pas violent.  The Sun de son côté réfute toute allégation de diffamation et affirme s’être basé sur quatorze accusations de violences contre Johnny Depp entre 2013 et 2016. Le tabloïd a de plus souligné que l’acteur était allé contre un ordre de la Cour : à savoir communiquer une série de SMS dans lesquels il demandait des drogues à son assistant.Vanessa Paradis et Winona Ryder entendues comme témoins Le ...",PT4M15S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,14,0,0,0,https://i.ytimg.com/vi/MShXslBV_ZU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/MShXslBV_ZU/maxresdefault.jpg,1280.0,720.0,,,
youtube#video,EtzgvlUPEAbsKkHKeg0G2kZ308M,nqEH7mv2Ah4,2018-08-01T23:28:10Z,UClcz38bBO9zFxKQLEAGVqJg,Johnny Depp accuses ex-wife Amber Heard of punching him in the face: report,-The troubled actor reportedly filed court documents accusing Heard of assaulting him after an April 2016 dinner party as part of a libel lawsuit against British tabloid The Sun.Depp  55  claimed in the documents that the Aquaman actress violently punched him twice in the face after he showed up two hours late to her 30th birthday dinner  according to People.The Pirates of the Caribbean star reportedly said he was held up by his business manager and accountants prior to the dinner  but that hed let Heard know hed be late  only to find her acting cold when he finally arrived.Depp claimed an allegedly intoxicated Heard became aggressive and violent later in the night as he read in bed  and that he was forced to grab her arms and push her onto the bed in order to stop her from punching him.An attorney for Heard dismissed the allegations as totally false and noted the multiple other assault lawsuits in which Depp is currently embroiled.Mr. Depp is currently being sued in multiple venues  including for assaulting a location manager on the set of City of Lies  the attorney told People. On many occasions  eyewitnesses observed the extent of the abuse Mr. Depp inflicted on Ms. Heard.Heard  32  accused the actor of domestic violence around the same time she filed for divorce in May 2016.She claimed Depp threw an iPhone at her face  and offered up photographic evidence of her bruises when she requested a temporary domestic violence restraining order  which was granted.Depp reportedly disputed her recollection of the nights events in the documents  claiming instead that he tossed the phone onto the couch  and that it never hit Heard.She also alleged that a drunk and high Depp grabbed her hair and shoved her to the floor the night of her 30th birthday dinner.The documents were filed as part of an ongoing libel lawsuit against The Sun  which labeled him a wife-beater in an April article questioning why he still had a role in Fantastic Beasts: The Crimes of Grindelwald.Heard and Depp were officially divorced in January 2017 after 15 months of marriage  and she received a $7 million settlement  which she claimed would be donated to charity.,https://i.ytimg.com/vi/nqEH7mv2Ah4/default.jpg,120,90,https://i.ytimg.com/vi/nqEH7mv2Ah4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nqEH7mv2Ah4/hqdefault.jpg,480,360,short News,,22,none,Johnny Depp accuses ex-wife Amber Heard of punching him in the face: report,-The troubled actor reportedly filed court documents accusing Heard of assaulting him after an April 2016 dinner party as part of a libel lawsuit against British tabloid The Sun.Depp  55  claimed in the documents that the Aquaman actress violently punched him twice in the face after he showed up two hours late to her 30th birthday dinner  according to People.The Pirates of the Caribbean star reportedly said he was held up by his business manager and accountants prior to the dinner  but that hed let Heard know hed be late  only to find her acting cold when he finally arrived.Depp claimed an allegedly intoxicated Heard became aggressive and violent later in the night as he read in bed  and that he was forced to grab her arms and push her onto the bed in order to stop her from punching him.An attorney for Heard dismissed the allegations as totally false and noted the multiple other assault lawsuits in which Depp is currently embroiled.Mr. Depp is currently being sued in multiple venues  including for assaulting a location manager on the set of City of Lies  the attorney told People. On many occasions  eyewitnesses observed the extent of the abuse Mr. Depp inflicted on Ms. Heard.Heard  32  accused the actor of domestic violence around the same time she filed for divorce in May 2016.She claimed Depp threw an iPhone at her face  and offered up photographic evidence of her bruises when she requested a temporary domestic violence restraining order  which was granted.Depp reportedly disputed her recollection of the nights events in the documents  claiming instead that he tossed the phone onto the couch  and that it never hit Heard.She also alleged that a drunk and high Depp grabbed her hair and shoved her to the floor the night of her 30th birthday dinner.The documents were filed as part of an ongoing libel lawsuit against The Sun  which labeled him a wife-beater in an April article questioning why he still had a role in Fantastic Beasts: The Crimes of Grindelwald.Heard and Depp were officially divorced in January 2017 after 15 months of marriage  and she received a $7 million settlement  which she claimed would be donated to charity.,PT3M4S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,12,1,0,0,https://i.ytimg.com/vi/nqEH7mv2Ah4/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/nqEH7mv2Ah4/maxresdefault.jpg,1280.0,720.0,,,
youtube#video,ECr2Ef_p6OlTvQBa8cvHOpoltW0,o4Lz6vgR9n8,2020-07-20T20:26:58Z,UCHTK-2W11Vh1V4uwofOfR4w,Amber Heard and Johnny Depp leave court seperately,"(15 Jul 2020) American model-actress Amber Heard and ex-husband Johnny Depp could be seen separately leaving London's High Court on Wednesday after another day of Depp's libel trial against a British tabloid newspaper that accused him of abusing Heard during their relationship.
Depp is suing News Group Newspapers, publisher of The Sun, and the paper’s executive editor, Dan Wootton, over an April 2018 article that called him a “wife-beater.”
He strongly denies abusing Heard.
Heard, 34, has made 14 allegations of violence by 57-year-old Depp between 2013 and 2016, in settings including his private island in the Bahamas, a rented house in Australia and a private jet.
He denies them all.
During Wednesday's hearings, Heard's former personal assistant claimed that she told the model-actress about a violent sexual assault she had endured, only for Heard to “twist"" the story for her own use.
Kate James, who worked for Heard between 2012 and 2015, gave evidence in support of Depp, and said she had told Heard that she was raped at machete-point in Brazil about 25 years ago.
She said she was shocked to learn that in a witness statement, Heard misrepresented and exploited the incident.
“She referred directly to a violent rape that occurred to me 26 years ago and she twisted it into her own story and she used it for her own use,"" James said by video link from Los Angeles.
Heard is due to give evidence in the case later this week.

Find out more about AP Archive: http://www.aparchive.com/HowWeWork 
Twitter: https://twitter.com/AP_Archive 
Facebook: https://www.facebook.com/APArchives ​​
Instagram: https://www.instagram.com/APNews/


You can license this story through AP Archive: http://www.aparchive.com/metadata/youtube/96d5dc5a527941b88c3b7511f3cc1d58",https://i.ytimg.com/vi/o4Lz6vgR9n8/default.jpg,120,90,https://i.ytimg.com/vi/o4Lz6vgR9n8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/o4Lz6vgR9n8/hqdefault.jpg,480,360,AP Archive,"['AP Archive', '4278831', '96d5dc5a527941b88c3b7511f3cc1d58', 'UK Depp Heard', 'United Kingdom', 'Western Europe', 'London', 'England', 'Johnny Depp', 'Amber Heard', 'Media', 'General news']",25,none,Amber Heard and Johnny Depp leave court seperately,"(15 Jul 2020) American model-actress Amber Heard and ex-husband Johnny Depp could be seen separately leaving London's High Court on Wednesday after another day of Depp's libel trial against a British tabloid newspaper that accused him of abusing Heard during their relationship.
Depp is suing News Group Newspapers, publisher of The Sun, and the paper’s executive editor, Dan Wootton, over an April 2018 article that called him a “wife-beater.”
He strongly denies abusing Heard.
Heard, 34, has made 14 allegations of violence by 57-year-old Depp between 2013 and 2016, in settings including his private island in the Bahamas, a rented house in Australia and a private jet.
He denies them all.
During Wednesday's hearings, Heard's former personal assistant claimed that she told the model-actress about a violent sexual assault she had endured, only for Heard to “twist"" the story for her own use.
Kate James, who worked for Heard between 2012 and 2015, gave evidence in support of Depp, and said she had told Heard that she was raped at machete-point in Brazil about 25 years ago.
She said she was shocked to learn that in a witness statement, Heard misrepresented and exploited the incident.
“She referred directly to a violent rape that occurred to me 26 years ago and she twisted it into her own story and she used it for her own use,"" James said by video link from Los Angeles.
Heard is due to give evidence in the case later this week.

Find out more about AP Archive: http://www.aparchive.com/HowWeWork 
Twitter: https://twitter.com/AP_Archive 
Facebook: https://www.facebook.com/APArchives ​​
Instagram: https://www.instagram.com/APNews/


You can license this story through AP Archive: http://www.aparchive.com/metadata/youtube/96d5dc5a527941b88c3b7511f3cc1d58",PT1M9S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,598,8,0,2,,,,,,,en-US,,
youtube#video,nc34DP8yYNb6a1vJaN0QuOZkqnY,OJg5dAsfT_g,2020-07-10T16:40:02Z,UCyDxgBqN7roi53DS5B81vNQ,Johnny Depp wanted Amber Heard dropped from Aquaman film after violence claims,"Johnny Depp has admitted he wanted wife Amber Heard dropped from the Aquaman move after he was ""characterised globally as a wife beater"".  The US actor, 57, attended the fourth day of his libel case against News Group Newspapers (NGN), the publisher of The Sun, over a 2018 piece which described him as a ""wife beater"".  Depp strenuously denies his ex-partner Amber Heard's claims that he was violent to her during their brief union.  Speaking in court, Sasha Wass QC, barrister for News Group Newspapers, accused Depp of ""orchestrating'"" a petition to have her axed by film company Warner Brothers.    Depp replied: ""I didn't orchestrate the petition but I wanted her released from Aquaman.  Discussing the claims made against him, he added: ""I had been characterised globally as a wife beater.  ""I went from Cinderella to Quasimodo in 0.6 seconds. I was without a voice at that point.  ""Miss Heard had made sure the news media had it. It was a very unpleasant place to be.''    Depp’s libel case relates to a 2018 The Sun column, in which Executive Editor Dan Wootton said Depp shouldn't be allowed to appear in the upcoming film adaptation of JK Rowling's Fantastic Beasts And Where To Find Them because he was a ""wife beater"".  The Pirates of the Caribbean star is claiming to have suffered a substantial loss in earnings as a result of the coverage the piece received.   Depp and Ms Heard married in a private civil ceremony at their LA home, four years after they met as co-stars on the set of The Rum Diaries.   They wed in 2015, but Heard filed for divorce in May 2016 accusing Depp of beating her during their toxic 18-month marriage.  Two years after the divorce, Heard portrayed Mera in Aquaman – a film that garnered $1.148billion at the box office.",https://i.ytimg.com/vi/OJg5dAsfT_g/default.jpg,120,90,https://i.ytimg.com/vi/OJg5dAsfT_g/mqdefault.jpg,320,180,https://i.ytimg.com/vi/OJg5dAsfT_g/hqdefault.jpg,480,360,Entertainment today,"['More OnJohnny Depp', 'Amber Heard']",22,none,Johnny Depp wanted Amber Heard dropped from Aquaman film after violence claims,"Johnny Depp has admitted he wanted wife Amber Heard dropped from the Aquaman move after he was ""characterised globally as a wife beater"".  The US actor, 57, attended the fourth day of his libel case against News Group Newspapers (NGN), the publisher of The Sun, over a 2018 piece which described him as a ""wife beater"".  Depp strenuously denies his ex-partner Amber Heard's claims that he was violent to her during their brief union.  Speaking in court, Sasha Wass QC, barrister for News Group Newspapers, accused Depp of ""orchestrating'"" a petition to have her axed by film company Warner Brothers.    Depp replied: ""I didn't orchestrate the petition but I wanted her released from Aquaman.  Discussing the claims made against him, he added: ""I had been characterised globally as a wife beater.  ""I went from Cinderella to Quasimodo in 0.6 seconds. I was without a voice at that point.  ""Miss Heard had made sure the news media had it. It was a very unpleasant place to be.''    Depp’s libel case relates to a 2018 The Sun column, in which Executive Editor Dan Wootton said Depp shouldn't be allowed to appear in the upcoming film adaptation of JK Rowling's Fantastic Beasts And Where To Find Them because he was a ""wife beater"".  The Pirates of the Caribbean star is claiming to have suffered a substantial loss in earnings as a result of the coverage the piece received.   Depp and Ms Heard married in a private civil ceremony at their LA home, four years after they met as co-stars on the set of The Rum Diaries.   They wed in 2015, but Heard filed for divorce in May 2016 accusing Depp of beating her during their toxic 18-month marriage.  Two years after the divorce, Heard portrayed Mera in Aquaman – a film that garnered $1.148billion at the box office.",PT3M42S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,15,0,0,0,https://i.ytimg.com/vi/OJg5dAsfT_g/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/OJg5dAsfT_g/maxresdefault.jpg,1280.0,720.0,,,
youtube#video,vNCUvxwWWgC33rMgF4gc6OrjT90,OlJc9WhncjE,2020-08-10T00:29:00Z,UClh2yS1sV0gpfhadlneAb_w,Grande-Bretagne : Johnny Depp poursuit le « Sun » pour l’avoir décrit comme un mari violent,"Présenté comme un mari violent envers son ex-épouse Amber Heard dans les colonnes du Sun,   Johnny Depp poursuit le tabloïd britannique en diffamation lors d’un procès qui s’ouvre ce mardi à Londres avec une liste de témoins digne d’un casting de stars.   Le comédien de 57 ans, qui a incarné le Jack Sparrow dans la saga Pirate des Caraïbes, reproche au journal britannique et à son propriétaire « News Group Newspapers » (NGN) d’avoir présenté comme un fait avéré, dans un article publié en avril 2018, qu’il ait frappé son ex-femme, l’actrice américaine Amber Heard. Johnny Depp et   Amber Heard s’étaient rencontrés sur le tournage de Rhum Express en 2011 avant de se marier en février 2015 à Los Angeles.   Le couple avait divorcé avec fracas début 2017, après un peu plus d’un an de mariage. L’actrice de 34 ans avait alors évoqué « des années » de violences « physiques et psychologiques », des accusations vivement contestées par Johnny Depp.  « Un homme et un père gentil, attentif, généreu ...",https://i.ytimg.com/vi/OlJc9WhncjE/default.jpg,120,90,https://i.ytimg.com/vi/OlJc9WhncjE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/OlJc9WhncjE/hqdefault.jpg,480,360,24h News,"['People', 'procès', 'johnny depp', 'Amber Heard', 'vanessa paradis']",22,none,Grande-Bretagne : Johnny Depp poursuit le « Sun » pour l’avoir décrit comme un mari violent,"Présenté comme un mari violent envers son ex-épouse Amber Heard dans les colonnes du Sun,   Johnny Depp poursuit le tabloïd britannique en diffamation lors d’un procès qui s’ouvre ce mardi à Londres avec une liste de témoins digne d’un casting de stars.   Le comédien de 57 ans, qui a incarné le Jack Sparrow dans la saga Pirate des Caraïbes, reproche au journal britannique et à son propriétaire « News Group Newspapers » (NGN) d’avoir présenté comme un fait avéré, dans un article publié en avril 2018, qu’il ait frappé son ex-femme, l’actrice américaine Amber Heard. Johnny Depp et   Amber Heard s’étaient rencontrés sur le tournage de Rhum Express en 2011 avant de se marier en février 2015 à Los Angeles.   Le couple avait divorcé avec fracas début 2017, après un peu plus d’un an de mariage. L’actrice de 34 ans avait alors évoqué « des années » de violences « physiques et psychologiques », des accusations vivement contestées par Johnny Depp.  « Un homme et un père gentil, attentif, généreu ...",PT5M51S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,3,0,0,0,https://i.ytimg.com/vi/OlJc9WhncjE/sddefault.jpg,640.0,480.0,,,,,,
youtube#video,_j9CpxxNu-60U_6N53z2frAJ5Mk,OWl9Ynrk3xY,2020-07-21T11:08:10Z,UC7TZrN0-A9I6p1IclIt6vTw,Johnny Depp violent avec Amber Heard ? Le témoignage surprenant d'un ex-employé,"En marge du procès qui oppose Johnny Depp au tabloïd anglais The Sun, un ancien employé de l'acteur a pris sa défense lors d'une interview accordée au média australien 9 News, le 20 juillet 2020. Rick Wood était le chef de la sécurité de la luxueuse maison louée par la star en Australie en 2015, pendant pour le tournage du film Pirates des Caraïbes : La Vengeance de Salazar. L'agent de sécurité l'assure : il n'a jamais vu Johnny Depp lever la main sur son épouse de l'époque, Amber Heard, témoin à charge dans le procès qui a démarré début juillet à Londres.    Pour rappel, Johnny Depp a attaqué The Sun pour diffamation après la publication en 2018 d'un article le qualifiant de ""batteur de femme"", après que son ex-épouse Amber Heard l'a accusé de violences domestiques. ""Je ne peux pas voir ça en lui. Dans cette industrie, on sait qui est du genre à battre sa femme et qui ne l'est pas"", a répondu Rick Wood. Selon lui, Johnny Depp ""est un super gars"" qui n'a ""jamais"" consommé ni drogue n ...",https://i.ytimg.com/vi/OWl9Ynrk3xY/default.jpg,120,90,https://i.ytimg.com/vi/OWl9Ynrk3xY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/OWl9Ynrk3xY/hqdefault.jpg,480,360,Oli Vlog,,22,none,Johnny Depp violent avec Amber Heard ? Le témoignage surprenant d'un ex-employé,"En marge du procès qui oppose Johnny Depp au tabloïd anglais The Sun, un ancien employé de l'acteur a pris sa défense lors d'une interview accordée au média australien 9 News, le 20 juillet 2020. Rick Wood était le chef de la sécurité de la luxueuse maison louée par la star en Australie en 2015, pendant pour le tournage du film Pirates des Caraïbes : La Vengeance de Salazar. L'agent de sécurité l'assure : il n'a jamais vu Johnny Depp lever la main sur son épouse de l'époque, Amber Heard, témoin à charge dans le procès qui a démarré début juillet à Londres.    Pour rappel, Johnny Depp a attaqué The Sun pour diffamation après la publication en 2018 d'un article le qualifiant de ""batteur de femme"", après que son ex-épouse Amber Heard l'a accusé de violences domestiques. ""Je ne peux pas voir ça en lui. Dans cette industrie, on sait qui est du genre à battre sa femme et qui ne l'est pas"", a répondu Rick Wood. Selon lui, Johnny Depp ""est un super gars"" qui n'a ""jamais"" consommé ni drogue n ...",PT5M21S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,3,0,0,0,https://i.ytimg.com/vi/OWl9Ynrk3xY/sddefault.jpg,640.0,480.0,,,,,,
youtube#video,Bwdm5U_sM2GrHHCuBgTNq8rsWhQ,OzWIph4OO6E,2016-08-14T14:59:39Z,UC9afP6N5QnV5E1U8rOmcnmA,Amber Heard Abuses Johnny Depp Footage,"Footage has been released of Amber Heard abusing Johnny Depp

#JohnnyDepp #AmberHeard",https://i.ytimg.com/vi/OzWIph4OO6E/default.jpg,120,90,https://i.ytimg.com/vi/OzWIph4OO6E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/OzWIph4OO6E/hqdefault.jpg,480,360,experiment54,"['Johnny Depp', 'Amber Heard', 'Breakup', 'Video', 'amber heard johnny depp', 'domestic abuse', 'domestic violence', 'johnny depp video', 'amber heard video', 'divorce', 'johnny depp divorce', 'hollywood', 'abuse allegations']",25,none,Amber Heard Abuses Johnny Depp Footage,"Footage has been released of Amber Heard abusing Johnny Depp

#JohnnyDepp #AmberHeard",PT2M45S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1592,16,0,2,https://i.ytimg.com/vi/OzWIph4OO6E/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/OzWIph4OO6E/maxresdefault.jpg,1280.0,720.0,en-GB,,
youtube#video,qv5vl8ALZFkT3PKLP8B17zkF6pY,oZX7sHCq3mA,2020-02-07T04:58:15Z,UCIIPM3rcpDfiOc4MNkjw3nw,"Violent Rape Survivor on E Jean Carrol, Amber Heard, Nicole Eggert and Fake #MeToo","Lisa and Andrew discuss E Jean Carrol, Amber Heard, Nicole Eggert and the Fake #MeToo 

Reach out to magAMedia.org.
Be Heard.

Claim your free Trump hat:
https://bit.ly/2ZxEnuA",https://i.ytimg.com/vi/oZX7sHCq3mA/default.jpg,120,90,https://i.ytimg.com/vi/oZX7sHCq3mA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/oZX7sHCq3mA/hqdefault.jpg,480,360,magAMedia,,25,none,"Violent Rape Survivor on E Jean Carrol, Amber Heard, Nicole Eggert and Fake #MeToo","Lisa and Andrew discuss E Jean Carrol, Amber Heard, Nicole Eggert and the Fake #MeToo 

Reach out to magAMedia.org.
Be Heard.

Claim your free Trump hat:
https://bit.ly/2ZxEnuA",PT26M50S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,125,7,0,2,https://i.ytimg.com/vi/oZX7sHCq3mA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/oZX7sHCq3mA/maxresdefault.jpg,1280.0,720.0,en,,
