kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.regionRestriction.blocked,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.dislikeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.defaultLanguage,snippet.defaultAudioLanguage,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,contentDetails.contentRating.ytRating
youtube#video,3usc58lh9WJAs66zRV0fQNXq_vw,-5M_NARR-vo,2010-09-22T02:17:45Z,UCZ_24VX2Rnr_no_RaDDq_Xg,Amber Heard in 'Alpha Dog' (2006) Part 2/3: Marco Polo,"Julie, Alma and Zack go for a late-night swim.",https://i.ytimg.com/vi/-5M_NARR-vo/default.jpg,120,90,https://i.ytimg.com/vi/-5M_NARR-vo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-5M_NARR-vo/hqdefault.jpg,480,360,IglooDweller,"['amber heard', 'alma', 'alpha dog', 'amanda seyfried', 'julie beckley', 'anton yelchin', 'zack mazursky', 'marco polo', 'pool']",24,none,Amber Heard in 'Alpha Dog' (2006) Part 2/3: Marco Polo,"Julie, Alma and Zack go for a late-night swim.",PT2M44S,2d,sd,false,False,"['MF', 'UM']",rectangular,processed,public,youtube,False,True,False,85653,157,19,0,6,,,,,,,,,
youtube#video,_W5sjRRn9tdUC8S4siNlNUwUDoU,04xFcOTkQ4E,2021-12-02T23:26:07Z,UCty8d_O6ItjNx6-hjd10pjw,Karlie Gusé Review Cases AD will never let go !,"“Peace without justice is no peace at all.”
This phrase keeps reverberating around my head.
For a while now I have been trying to get my head around the challenge where corruption seems to blight cases.  I have a problem because often they are victims of an injustice – maybe from a person or by the system. 
 the anger and pain these cases produce we just cant let them go,#
Please join us tonight and engage in the most powerful True Crime Case Study Group on YouTube.

JOIN AD IN THE FIGHT AGAINST HIS HARASSMENT, TROLLING, AND STALKING. VISIT HIS FUNDLY PAGE TO REVIEW AND HELP SUPPORT HIS FUND. 
https://www.fundly.com/armchair-detec...


WISCONSIN WHISPERS WEBSITE – USA BOOK ORDERS
https://wisconsinwhispers.com

WISCONSIN WHISPERS WEBSITE – UK BOOK ORDERS
https://wisconsinwhispersuk.com

PATREON PODCAST
https://www.patreon.com/user?u=53837813

BLUE CHANNEL  
https://www.youtube.com/c/ArmchairDet...

RED CHANNEL – Bodycams Never Lie, People Do
https://www.youtube.com/c/ArmchairDet...

GREEN CHANNEL – JuJu Island - Games
https://www.youtube.com/c/ADsSecretch...

TEAM AD COMMUNITY OUTREACH
https://www.youtube.com/channel/UCnYF...

PATREON USERS
https://www.patreon.com/user?u=15931263

PATREON JOIN
https://www.patreon.com/join/armchair...

PAYPAL
https://www.paypal.me/armchairdetective

FACEBOOK
https://www.facebook.com/groups/19142...

MERCH LINK
https://armchairdetective-2.creator-s...

Disclosure: This is a true-crime channel and could involve some details viewers might find distressing.  Do NOT use my videos or any portions therein without my written permission.

Copyright: Hello, my name is Alan, and I am the Armchair Detective. Today I will be providing commentary on a very high-profile case and as such I must warn you this video falls under section 107 of the copyright disclaimer. The content herein is for purposes such as criticism, comment, news reporting, teaching, scholarship, education, and research. Furthermore, the views and opinions of the guest featured may not be that of myself, the Armchair Detective.

#ArmchairDetective #ChrisWatts #NatesTV
70 Comments",https://i.ytimg.com/vi/04xFcOTkQ4E/default.jpg,120,90,https://i.ytimg.com/vi/04xFcOTkQ4E/mqdefault.jpg,320,180,https://i.ytimg.com/vi/04xFcOTkQ4E/hqdefault.jpg,480,360,"Armchair Detective, BLUE",,24,none,Karlie Gusé Review Cases AD will never let go !,"“Peace without justice is no peace at all.”
This phrase keeps reverberating around my head.
For a while now I have been trying to get my head around the challenge where corruption seems to blight cases.  I have a problem because often they are victims of an injustice – maybe from a person or by the system. 
 the anger and pain these cases produce we just cant let them go,#
Please join us tonight and engage in the most powerful True Crime Case Study Group on YouTube.

JOIN AD IN THE FIGHT AGAINST HIS HARASSMENT, TROLLING, AND STALKING. VISIT HIS FUNDLY PAGE TO REVIEW AND HELP SUPPORT HIS FUND. 
https://www.fundly.com/armchair-detec...


WISCONSIN WHISPERS WEBSITE – USA BOOK ORDERS
https://wisconsinwhispers.com

WISCONSIN WHISPERS WEBSITE – UK BOOK ORDERS
https://wisconsinwhispersuk.com

PATREON PODCAST
https://www.patreon.com/user?u=53837813

BLUE CHANNEL  
https://www.youtube.com/c/ArmchairDet...

RED CHANNEL – Bodycams Never Lie, People Do
https://www.youtube.com/c/ArmchairDet...

GREEN CHANNEL – JuJu Island - Games
https://www.youtube.com/c/ADsSecretch...

TEAM AD COMMUNITY OUTREACH
https://www.youtube.com/channel/UCnYF...

PATREON USERS
https://www.patreon.com/user?u=15931263

PATREON JOIN
https://www.patreon.com/join/armchair...

PAYPAL
https://www.paypal.me/armchairdetective

FACEBOOK
https://www.facebook.com/groups/19142...

MERCH LINK
https://armchairdetective-2.creator-s...

Disclosure: This is a true-crime channel and could involve some details viewers might find distressing.  Do NOT use my videos or any portions therein without my written permission.

Copyright: Hello, my name is Alan, and I am the Armchair Detective. Today I will be providing commentary on a very high-profile case and as such I must warn you this video falls under section 107 of the copyright disclaimer. The content herein is for purposes such as criticism, comment, news reporting, teaching, scholarship, education, and research. Furthermore, the views and opinions of the guest featured may not be that of myself, the Armchair Detective.

#ArmchairDetective #ChrisWatts #NatesTV
70 Comments",PT1H5M34S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,2153,172,28,0,14,https://i.ytimg.com/vi/04xFcOTkQ4E/sddefault.jpg,640.0,480.0,en-US,en-US,,,,
youtube#video,90Q-bTh5F3Kw8Rm_NeuIb4a65KY,0iVVm6kjK5Y,2021-12-04T19:57:21Z,UCj9peGCfg5X6PrinJKAyCDw,KYLIE JENNER TRAVIS SCOTT W MAGAZINE LEAKS WITH SHOCKING RELEVATION,"PATREON : https://www.patreon.com/muradmerali

Instagram : @Murad_Merali

Instagram : @MuradMerali_Property

SUBSCRIBE TO MY PODCAST : 

APPLE : https://podcasts.apple.com/gb/podcast​...

SPOTIFY : https://open.spotify.com/show/4FWxnUd​...

SECOND CHANNEL : https://www.youtube.com/channel/UCCb8​...

MERCH STORE : teespring.com/en-GB/stores/murads-merch

MY FILMING EQUIPMENT : 
CAMERA : https://amzn.to/3nJfKGL​
RING LIGHT : https://amzn.to/38WsBkP​
MICROPHONE : https://amzn.to/3pOK4BQ​
MEMORY CARD : https://amzn.to/32W63wQ​
IPHONE TRIPOD : https://amzn.to/38GBU8G",https://i.ytimg.com/vi/0iVVm6kjK5Y/default.jpg,120,90,https://i.ytimg.com/vi/0iVVm6kjK5Y/mqdefault.jpg,320,180,https://i.ytimg.com/vi/0iVVm6kjK5Y/hqdefault.jpg,480,360,Murad Merali,,22,none,KYLIE JENNER TRAVIS SCOTT W MAGAZINE LEAKS WITH SHOCKING RELEVATION,"PATREON : https://www.patreon.com/muradmerali

Instagram : @Murad_Merali

Instagram : @MuradMerali_Property

SUBSCRIBE TO MY PODCAST : 

APPLE : https://podcasts.apple.com/gb/podcast​...

SPOTIFY : https://open.spotify.com/show/4FWxnUd​...

SECOND CHANNEL : https://www.youtube.com/channel/UCCb8​...

MERCH STORE : teespring.com/en-GB/stores/murads-merch

MY FILMING EQUIPMENT : 
CAMERA : https://amzn.to/3nJfKGL​
RING LIGHT : https://amzn.to/38WsBkP​
MICROPHONE : https://amzn.to/3pOK4BQ​
MEMORY CARD : https://amzn.to/32W63wQ​
IPHONE TRIPOD : https://amzn.to/38GBU8G",PT3M18S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,20821,1375,14,0,299,https://i.ytimg.com/vi/0iVVm6kjK5Y/sddefault.jpg,640.0,480.0,,en-GB,https://i.ytimg.com/vi/0iVVm6kjK5Y/maxresdefault.jpg,1280.0,720.0,
youtube#video,YT2At52atYLSKzlH7hu9mbaYsGw,144yq_V2-Jw,2021-12-04T21:00:00Z,UC-wo9eCtm-_oSjDBFu_3JNg,Top 10 Biggest Celebrities Who Were Arrested This Year,"Top 10 Biggest Celebrities Who Were Arrested This Year
Subscribe To Beyond The Screen: https://bit.ly/2txTtSd 
Watch Our Recent Videos Here: https://www.youtube.com/watch?v=4_0B4cEcNRE&list=UU-wo9eCtm-_oSjDBFu_3JNg

Celebrities aren't always the role models Hollywood wants them to be, with some of them breaking the rules and getting involved incidents that result in them behind bars. These are a few of the celebs who have been exposed by the tabloids as they were driven away in handcuffs. These are the Top 10 Biggest Celebrities Who Were Arrested This Year!

Time Codes: 
0:00- Intro
0:13- Andy 
1:01- Fetty Wap
1:50- Flavor Flav
2:28- Jen Shah 
3:33- Hayes Grier 
4:15- Drake Bell 
5:00- Trey Songz 
5:45- Alyssa Milano 
6:17- DaBaby 
6:54- David Eason 

#celebrities #top10 #top10celebrities #top10celebrity #hollywood #celebritynews #celebritygossip #hollywoodnews #hollywoodgossip

Hosted By:
Mackenzie Smith: http://instagram.com/mackenziesmitth

Edited By:
Mauricio",https://i.ytimg.com/vi/144yq_V2-Jw/default.jpg,120,90,https://i.ytimg.com/vi/144yq_V2-Jw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/144yq_V2-Jw/hqdefault.jpg,480,360,Top 10 Beyond The Screen,"['top 10', 'top 10 beyond the screen', '10', 'top 10 celebrities', 'celebrities', 'celebrity', 'arrested', 'celebrities arrested', 'jail', 'prison', 'celebrities who went to jail', 'celebrities who went to prison', 'celebrity scandals', 'celebrities exposed', 'celebrities in prison', 'celebs in jail', 'actors in jail', 'hollywood news', 'exposed', 'actors who went to jail', 'celebrity arrest', 'lindsay lohan', 'selena gomez', 'reese witherspoon', 'alyssa milano', 'drake bell', 'beyond the screen', 'hollywood', 'celebrity gossip', 'top10', '10s']",27,none,Top 10 Biggest Celebrities Who Were Arrested This Year,"Top 10 Biggest Celebrities Who Were Arrested This Year
Subscribe To Beyond The Screen: https://bit.ly/2txTtSd 
Watch Our Recent Videos Here: https://www.youtube.com/watch?v=4_0B4cEcNRE&list=UU-wo9eCtm-_oSjDBFu_3JNg

Celebrities aren't always the role models Hollywood wants them to be, with some of them breaking the rules and getting involved incidents that result in them behind bars. These are a few of the celebs who have been exposed by the tabloids as they were driven away in handcuffs. These are the Top 10 Biggest Celebrities Who Were Arrested This Year!

Time Codes: 
0:00- Intro
0:13- Andy 
1:01- Fetty Wap
1:50- Flavor Flav
2:28- Jen Shah 
3:33- Hayes Grier 
4:15- Drake Bell 
5:00- Trey Songz 
5:45- Alyssa Milano 
6:17- DaBaby 
6:54- David Eason 

#celebrities #top10 #top10celebrities #top10celebrity #hollywood #celebritynews #celebritygossip #hollywoodnews #hollywoodgossip

Hosted By:
Mackenzie Smith: http://instagram.com/mackenziesmitth

Edited By:
Mauricio",PT9M10S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,4354,350,13,0,25,https://i.ytimg.com/vi/144yq_V2-Jw/sddefault.jpg,640.0,480.0,,en,https://i.ytimg.com/vi/144yq_V2-Jw/maxresdefault.jpg,1280.0,720.0,
youtube#video,IYqWLM-h_NTtdLSeRbpiSfpOUqY,1fhttOV_lZs,2021-04-05T15:37:31Z,UCMnQxOVFvk1VUV57xtjT7NA,AMBER HEARD NEW MOVIE #BHARATRATNAFORRATANTATA #WESTBENGALELECTIONS #BIGGBOSS14 #BB15 #KGF2 #PATHAAN,,https://i.ytimg.com/vi/1fhttOV_lZs/default.jpg,120,90,https://i.ytimg.com/vi/1fhttOV_lZs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1fhttOV_lZs/hqdefault.jpg,480,360,Perfectly Perfect,,22,none,AMBER HEARD NEW MOVIE #BHARATRATNAFORRATANTATA #WESTBENGALELECTIONS #BIGGBOSS14 #BB15 #KGF2 #PATHAAN,,PT1H43M8S,2d,hd,false,False,['WF'],rectangular,processed,public,youtube,True,True,False,16,1,0,0,0,https://i.ytimg.com/vi/1fhttOV_lZs/sddefault.jpg,640.0,480.0,,,https://i.ytimg.com/vi/1fhttOV_lZs/maxresdefault.jpg,1280.0,720.0,ytAgeRestricted
youtube#video,bOKKbyPNvSrSaxfZkzNFmKJA2qM,27ruuogn4yE,2021-11-29T16:38:54Z,UCSYxSWSyVipFEoGwQzKMsDw,Crime Junkie MISSING Kierra Coles and Keeshae Jacobs,"#Crime_Junkie #Crime_Junkie_Podcast
Crime Junkie MISSING Kierra Coles and Keeshae Jacobs",https://i.ytimg.com/vi/27ruuogn4yE/default.jpg,120,90,https://i.ytimg.com/vi/27ruuogn4yE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/27ruuogn4yE/hqdefault.jpg,480,360,US Radio Podcast,"['Crime Junkie Podcast', 'Crime Junkie Podcast 2021', 'Crime Junkie Podcast new', 'Crime Junkie Podcast today', 'Crime Junkie Podcast 20092021', 'Crime Junkie']",1,none,Crime Junkie MISSING Kierra Coles and Keeshae Jacobs,"#Crime_Junkie #Crime_Junkie_Podcast
Crime Junkie MISSING Kierra Coles and Keeshae Jacobs",PT46M59S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,1092,21,0,0,0,https://i.ytimg.com/vi/27ruuogn4yE/sddefault.jpg,640.0,480.0,,,https://i.ytimg.com/vi/27ruuogn4yE/maxresdefault.jpg,1280.0,720.0,
youtube#video,T3HmbeZh8pHi1HS_pOGf9Q521kM,2efXXcwueZU,2021-01-24T22:43:05Z,UCNbo_wIXXSbeJC5VoauEeVg,Amber Hagerman’s Killer is Out There! (True crime behind the Amber Alert),"Amber Hagerman saved 1,000’s of other kids, but her case has never been solved. This is the true story of the abduction that created the Amber Alert system. (Grab some tissues!) 𝐒𝐡𝐚𝐫𝐞 𝐭𝐡𝐢𝐬 𝐬𝐭𝐨𝐫𝐲 𝐰𝐢𝐭𝐡 𝐲𝐨𝐮𝐫 𝐟𝐫𝐢𝐞𝐧𝐝𝐬! https://youtu.be/2efXXcwueZU  🎥 
#AmberAlert #AmberHagerman #TrueCrimeRecaps

True Crime Recaps breaks down what happened to Amber Hagerman. In 1996, 9-year-old Amber and her brother were riding their bikes one afternoon in Arlington, Texas. He went home, she stayed behind. Only one witness saw Hagerman dragged kicking and screaming off her bike in the middle of a grocery store parking lot. Her body was found four days later. Her autopsy report shows she was kept alive for at least two days. Her killer has never been found. 

SUBSCRIBE TO THE YOUTUBE SHOW!
𝐓𝐚𝐩 ➡️ https://www.youtube.com/truecrimerecaps?sub_confirmation=1 𝐟𝐨𝐫 𝐚𝐥𝐥 𝐭𝐡𝐞 𝐜𝐫𝐢𝐦𝐞 𝐢𝐧 𝟏/𝟐 𝐭𝐡𝐞 𝐭𝐢𝐦𝐞. 🎥  🔔Hit the bell for a heads up when it's time to weigh in on a new True Crime Recaps episode with Amy and Chris. 

LISTEN TO THE PODCAST: https://bit.ly/TrueCrimeRecapsPodcast
(Or anywhere you get your podcasts!) Chris and Amy team up to bring you TWICE the crime in half the time. We're talking true crime the only way an old(ish) married couple can...with plenty of opinions! Don't miss it. 

𝐇𝐞𝐲𝐲!👋🏻
Instagram:  http://instagram.com/truecrimerecaps
Facebook:  https://www.facebook.com/allcrimehalfthetime
Twitter: https://twitter.com/TrueCrimeRecaps
The whole deal: https://truecrimerecaps.com  

𝐖𝐡𝐚𝐭 𝐢𝐬 𝐚 𝐫𝐞𝐜𝐚𝐩?
""A summary of what has been said; a recapitulation."" -- Oxford Dictionary. In the true crime genre, a recap is used to summarize the case up to time of posting. FAIR USE: This site contains copyrighted material the use of which has not always been specifically authorized by the copyright owner. We are making such material available in our efforts to advance understanding of the crime and information surrounding it. We believe this constitutes a fair use of any such copyrighted material as provided for in section 107 of the US Copyright Law. In accordance with Title 17 U.S.C. Section 107. All information comes from published sources, credited here. ⤵️ 

🎥𝐒𝐨𝐮𝐫𝐜𝐞𝐬 𝐮𝐬𝐞𝐝:
https://www.foxnews.com/us/texas-cold-case-murder-amber-alert-25th-anniversary

25 Years Later: The Amber Hagerman Case: https://youtu.be/Dsyb_R99VAg
 
KIRO 7/WFAA Press conference: https://www.kiro7.com/news/trending/police-release-new-photos-seek-new-info-unsolved-1996-murder-amber-hagerman/DYCH62JDMVCOZFBRS265GCKCJU/#:~:text=The%20Texas%20girl's%20body%20was,bed%20a%20few%20miles%20away.
 
Missing Kids.org article: https://www.missingkids.org/blog/2021/still-searching-for-ambers-killer
 
https://www.woodlandsonline.com/npps/storyimages.cfm?nppage=68886",https://i.ytimg.com/vi/2efXXcwueZU/default.jpg,120,90,https://i.ytimg.com/vi/2efXXcwueZU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2efXXcwueZU/hqdefault.jpg,480,360,True Crime Recaps,"['true crime recaps', 'true crime recaps amy', 'true crime recaps podcast', 'true crime recaps youtube', 'amber hagerman', 'amber alert', 'what happened to amber hagerman', 'amber hagerman true crime', 'case that created the amber alert', 'amber hagerman killer found', 'amber hagerman brother', 'amber hagerman case', 'amber hagerman 2020', 'cold case', 'amber hagerman story', 'true crime', 'amber hagerman body found', 'true crime case', 'amber hagerman mother', 'amber', 'arlington texas', 'amber alert story']",24,none,Amber Hagerman’s Killer is Out There! (True crime behind the Amber Alert),"Amber Hagerman saved 1,000’s of other kids, but her case has never been solved. This is the true story of the abduction that created the Amber Alert system. (Grab some tissues!) 𝐒𝐡𝐚𝐫𝐞 𝐭𝐡𝐢𝐬 𝐬𝐭𝐨𝐫𝐲 𝐰𝐢𝐭𝐡 𝐲𝐨𝐮𝐫 𝐟𝐫𝐢𝐞𝐧𝐝𝐬! https://youtu.be/2efXXcwueZU  🎥 
#AmberAlert #AmberHagerman #TrueCrimeRecaps

True Crime Recaps breaks down what happened to Amber Hagerman. In 1996, 9-year-old Amber and her brother were riding their bikes one afternoon in Arlington, Texas. He went home, she stayed behind. Only one witness saw Hagerman dragged kicking and screaming off her bike in the middle of a grocery store parking lot. Her body was found four days later. Her autopsy report shows she was kept alive for at least two days. Her killer has never been found. 

SUBSCRIBE TO THE YOUTUBE SHOW!
𝐓𝐚𝐩 ➡️ https://www.youtube.com/truecrimerecaps?sub_confirmation=1 𝐟𝐨𝐫 𝐚𝐥𝐥 𝐭𝐡𝐞 𝐜𝐫𝐢𝐦𝐞 𝐢𝐧 𝟏/𝟐 𝐭𝐡𝐞 𝐭𝐢𝐦𝐞. 🎥  🔔Hit the bell for a heads up when it's time to weigh in on a new True Crime Recaps episode with Amy and Chris. 

LISTEN TO THE PODCAST: https://bit.ly/TrueCrimeRecapsPodcast
(Or anywhere you get your podcasts!) Chris and Amy team up to bring you TWICE the crime in half the time. We're talking true crime the only way an old(ish) married couple can...with plenty of opinions! Don't miss it. 

𝐇𝐞𝐲𝐲!👋🏻
Instagram:  http://instagram.com/truecrimerecaps
Facebook:  https://www.facebook.com/allcrimehalfthetime
Twitter: https://twitter.com/TrueCrimeRecaps
The whole deal: https://truecrimerecaps.com  

𝐖𝐡𝐚𝐭 𝐢𝐬 𝐚 𝐫𝐞𝐜𝐚𝐩?
""A summary of what has been said; a recapitulation."" -- Oxford Dictionary. In the true crime genre, a recap is used to summarize the case up to time of posting. FAIR USE: This site contains copyrighted material the use of which has not always been specifically authorized by the copyright owner. We are making such material available in our efforts to advance understanding of the crime and information surrounding it. We believe this constitutes a fair use of any such copyrighted material as provided for in section 107 of the US Copyright Law. In accordance with Title 17 U.S.C. Section 107. All information comes from published sources, credited here. ⤵️ 

🎥𝐒𝐨𝐮𝐫𝐜𝐞𝐬 𝐮𝐬𝐞𝐝:
https://www.foxnews.com/us/texas-cold-case-murder-amber-alert-25th-anniversary

25 Years Later: The Amber Hagerman Case: https://youtu.be/Dsyb_R99VAg
 
KIRO 7/WFAA Press conference: https://www.kiro7.com/news/trending/police-release-new-photos-seek-new-info-unsolved-1996-murder-amber-hagerman/DYCH62JDMVCOZFBRS265GCKCJU/#:~:text=The%20Texas%20girl's%20body%20was,bed%20a%20few%20miles%20away.
 
Missing Kids.org article: https://www.missingkids.org/blog/2021/still-searching-for-ambers-killer
 
https://www.woodlandsonline.com/npps/storyimages.cfm?nppage=68886",PT10M16S,2d,hd,true,True,,rectangular,processed,public,youtube,True,False,False,30081,1913,13,0,234,https://i.ytimg.com/vi/2efXXcwueZU/sddefault.jpg,640.0,480.0,en,en-US,https://i.ytimg.com/vi/2efXXcwueZU/maxresdefault.jpg,1280.0,720.0,
youtube#video,kUcEcY1pa1JEUQMYXVApBAM1Nds,2EyAGdpxs90,2021-11-25T16:40:53Z,UCfPlj8aO7GgsIadAU2clo0A,Delphi Murders. Breaking IN News. Attempted Abductions. BG analysis w. new findings.,,https://i.ytimg.com/vi/2EyAGdpxs90/default.jpg,120,90,https://i.ytimg.com/vi/2EyAGdpxs90/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2EyAGdpxs90/hqdefault.jpg,480,360,Sleuth Intuition,,24,none,Delphi Murders. Breaking IN News. Attempted Abductions. BG analysis w. new findings.,,PT1H36M11S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,1402,86,10,0,19,https://i.ytimg.com/vi/2EyAGdpxs90/sddefault.jpg,640.0,480.0,,,https://i.ytimg.com/vi/2EyAGdpxs90/maxresdefault.jpg,1280.0,720.0,
youtube#video,nvxQSo7YcUHAKOArPMyf7Tjk7bo,2g1j8LMGy1w,2021-12-02T20:00:01Z,UCo3OKK5cdUlytHgl3ehGVZA,The 3 Missing Teens Who Got CHAINED In Their Friends Dads Basement..,"i heard y'all wanted me to dive deeper... 🔦
welcome to my BRAND NEW channel 'ANNA UNCOVERED' 🚨
head over and watch my FIRST few videos and don't forget to subscribe if u enjoy!!
⚠️ WARNING this channel contains bone chilling true crime.. u might not wanna watch alone!!!
let me know if u were brave enough to watch until the end!! ⚠️ 
LINK BELOW! LOVE Y'ALL

LINK: https://www.youtube.com/channel/UCWLEUN6N34GqGaxxNQTAc3Q  

The 3 Missing Teens Who Got CHAINED In Their Friends Dads Basement..

Stay tuned for the strange case that happened around Lorain Avenue between 2002-2004 when three young women had vanished from the area! Subscribe to Anna Solves for more true crime.

Michelle Knight disappeared on August 23, 2002. The authorities assumed she’d left home because she was angry at losing custody of her son, and didn’t look that hard for her. Because she was basically an adult. After fifteen months, they even took her off the missing person database!

But the local disappearances continued to happen. On April 21, 2003, Amanda Berry disappeared the day before her 17th birthday. She’d been working at a Burger King, and had left there at about 7 pm that night. Nobody could find her.

Gina DeJesus was barely in her mid-teens when she was last seen at a payphone at 3:00 pm on April 2nd, 2004. Then she also vanished without a trace.

While the usual searches went on, mainly for the last two women, Amanda’s poor mom had eventually consulted a ‘psychic’. This fraud convinced her that her daughter had passed away. That’s so incredibly sad. 

While the links between the cases were slowly being made, it looked like no trace of them would ever be found. At least not until there was a totally unexpected revelation.

Charles Ramsey had lived in Lorain Street for a year. On May 6th, 2013, he was hanging out outside his house, eating a McDonalds meal, when something really crazy began to happen.

Thinking it was a domestic issue, Charles went over and tried to unlock the screen door for her, but couldn’t get it to open very much. So he kicked out the bottom of the door. The woman emerged, and she brought a young girl out with her. 

What the hell was going on?

Frantically, the woman explained to Charles that she’d been held prisoner in the house. This is her 911 call:

""Help me I’m Amanda Berry! I need Police! I’ve been kidnapped and I’ve been missing for ten years, and I’m here, I’m free now…""

She was one of the missing women! And the man who owned the house was a local man called Ariel Castro. So clearly he had something to do with her k*dnapping, right?

When he learned this, Charles was more shocked than anyone else. He had NO idea about any of it. He’d known Ariel Castro for over a year, and had frequently eaten barbeque with the guy. So this was basically the last person he’d have expected to do something so awful. Keep watching to find out how this tragic story ends...

#truecrime #disturbing #annasolves",https://i.ytimg.com/vi/2g1j8LMGy1w/default.jpg,120,90,https://i.ytimg.com/vi/2g1j8LMGy1w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/2g1j8LMGy1w/hqdefault.jpg,480,360,anna solves,"['anna solves', 'true crime', 'true crime stories', 'crime news', 'latest crime news', 'lorain avenue', 'lorain avenue crime news', 'missing teens', 'michelle knight', 'michelle knight missing', 'michelle knight crime news', 'michelle knight disappeared', 'amanda berry disappeared', 'amanda berry', 'gina dejesus missing', 'ariel castro', 'ariel castro sentence', 'ariel castro trial', 'ariel castro crime news', 'ariel castro arrested', 'michelle knight court', 'kidnapper survivors', 'kidnapped', 'amanda berry daughter']",25,none,The 3 Missing Teens Who Got CHAINED In Their Friends Dads Basement..,"i heard y'all wanted me to dive deeper... 🔦
welcome to my BRAND NEW channel 'ANNA UNCOVERED' 🚨
head over and watch my FIRST few videos and don't forget to subscribe if u enjoy!!
⚠️ WARNING this channel contains bone chilling true crime.. u might not wanna watch alone!!!
let me know if u were brave enough to watch until the end!! ⚠️ 
LINK BELOW! LOVE Y'ALL

LINK: https://www.youtube.com/channel/UCWLEUN6N34GqGaxxNQTAc3Q  

The 3 Missing Teens Who Got CHAINED In Their Friends Dads Basement..

Stay tuned for the strange case that happened around Lorain Avenue between 2002-2004 when three young women had vanished from the area! Subscribe to Anna Solves for more true crime.

Michelle Knight disappeared on August 23, 2002. The authorities assumed she’d left home because she was angry at losing custody of her son, and didn’t look that hard for her. Because she was basically an adult. After fifteen months, they even took her off the missing person database!

But the local disappearances continued to happen. On April 21, 2003, Amanda Berry disappeared the day before her 17th birthday. She’d been working at a Burger King, and had left there at about 7 pm that night. Nobody could find her.

Gina DeJesus was barely in her mid-teens when she was last seen at a payphone at 3:00 pm on April 2nd, 2004. Then she also vanished without a trace.

While the usual searches went on, mainly for the last two women, Amanda’s poor mom had eventually consulted a ‘psychic’. This fraud convinced her that her daughter had passed away. That’s so incredibly sad. 

While the links between the cases were slowly being made, it looked like no trace of them would ever be found. At least not until there was a totally unexpected revelation.

Charles Ramsey had lived in Lorain Street for a year. On May 6th, 2013, he was hanging out outside his house, eating a McDonalds meal, when something really crazy began to happen.

Thinking it was a domestic issue, Charles went over and tried to unlock the screen door for her, but couldn’t get it to open very much. So he kicked out the bottom of the door. The woman emerged, and she brought a young girl out with her. 

What the hell was going on?

Frantically, the woman explained to Charles that she’d been held prisoner in the house. This is her 911 call:

""Help me I’m Amanda Berry! I need Police! I’ve been kidnapped and I’ve been missing for ten years, and I’m here, I’m free now…""

She was one of the missing women! And the man who owned the house was a local man called Ariel Castro. So clearly he had something to do with her k*dnapping, right?

When he learned this, Charles was more shocked than anyone else. He had NO idea about any of it. He’d known Ariel Castro for over a year, and had frequently eaten barbeque with the guy. So this was basically the last person he’d have expected to do something so awful. Keep watching to find out how this tragic story ends...

#truecrime #disturbing #annasolves",PT12M35S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,186834,7038,91,0,454,https://i.ytimg.com/vi/2g1j8LMGy1w/sddefault.jpg,640.0,480.0,en-US,en-US,,,,
