urls,comment,publish_dtime,n_likes,n_replies,total
https://www.youtube.com/watch?v=J--nC12W-YI,"Amber may be bad, but she is the first one to join your party without stealing your primoâ€™s, and had a bow at that",2021-04-01 01:51:13+00:00,3511.0,24.0,3535.0
https://www.youtube.com/watch?v=0zLDEwGsfSs,"Fun fact His wife leaves him daughter leaves him 
But his fans don't",2021-01-14 04:36:07+00:00,3464.0,35.0,3499.0
https://www.youtube.com/watch?v=O1Rrb3ET21c,Love how even Johnny's exes are with him. Shows you just how nicely he treated them and treats women,2021-02-23 12:20:13+00:00,3420.0,79.0,3499.0
https://www.youtube.com/watch?v=gcIYyGrQFTk,This is sick. She can tell how vulnerable and uneasy he is and sheâ€™s loving every second of it. What a monster.,2021-02-06 01:06:24+00:00,3439.0,43.0,3482.0
https://www.youtube.com/watch?v=ShObyc9vqXM,"*edited, I've never had this many likes on anything haha thank you*
She needs to be completely out. Depp was completely out of MULTIPLE projects. She's been proven guilty now. She should be treated exactly how Depp was.",2021-02-12 21:14:05+00:00,3413.0,53.0,3466.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,Can everyone stop being so rude to Amber? Honestly it's taking me too long to like all the comments,2021-02-08 21:33:18+00:00,3408.0,54.0,3462.0
https://www.youtube.com/watch?v=b9V3Pj47x4c,"Bruh, this flash is just BAD, from they way they portray him to the way he runs.",2021-01-25 12:28:32+00:00,3384.0,76.0,3460.0
https://www.youtube.com/watch?v=74bDLtT6Khw,"Johnny's ex wife knows him for 25+ years says he's a good person...
Amber parents knows her for 25+ years says she's violent and manipulative...
yet few have the audacity to call him the ""abuser"" ? *sigh*",2021-02-12 10:35:01+00:00,3437.0,16.0,3453.0
https://www.youtube.com/watch?v=VjBYuyHvAkQ,"Other securitys: drags fans away from stars  
Johnny Depps Security: drags Johnny away from fans",2021-04-29 13:44:00+00:00,3416.0,19.0,3435.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,Us girls will forever be on Johnny Deppâ€™s side. My homies all hate Amber.,2021-03-08 20:10:54+00:00,3382.0,50.0,3432.0
https://www.youtube.com/watch?v=siGE-fVUHG4,An apology is NOT enough! Prison time for Amber!,2021-02-21 20:16:34+00:00,3376.0,56.0,3432.0
https://www.youtube.com/watch?v=gECq8x8b6bo,"As a woman who is a victim of abuse this annoys me... she has exaggerated the â€کabuseâ€™, she was violent towards him and she has lied. This makes it so difficult for real victims to come forward, I struggled to get people to believe me because of who he was, it makes it harder to believed and she is doing a huge disservice to victims of abuse. I am horrified by this...",2021-02-21 20:28:24+00:00,3395.0,35.0,3430.0
https://www.youtube.com/watch?v=hQFFm_X2lps,Iâ€™m not even a trained professional and I can tell you she lied her ass off the entire time. Sheâ€™s a sociopath.,2021-02-15 14:54:03+00:00,3406.0,15.0,3421.0
https://www.youtube.com/watch?v=5Ny1vJpYkgc,Amber really showed her ass this season. Itâ€™s sad that she refuses to accept her own daughterâ€™s feelings as valid and thinks theyâ€™re due to manipulation.,2021-04-22 16:10:43+00:00,3389.0,20.0,3409.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,Sheâ€™s abusive. Her mannerisms and lack of respect is so apparent. She needs to be in trouble,2021-02-13 01:33:59+00:00,3390.0,12.0,3402.0
https://www.youtube.com/watch?v=gECq8x8b6bo,I love Johnny boy and stayed with him from day one,2021-02-19 18:34:55+00:00,3353.0,40.0,3393.0
https://www.youtube.com/watch?v=UvsHWTGHmts,Good. The only place I ever want to see her again is in prison.,2021-01-17 21:32:46+00:00,3372.0,19.0,3391.0
https://www.youtube.com/watch?v=gEfWUbRfFR8,Sha was never an â€œAâ€‌ list actress ًں¤£ًںک‚,2021-03-23 05:17:35+00:00,3355.0,29.0,3384.0
https://www.youtube.com/watch?v=hQFFm_X2lps,Are we completely ignoring the fact that she genuinely smiled both times she was asked if she ever hit Jonny?,2021-02-19 20:30:18+00:00,3365.0,18.0,3383.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,Woman like her are the reasons people do not believe women who say they are abused or assaulted.   Any abuse. Shame on her.,2021-02-05 02:23:19+00:00,3293.0,70.0,3363.0
https://www.youtube.com/watch?v=b9V3Pj47x4c,"People watching this like :
- in bed
- not in a full screen
- reading comments",2021-02-18 13:40:23+00:00,3228.0,134.0,3362.0
https://www.youtube.com/watch?v=74bDLtT6Khw,"â€œThey wonâ€™t believe you, because you are a manâ€‌

She is NOT a victim.",2021-02-06 20:35:33+00:00,3326.0,11.0,3337.0
https://www.youtube.com/watch?v=uC9qU3X1JgM,"Damn, after watching the Snyder Cut this whole movie looks like it was purposely sabotaged.",2021-03-18 20:48:06+00:00,3254.0,72.0,3326.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"Johnny deserve the world after all the shit this horrible woman put him through. 

EDIT: I don't know what dank ass tea some of you are drinking but nothing.... NOTHING, excuses any form of abuse from either one",2021-02-11 21:53:27+00:00,3277.0,35.0,3312.0
https://www.youtube.com/watch?v=WLgXd5H6Q2A,People like Amber Heard are the reason why people don't take actual victims seriously.,2021-02-04 17:21:03+00:00,3286.0,23.0,3309.0
https://www.youtube.com/watch?v=9AAaaZGiDo0,C'est fou d'essayer de gأ¢cher une vie comme أ§a... Au final elle va juste perdre toute sa crأ©dibilitأ©. Tant pis pour elle c'est bien fait,2021-04-03 16:35:02+00:00,3262.0,46.0,3308.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"This makes me so sick. This woman is ruining Johnny's career. Just like men shouldn't hit women, women shouldn't hit men. Sadly, I feel like she was so close to getting away with this because she's a girl. That's the sad truth. I was disappointed to see Johnny removed from fantastic beast. Hopefully, they give him back his role.",2021-02-03 02:14:13+00:00,3253.0,27.0,3280.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,Fr she canâ€™t even say â€œWomenâ€™s rights correctlyâ€‌ and her testimony or whatever it was sounded like it was made up on the spot. Like she looked way too confused with her own story.,2021-02-04 00:02:12+00:00,3263.0,13.0,3276.0
https://www.youtube.com/watch?v=IAGz2bDlwqA,"This Parody is officially erased from existence,we can come here for a good laugh now.",2021-03-18 15:19:41+00:00,3240.0,32.0,3272.0
https://www.youtube.com/watch?v=KZSM0jEZ43I,"Please, just buff her already. She's just a such cute character and she's literally used just as a lighter in game.",2021-02-01 22:10:32+00:00,3211.0,59.0,3270.0
https://www.youtube.com/watch?v=tybOcw3gQzc,Wait so even Ambers parents say Johnny innocent? How horrible of a person do you have to be that your family wonâ€™t side with you Amber has no one but Twitter Femnist left,2021-01-15 19:18:14+00:00,3169.0,88.0,3257.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,"""Stop premature christmas decorating""


Philippines: *Hmm lets see about that*",2021-01-27 10:40:21+00:00,3202.0,42.0,3244.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"""You are such a baby!"" , ""I did not punch you"" , ""I was just hitting you"", ""I just slapped you across the face"", ""You are fine"". Exactly the kind of things that an abuser says to justify the abuse. I can't believe this. She should be in jail.",2021-02-23 22:06:28+00:00,3226.0,15.0,3241.0
https://www.youtube.com/watch?v=VGPb7Gy1XfE,5 years later:  Arthur and Mera divorce after Mera domestically abuses Arthur but accuses him of domestically abusing her.,2021-03-21 22:14:53+00:00,3161.0,74.0,3235.0
https://www.youtube.com/watch?v=1nLI4ahi6V4,Yes replace AH for Emilia. She will do it so much better plus she has great chemistry with Jason Momoa and it will be better.,2021-02-14 21:37:40+00:00,3177.0,54.0,3231.0
https://www.youtube.com/watch?v=IAGz2bDlwqA,After seeing Zack Snyder's version this looks like a parody,2021-03-18 17:26:42+00:00,3169.0,42.0,3211.0
https://www.youtube.com/watch?v=y5p28nEjVYI,"You could tell she was bullshitting with the â€œI didnâ€™t know who he wasâ€‌. Yeah, RIGHT! ًںک‚",2021-04-19 23:28:18+00:00,3062.0,123.0,3185.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"She was/is a gold digger, used him to boost her career.",2021-02-04 17:24:38+00:00,3084.0,89.0,3173.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,â€œI went through calculus without a calculatorâ€‌ really does it for me,2021-01-07 00:46:41+00:00,3129.0,35.0,3164.0
https://www.youtube.com/watch?v=nhym0fLkEFg,"""You won't let me live...you won't let me die...""
The U.S. healthcare system summed up in one sentence.",2021-01-19 06:53:47+00:00,3097.0,63.0,3160.0
https://www.youtube.com/watch?v=UvsHWTGHmts,She's losing her case and her relationship with her dad. Karma's knock knock knockin at her door,2021-01-18 00:21:07+00:00,3120.0,23.0,3143.0
https://www.youtube.com/watch?v=VjBYuyHvAkQ,I like how Johnny's body guards have to chase him around like a toddler running off to pick up candy from the shelves at a store ًں¤£,2021-04-25 17:53:37+00:00,3068.0,62.0,3130.0
https://www.youtube.com/watch?v=UvsHWTGHmts,"""The well loved actor Johnny Depp""
""And Amber Heard""
Funniest shit I ever seen",2021-02-05 20:18:39+00:00,3104.0,14.0,3118.0
https://www.youtube.com/watch?v=pk4FCnbehCM,"â€œThey wonâ€™t believe you , because you are a manâ€‌ 

SHE IS NOT A VICTIM.",2021-02-14 18:14:58+00:00,3075.0,18.0,3093.0
https://www.youtube.com/watch?v=hQFFm_X2lps,"When Johnny does his little half smile  while recounting his story, my heart broke. Having gone through a bunch of trauma in my life I had a really hard time finding people to listen for this exact reason. I end up smiling or awkwardly laughing when recounting my experiences because it feels too heavy when I try and get through it straight faced.Not to mention it makes other people uncomfortable when you're too serious for too long about something like this. And if people are uncomfortable they stop listening. I 100% believe that he was the victim.",2021-02-13 20:48:10+00:00,3018.0,31.0,3049.0
https://www.youtube.com/watch?v=bCk2xMs6j8M,Iâ€™ve always thought he and Wynona would find their way back to each other. They are absolutely beautiful people inside and out.,2021-03-17 23:31:25+00:00,2998.0,22.0,3020.0
https://www.youtube.com/watch?v=gECq8x8b6bo,The fact that Ambers parents are more supportive of Johnny than her really show something,2021-02-21 01:43:01+00:00,3010.0,8.0,3018.0
https://www.youtube.com/watch?v=WLgXd5H6Q2A,JOHNNY DEPP deserves a apology from all the crap Amber Heard and team has put on him I DAMN AGREE NO SPARROW MEANS NO PIRATE AT ALL THE CAN'T HAVE PIRATES WITHOUT HIM I WON'T PAY TO SEE WITHOUT HIM,2021-02-02 18:25:13+00:00,2987.0,27.0,3014.0
https://www.youtube.com/watch?v=btxFY3vWhNQ,"Cancel culture slept on this chick. Itâ€™s been years, and sheâ€™s still not cancelled somehow, even though she deserves it.",2021-01-08 17:20:02+00:00,2955.0,50.0,3005.0
https://www.youtube.com/watch?v=pZR2_v4UpgI,"Amber is literally replaceable, but not Johnny",2021-02-22 17:54:31+00:00,2960.0,29.0,2989.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,"**points at lady**
â€œDo u like karate kid?â€‌

Snowflake old man: â€œdOnT tHrEaTeN tHaT wOmAn!â€‌",2021-01-27 05:15:03+00:00,2960.0,14.0,2974.0
https://www.youtube.com/watch?v=ZzcUoAwYWU8,amber really summoned xiao without any effort at all,2021-02-28 05:48:25+00:00,2962.0,5.0,2967.0
https://www.youtube.com/watch?v=J--nC12W-YI,Baron Bunny should have a passive talent where you can choose when it blows up by pressing E again,2021-03-31 19:23:06+00:00,2945.0,22.0,2967.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"â€œYour honor I did not punch him, i merely struck him across the face using my handâ€‌",2021-02-21 22:28:33+00:00,2956.0,11.0,2967.0
https://www.youtube.com/watch?v=gECq8x8b6bo,Mr Gibbs is a loyal first mate as always ًں‘چًںڈ»,2021-02-19 18:46:22+00:00,2941.0,13.0,2954.0
https://www.youtube.com/watch?v=pk4FCnbehCM,"Amber: I thought that pretty women didn't get arrested for abuse. 
Police officer: that's right they don't. Put your hands behind your back your under arrest",2021-01-26 17:41:46+00:00,2904.0,44.0,2948.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,She was actually snacking while they were taking about her punching him.,2021-02-15 14:05:47+00:00,2918.0,13.0,2931.0
https://www.youtube.com/watch?v=pk4FCnbehCM,"She actually gave $0 to charity, the $100k was donated by JD",2021-01-26 19:17:19+00:00,2903.0,23.0,2926.0
https://www.youtube.com/watch?v=gEfWUbRfFR8,"When she tried to ruin his career, she forgot one important thing, 'he is ""CAPTAIN JACK SPARROW""'.",2021-03-27 12:01:15+00:00,2896.0,28.0,2924.0
https://www.youtube.com/watch?v=EhnKxb99Li8,"Johnny's mom: dies
Johnny: loses money
And gas a mental breakdown
Amber turd: lights camera action",2021-01-19 23:08:25+00:00,2886.0,17.0,2903.0
https://www.youtube.com/watch?v=pLYxM0ztStg,She can apologise to him when she will be in jail for lie in court,2021-02-25 00:59:53+00:00,2875.0,15.0,2890.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"I wish people would go after her the way they do men that get accused of domestic violence. If she was a man, her career would have already ended",2021-03-03 19:26:41+00:00,2850.0,22.0,2872.0
https://www.youtube.com/watch?v=bCk2xMs6j8M,"As a feminist and woman's rights supporter, I cannot support Amber, she is an embarrassment to the feminist movement. 

How can we as women support Amber when she abused a gentle man like Depp. How can we fight violence against women when amber is an abuser of men. Two wrongs don't make a right.",2021-03-26 06:23:23+00:00,2775.0,91.0,2866.0
https://www.youtube.com/watch?v=gECq8x8b6bo,She's not only hurting herself and JD but the real sad part is if she's hurting women that are actually being abused and not just doing it for publicity and money she's a deplorable human being,2021-03-03 10:51:01+00:00,2830.0,25.0,2855.0
https://www.youtube.com/watch?v=Bu1uOt5Tyoc,"If Amber never met Johnny it would've been some other famous actor she ruined, Johnny was just unlucky he fell for her.",2021-02-14 20:50:48+00:00,2803.0,46.0,2849.0
https://www.youtube.com/watch?v=WLgXd5H6Q2A,You canâ€™t make a Pirates movie without Depp. Itâ€™s like making Indiana Jones without Harrison Ford.,2021-02-07 06:43:23+00:00,2781.0,48.0,2829.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,"Imagine a whole protest of absurd signs like this, I would join.",2021-01-30 11:47:46+00:00,2778.0,44.0,2822.0
https://www.youtube.com/watch?v=nhym0fLkEFg,Hawkeye did more damage in endgame than batman in this movie,2021-02-09 11:01:36+00:00,2771.0,50.0,2821.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"Hit like if you will never watch any movie starring Amber Heard.
Johnny's biggest crime is that he is a man",2021-02-19 18:05:38+00:00,2794.0,25.0,2819.0
https://www.youtube.com/watch?v=siGE-fVUHG4,Pirates of the carribean is nothing without jonny depp,2021-02-23 23:30:50+00:00,2753.0,14.0,2767.0
https://www.youtube.com/watch?v=Grlao4wLRBc,"PETITE PRأ‰CISION :

Frapper des meubles ne fait pas de toi une personne violente physiquement ENVERS un أھtre humain... Puisque tu t'en prends au mobilier.

Une personne qui frappe des أھtre-humains ne s'attarde pas avec des... meubles.

Il a simplement des problأ¨mes de gestion de colأ¨re. Il se dأ©foule sur les meubles. Les gens qui frappe leurs femmes se dأ©foule sur leurs FEMMES !

S'il vous plaأ®t.
Veuillez bien faire la distinction.
Johnny أ©tait أ  bout avec ce Dأ‰MON.
Et il doit voir un psychologue.",2021-04-04 16:29:42+00:00,2671.0,83.0,2754.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,this woman is a psychopath that deceives with her looks. she knows she's physically pretty but rotten on the inside.,2021-02-02 15:14:33+00:00,2720.0,29.0,2749.0
https://www.youtube.com/watch?v=gcIYyGrQFTk,The way she catches glance at him and he's just looking down anxiously screams psychological abuse,2021-04-06 18:20:45+00:00,2665.0,74.0,2739.0
https://www.youtube.com/watch?v=ZzcUoAwYWU8,"Even in trailers, Amber still needs a buff.",2021-01-31 07:54:38+00:00,2715.0,18.0,2733.0
https://www.youtube.com/watch?v=3R_emk-Fzh8,I never saw Gone Girl. Damn. The similarities are eerie. But what really kills it for me every time is that audio of her telling him he won't be believed Makes my stomach hurt.,2021-04-12 03:05:18+00:00,2705.0,14.0,2719.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"Wow. She filed for divorce 3 days after her mom in law passed away. Very sensitive lady she is, right?",2021-01-28 22:12:16+00:00,2694.0,21.0,2715.0
https://www.youtube.com/watch?v=uC9qU3X1JgM,Batman always enters like heâ€™s got high cholesterol 3:01,2021-01-07 08:55:26+00:00,2675.0,37.0,2712.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,His ex wifeâ€™s and past relationships all said he was never abusive. Amberâ€™s exes has said that theyâ€™ve been in numerous physical fights. Hello itâ€™s her. And it makes me very upset that theyâ€™re viewing Amber as a representation for victimize women in abusive marriage relationships. Sheâ€™s not the victim!,2021-02-05 15:01:33+00:00,2700.0,8.0,2708.0
https://www.youtube.com/watch?v=8oiB_u4RDiM,"To simplify:
""I'm sorry I got exposed.""",2021-03-12 07:46:40+00:00,2692.0,9.0,2701.0
https://www.youtube.com/watch?v=y5p28nEjVYI,Harryâ€™s wife DID know all about him before their first meeting- she deliberately wore Dianaâ€™s favourite perfume!,2021-04-22 09:53:33+00:00,2489.0,211.0,2700.0
https://www.youtube.com/watch?v=ZzcUoAwYWU8,"nobody:
mihoyo: amber getting distroyed on her own trailer",2021-02-09 00:36:30+00:00,2668.0,32.0,2700.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,"â€œDo you like karate kid?â€‌
â€œHey donâ€™t threaten that woman!â€‌
ًںک‚ًںک‚ًںک‚",2021-01-07 09:16:44+00:00,2654.0,43.0,2697.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,"â€œHomosexuals are gay.â€‌

He might be on to something...",2021-01-31 02:11:54+00:00,2680.0,13.0,2693.0
https://www.youtube.com/watch?v=gEfWUbRfFR8,"JD has been famous for more than 3 decades, everyone that talks about him remarks his humanity, generosity, sweetness,and his huge talent. AH is famous because of damaging the career and reputation of a genuinely kind beloved person.",2021-04-12 17:07:23+00:00,2674.0,16.0,2690.0
https://www.youtube.com/watch?v=pZR2_v4UpgI,"â€œThe real reason why Amber looks and sounds like she's lying is because she is.â€‌

Wow, how surprising.",2021-02-18 00:30:20+00:00,2681.0,7.0,2688.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"""They wonâ€™t believe you, because youâ€™re a man.â€‌                                                                                                                                                                                                                                                                                          SHE IS NOT A VICTIM.",2021-02-01 14:12:29+00:00,2665.0,7.0,2672.0
https://www.youtube.com/watch?v=j0R_mHmRnC8,Amber is the poster child for toxic femininity. It's hilarious she's destroying her own career.,2021-01-29 18:50:40+00:00,2601.0,64.0,2665.0
https://www.youtube.com/watch?v=hQFFm_X2lps,"Amber: shows no interest, fumbles her speech a lot, suddenly changes parts of her story, overly defensive/aggressive
Johnny: smiles nervously, tries to joke about his injured finger, soft-spoken and calm",2021-04-01 17:44:13+00:00,2644.0,19.0,2663.0
https://www.youtube.com/watch?v=ShObyc9vqXM,Its not like it would be hard to replace her at all really.,2021-02-12 21:42:30+00:00,2627.0,34.0,2661.0
https://www.youtube.com/watch?v=gECq8x8b6bo,"I really hate the comment that Mrs Osborne made. She said ""They both gave as good as they got"" which is FUNDAMENTALLY not true. She thinks she knows and she doesn't.",2021-02-19 22:13:01+00:00,2587.0,36.0,2623.0
https://www.youtube.com/watch?v=wapIt9JXzpc,"I saw Amber in the pic and immediately clicked. Whatever she's selling, I'm buying. Love you, Amber!!",2021-03-09 10:06:22+00:00,2565.0,48.0,2613.0
https://www.youtube.com/watch?v=E1A8WUXfVmA,Cant believe the dude is 57 he looks so good for his age,2021-01-21 17:37:06+00:00,2584.0,27.0,2611.0
https://www.youtube.com/watch?v=pk4FCnbehCM,She never deserved the right to even breath the same air as Johnny,2021-01-26 18:32:11+00:00,2560.0,40.0,2600.0
https://www.youtube.com/watch?v=gcIYyGrQFTk,She honestly looks scary. A whole bully and narcissist if you will.,2021-02-15 16:02:32+00:00,2585.0,8.0,2593.0
https://www.youtube.com/watch?v=0zLDEwGsfSs,"Disney: Youre fired

Johnny: When u fired me u forgot one very important thing mate I'M CAPTAIN JACK SPARROW",2021-01-29 22:18:54+00:00,2550.0,27.0,2577.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"Sheâ€™s gonna pay for what she has done, a monster..",2021-02-17 00:45:13+00:00,2509.0,20.0,2529.0
https://www.youtube.com/watch?v=y5p28nEjVYI,I enjoyed how you balance the serious/analytical with humour in your videos,2021-04-17 00:23:29+00:00,2458.0,69.0,2527.0
https://www.youtube.com/watch?v=74bDLtT6Khw,"You don't see a bad guy go to children's hospitals ""in his free time"" dressed as captain jack, he clearly never let the fame change his kind and caring nature which we can all see",2021-02-02 04:37:04+00:00,2503.0,14.0,2517.0
https://www.youtube.com/watch?v=pZR2_v4UpgI,Because of women like her people won't believe women who are really in trouble.,2021-03-15 01:27:29+00:00,2481.0,35.0,2516.0
https://www.youtube.com/watch?v=bCk2xMs6j8M,"The friend who got a text and came over to find amber cowering and JD shouting... when I was a teenager, my abuser randomly started saying mean things and backing me up against a wall (literally not metaphorically) and when then I snapped and started shouting back. Almost as soon as I had, someone came through the front door and my abuser started crying and saying ""why are you doing this"" and shit like that. Only then did it occur to me that she had gone on her phone seconds before she started berating me. I figured out that she'd text the person to come over, then set everything up so that they would ""catch"" me telling her to go fuck herself basically. Was one of those surreal moments where I started to realise how truly manipulative and evil she could be. It wouldn't surprise me at all if Amber did the exact same thing from time to time.",2021-03-19 22:12:09+00:00,2469.0,34.0,2503.0
https://www.youtube.com/watch?v=jYdaQJzcAcw,"â€œThank you Heavenly father for the food we are about to receive, for the nourishment of our bodies. Thank you for this family father, for the love that we share, for our time together, and for this peace that you give to us. We pray father that you protect us and guide us, and that you keep us forever in your presence. We give honor and thanks to you for this and everything we have.â€‌ - Man who knows he is getting cheated on but loves his family despite it.",2021-02-02 01:36:59+00:00,2489.0,10.0,2499.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"Iâ€™m not gonna lie....if Johnny doesnâ€™t play a role in the â€کPirates Of The Caribbeanâ€™ reboot, I wonâ€™t spend a dime watching it, let alone watch it. Taking him out is like taking Spongebob out of Spongebob.",2021-02-10 14:55:41+00:00,2471.0,24.0,2495.0
https://www.youtube.com/watch?v=J--nC12W-YI,The day they buff Amber is the day they actually listen to the community feedback instead of playing ignorant.,2021-04-03 08:02:01+00:00,2442.0,47.0,2489.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"Sheâ€™s disgusting. Johnny sounds like a guy that when really angry would take his anger out on objects around him and maybe smash up a room (like many), but no way raise a hand to a woman",2021-02-04 00:15:51+00:00,2458.0,24.0,2482.0
https://www.youtube.com/watch?v=jcf3UwelNAc,TEAM JOHNNY ALL THA WAY,2021-02-15 22:25:04+00:00,2436.0,43.0,2479.0
https://www.youtube.com/watch?v=WLgXd5H6Q2A,I seriously donâ€™t want to see Amber Heard in the next Aquaman.,2021-02-06 03:34:06+00:00,2417.0,57.0,2474.0
https://www.youtube.com/watch?v=A1kOXoxgt18,"you inspired me to start my channel almost two years ago now, i am so happy for you!! ًںچ“â‌¤ï¸ڈ",2021-02-05 21:57:58+00:00,2301.0,161.0,2462.0
https://www.youtube.com/watch?v=pZR2_v4UpgI,So many people owe him an apology,2021-02-14 00:03:49+00:00,2424.0,34.0,2458.0
https://www.youtube.com/watch?v=bCk2xMs6j8M,You know Amber is a devil when even Johnny's other ex wife thinks the otherwise,2021-04-11 15:10:06+00:00,2419.0,38.0,2457.0
https://www.youtube.com/watch?v=WLgXd5H6Q2A,"Disney would have realised 2 things -
1. He wasn't wrong.
2. There is fucking no one else who could come close play Jack Sparrow as good as JD.",2021-02-22 06:53:31+00:00,2436.0,18.0,2454.0
https://www.youtube.com/watch?v=dBi3y4w3oAY,"Black Manta's costume was so comic accurate, really enjoyed his few scenes",2021-04-07 19:28:50+00:00,2405.0,42.0,2447.0
https://www.youtube.com/watch?v=74bDLtT6Khw,All women: we do NOT claim her,2021-02-12 22:51:02+00:00,2434.0,12.0,2446.0
https://www.youtube.com/watch?v=pLYxM0ztStg,"where is the instagram live where she apologizes? Stop putting non accurate titles. 
btw I wish depp to find justice. He deserves it.",2021-02-27 13:36:42+00:00,2435.0,10.0,2445.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,She married him for his money...only,2021-01-28 23:03:54+00:00,2401.0,31.0,2432.0
https://www.youtube.com/watch?v=yp3mUWcu26k,"Josstice league flash: So is this a bad time to bring my blood sugar...Iâ€™m hungry 

Snyder Cut: make your own future, make your past. Thatâ€™s all right now.",2021-03-17 04:12:51+00:00,2416.0,14.0,2430.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,"Stop shaming small peens

â€œYour a disgrace to America and to us!â€‌

Also her one second later

â€œWe are allowed to have free speech!â€‌",2021-01-29 11:35:59+00:00,2404.0,22.0,2426.0
https://www.youtube.com/watch?v=pZR2_v4UpgI,"I donâ€™t think Johnny deppâ€™s career is ruined, many people still support him including me, and he will always be my favourite actor!",2021-02-18 17:15:16+00:00,2397.0,27.0,2424.0
https://www.youtube.com/watch?v=hQFFm_X2lps,"Imagine eating during an interrogation because you donâ€™t wanna own up to your abusive tendencies. Canâ€™t believe this case is still going, All the evidence is honestly right here.",2021-02-12 22:34:18+00:00,2403.0,19.0,2422.0
https://www.youtube.com/watch?v=UvsHWTGHmts,ANDDDDD SHE NEVER DONATED THE 7 MILLION she was by law supposed to donate from the Johny settlement.,2021-01-17 20:43:57+00:00,2403.0,13.0,2416.0
https://www.youtube.com/watch?v=B9ZaUwfDvg4,"Now yâ€™all donâ€™t need to feel sorry for her. She deserves it, because thatâ€™s what you get if you tried to ruine someoneâ€™s life when you are clearly wrong",2021-03-02 18:44:33+00:00,2391.0,21.0,2412.0
https://www.youtube.com/watch?v=VjBYuyHvAkQ,This all boils down to pure jealousy. She was unable to shine. She decided to ruin him. She couldn't accept her place his shadows.,2021-02-03 21:30:39+00:00,2359.0,46.0,2405.0
https://www.youtube.com/watch?v=uretrfMA-Io,"â€œThey wonâ€™t believe you, because youâ€™re a man.â€‌

SHE IS NOT A VICTIM.",2021-01-12 12:38:30+00:00,2394.0,9.0,2403.0
https://www.youtube.com/watch?v=_jqn9KC10AI,This is literally like Tony meeting Peter but in DCU,2021-02-19 03:15:38+00:00,2357.0,44.0,2401.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,Dakota Fanning looked like she cared more about his safety then his own wife.,2021-02-13 17:53:24+00:00,2383.0,16.0,2399.0
https://www.youtube.com/watch?v=b9V3Pj47x4c,Legend says that flash won the race and created another timeline with SynderCut,2021-04-05 15:44:41+00:00,2378.0,19.0,2397.0
https://www.youtube.com/watch?v=GWUMe-u9zKE,"They wonâ€™t believe you, because youâ€™re a manâ€‌

She is NOT a victim",2021-01-29 00:10:03+00:00,2383.0,12.0,2395.0
https://www.youtube.com/watch?v=d4v0E7kkaVQ,Letâ€™s not talk about how he flipped his sign to say â€کwhateverâ€™ when the lady was yelling at him,2021-01-27 22:24:49+00:00,2385.0,10.0,2395.0
https://www.youtube.com/watch?v=hQFFm_X2lps,It sounds like the writers of riverdale wrote everything Amber said.,2021-02-16 08:15:26+00:00,2370.0,20.0,2390.0
https://www.youtube.com/watch?v=3R_emk-Fzh8,"Not only does she make domestic violence victims look bad, she also makes people who suffer with Borderline Personality Disorder look bad! I suffer with BPD & she sickens me beyond belief! I can totally see the Antisocial Personality Disorder traits! I really hope Johnny Depp gets his role in Fantastic Beasts back and that Warner Bros apologizes like Disney did!!! #johnnydeppisinnocent",2021-04-12 19:50:52+00:00,2364.0,25.0,2389.0
https://www.youtube.com/watch?v=dBi3y4w3oAY,The Black Manta and his crew kinda look like villains from power rangers.,2021-03-26 04:46:31+00:00,2371.0,13.0,2384.0
