,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,UgziLfyJV2G1sEmN6Zt4AaABAg,Ilian C. R.,"I mean as far as I know about Kevin Smith the only lies surrounding him are the ones he made for 1 full year about the plot of Master of the Universe to the fans of He-Man, Betraying them.",2021-07-28T13:44:03Z,1
1,UgziLfyJV2G1sEmN6Zt4AaABAg,hatoru17,@August  and what lies is that?,2021-07-26T20:23:11Z,0
2,UgziLfyJV2G1sEmN6Zt4AaABAg,August,@hatoru17 people are spreading lies about Kevin Smith and are trying to cancel him.,2021-07-26T20:09:23Z,2
3,UgziLfyJV2G1sEmN6Zt4AaABAg,hatoru17,I'm sorry the circumstances plaguing Kevin Smith has nothing to do with Johnny Depp. He has other problems right now that far outweighs whatever connection need has to Johnny and Amber,2021-07-26T20:05:15Z,1
