,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,UgwOOn7_X8_QdPUgX5l4AaABAg,Celebrity Insider,"Rumours are always tough to figure out, but we always work hard to find the most believable sources to make our videos as true and good as possible!",2021-02-23T21:40:48Z,0
1,Ugz7ODw40ZMojhFV9rV4AaABAg,Celebrity Insider,"It really is a shame how some people try and ruin others lives.... 
Thanks for your comment, hope you enjoyed the video :)",2021-02-21T21:59:30Z,1
2,UgzNg9Gh7Cp-ZluvRa14AaABAg,Celebrity Insider,"Yes! We think it would be an amazing fit, also because she has acted with Jason before.",2021-02-21T22:00:12Z,0
3,Ugya5FVYTczPPxlX6zN4AaABAg,Celebrity Insider,"She would make a great fit, that's for sure!
Hope you enjoyed the video :) Make sure to subscribe if you did, would mean a lot!",2021-02-20T21:35:58Z,0
4,UgwrYyYSb-vjX2in3KR4AaABAg,Celebrity Insider,"We also believe that she would be a great fit for the role!
Hope you enjoyed the vid :)",2021-02-20T21:36:39Z,1
5,UgwxG2t6AmP3kcyf7A14AaABAg,L Mac,"It is called doubling down.  They do not want to admit her guilt as it makes hollywood wrong.  The media are doing the same.  He is not only fighting her he is fighting the media and these big corporations.  It is a disgrace.  They picked a side, the easy side to pick, after all it is trendy to say believe all women.  Now they are all just doubling down.  It is not about what they really believe.  It is about not admitting they are wrong.",2021-02-20T09:57:49Z,0
6,UgzseCD_wlcDp65Jr-J4AaABAg,Celebrity Insider,"We just try to bring the stories and yes, also rumours to our audience. That's why we are very clear about saying that it is just a rumour in the video.",2021-02-20T21:38:38Z,0
7,UgzseCD_wlcDp65Jr-J4AaABAg,L Mac,There are many like this and has been for weeks. I wont believe it until it is a statement from the source.   They do this to get views.,2021-02-20T09:59:21Z,0
8,Ugx1mTjDruRgtCmM25B4AaABAg,Celebrity Insider,They really were amazing together in game of thrones!,2021-02-20T21:39:12Z,1
9,Ugz3ef0HJltirww-JE94AaABAg,Normal One off one,Same,2021-02-20T13:09:18Z,1
10,Ugy8pN8AgX0qxIHPI894AaABAg,Joni Parker,"@Celebrity Insider Be more clear in the titles,  more truthful",2021-02-23T05:16:09Z,0
11,Ugy8pN8AgX0qxIHPI894AaABAg,Celebrity Insider,That's why we are very clear in stating that is a rumour in the video. We're sorry if anything was misleading!,2021-02-20T21:40:48Z,0
12,UgxNgOSSGP9_a7MvBS94AaABAg,chantall meyer,@Celebrity Insider YASSS! Emilia also admitted in 2018 she would like to be apart of the DC universe,2021-02-21T01:07:07Z,1
13,UgxNgOSSGP9_a7MvBS94AaABAg,Celebrity Insider,Will be exciting to see! Hope you're doing good :),2021-02-20T21:41:18Z,2
14,UgwvxLWvyN6fSa5Hu9N4AaABAg,Ashley Mcgaha,Dolphin is an Asian character from the Aquaman comics and would be a great addition to expand the storyline,2021-02-20T13:16:24Z,0
15,UgwvxLWvyN6fSa5Hu9N4AaABAg,Maree Gray,Ihope its Emilia because they have amazing chemistry  friendship and love,2021-02-20T09:36:47Z,0
16,Ugwo20aWhx3zFt-qt8R4AaABAg,fj's crazy collections,"@Karl Evans yep. I love some of their films, but if they really don't get rid of her, then i will boycott",2021-02-20T23:23:34Z,0
17,UgzaPTYFvFPH6FpxCZR4AaABAg,Ama Cela,What looks?,2021-02-21T03:01:46Z,1
18,UgwCePnWnNIdvfCtN3Z4AaABAg,LittleMiss Sunshine,"Her previous victims have been subpoenaed- her sister, musk, Tasya Van ree, bianca butti... all of them are compelled to give a deposition",2021-02-20T23:15:04Z,0
