,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,Ugw4b8__3ZUxsSQohDF4AaABAg,MsBlueRyan,Yes. I was shouting that at the screen too! Johnny made the Goodwill donation of 100k to  La. children's hospital on behalf of Amber on the understanding she would fulfill the 7 million donation. It hasn't happened yet. The original payment was in 2016....Amber is a Scam.,2021-03-02T19:17:13Z,1
