,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,Ugw0OXZ-l9mai9_H0IF4AaABAg,Marié telléz,"Hi Darth , I love your videos about #Johnnidepp",2020-07-14T04:50:10Z,0
1,Ugw0OXZ-l9mai9_H0IF4AaABAg,Pam Burkey,She's just a whiny bitch because SHE ruined her own career! 😒,2020-07-14T01:17:39Z,1
2,Ugw0OXZ-l9mai9_H0IF4AaABAg,humility1st,@DuchessNanciAnn Darth and e hacker! Enjoy both!!!!,2020-07-14T00:18:48Z,2
3,Ugw0OXZ-l9mai9_H0IF4AaABAg,eHacker,@The Stovetop Ninja ya. WE can do host videos. Thanks NINJA! You asked me for a request I still didn't get it yet! Never forgot!,2020-07-13T23:06:52Z,0
4,Ugw0OXZ-l9mai9_H0IF4AaABAg,• LOLLI • V,"Heya Darth, fancy seeing you here 😘",2020-07-13T22:18:01Z,0
5,Ugw6R9NUghHJGuQpoF14AaABAg,eHacker,Thanks for checking this out R!,2020-10-11T04:07:19Z,0
6,UgwyabzML2bM3sSXvkN4AaABAg,JIMICED 7,"@eHacker bro, why do media keeps on focusing on johnny using various of drugs,while amber herself admitted that she was a STRIPPER and they did not even reacted the way they reacted towards johnny.",2020-07-23T13:49:06Z,0
7,UgwyabzML2bM3sSXvkN4AaABAg,eHacker,Thx Jim,2020-07-23T04:43:18Z,1
8,UgyHp8vcPWJdTJIborx4AaABAg,eHacker,Ya agreed. Thanks AL,2020-07-19T12:05:54Z,1
9,Ugy7En5We_eg_3LlHdx4AaABAg,eHacker,This comment sounds like sex education meets moral values!,2020-07-19T07:51:06Z,0
10,Ugz7ToARLGXsMaFF9BZ4AaABAg,eHacker,Appreciate it my friend,2020-07-18T15:00:31Z,0
11,Ugz-f0TFrO1j_L5XXwp4AaABAg,Freevo Lowse,"@eHacker I know what you're saying, some people live going with a narrative regardless if the subject in question Is innocent or guilty, problem with society nowadays, regardless Johnny will win this battle, he has a lot of support too",2020-07-18T14:31:49Z,0
12,Ugz-f0TFrO1j_L5XXwp4AaABAg,eHacker,Well... fans on both sides. Her fans should dislike this and there are very few... just saying,2020-07-18T14:22:42Z,1
13,Ugz-f0TFrO1j_L5XXwp4AaABAg,Freevo Lowse,@eHacker yeh but they're probably her cronie fans who will gladly watch her take a diarrhoea dump in their beds and still have a smile on their faces lol,2020-07-18T14:14:01Z,0
14,Ugz-f0TFrO1j_L5XXwp4AaABAg,eHacker,"Well... I dunno about 17,000 people so far!",2020-07-18T13:58:18Z,0
15,UgyNpNV2E1z-de2hqd14AaABAg,eHacker,True! Thanks Debbie!,2020-07-18T12:43:57Z,0
16,Ugx9FAAHpdig5lEy0EZ4AaABAg,eHacker,Thanks McManus! Consider subscribing I’d love to hear more from ya,2020-07-18T04:23:02Z,0
17,Ugw7e2MyI8ZmfoRtxXZ4AaABAg,Susan Gavaghan,@eHacker Oh I see.  I got this information from an article I read.  I believe that this incident was a one off - I haven't heard of JD behaving in this way since.,2020-07-18T07:21:01Z,0
18,Ugw7e2MyI8ZmfoRtxXZ4AaABAg,eHacker,It’s just fun to trash a room sometimes... it’s not that deep... I’ve done it. Just in that mood..,2020-07-17T17:04:55Z,1
19,UgwKYrW7X3iKmudB2Oh4AaABAg,eHacker,Thanks Jane! Appreciate it,2020-07-17T17:27:04Z,0
20,UgzkiDwJQJ3_Z8CXciJ4AaABAg,eHacker,Ha. Probably,2020-07-17T12:31:30Z,0
21,UgzrczVWTo1VDUaEQVN4AaABAg,eHacker,She lied 100% and faked a 9-11 call. She’s not a good person. Johnny seems like a decent guy.,2020-07-17T12:20:40Z,0
22,UgzDiwiWj16AyJxz9FJ4AaABAg,eHacker,Thanks so much Gatsu! Consider subscribing I’d love to hear more from you よろしくね！,2020-07-17T11:55:02Z,0
23,Ugx5JfnLp67Zc9jv2S94AaABAg,eHacker,Haha. Thanks Tamar! Consider subscribing I’d love to hear more from ya,2020-07-17T10:52:46Z,0
24,UgywMfNAyp4O67heTKJ4AaABAg,eHacker,Ya. Absolutely,2020-07-17T10:47:57Z,1
25,UgxEgdnNujcIZ5TRa314AaABAg,eHacker,Ah ok! Thx Peace,2020-07-17T07:11:31Z,1
26,UgwnFdqMpeOTKQBOhzd4AaABAg,eHacker,That’s cool Pete lol. Could you let it run for at least 2 minutes if you do stuff like that. It gets views based on average watchtime.,2020-07-16T06:37:02Z,0
27,UgwDMiVP6KnR5uipGqR4AaABAg,eHacker,Thx Cat,2020-07-16T05:40:31Z,0
28,UgwzSpD0osssHIkCzd14AaABAg,eHacker,Ya. Good point. Can’t always help it. Point taken.,2020-07-16T05:40:04Z,1
29,UgzeHzW9FXGSl_tyuKx4AaABAg,eHacker,Haha!,2020-07-16T05:39:42Z,0
30,Ugyc4FmsXrP2MXeUmsJ4AaABAg,eHacker,Thanks Nora! Appreciate ya stopping by my friend consider subscribing I’d love to hear more from ya,2020-07-16T05:39:18Z,0
