,parentId,authorDisplayName,replyComment,publishedAt,likeCount
0,UgwIUS_701aWF-dIfSR4AaABAg,Jen Jen nitrite,"I concur, vehemently!",2021-05-01T10:54:34Z,3
1,UgyGPAlLG-0LR9zDK7t4AaABAg,Jen Jen nitrite,"I concur, vehemently!",2021-05-01T10:53:43Z,4
2,Ugx3g2UIlyS_URvNFzR4AaABAg,ness duff,Ha ha that's funny..  Please tell me ANY projects she's got going now?   Errrr thought so...answer NONE...    Even her recent gym pics were taken 2017...  She's a Liar!  And abuser..,2021-05-01T07:11:47Z,5
3,Ugx3g2UIlyS_URvNFzR4AaABAg,About Face,every role following Aqua 2.,2021-04-30T21:42:37Z,7
4,Ugx9itiV1_vz2pGAIs14AaABAg,Surface Art Studio,She tried to ruin the man career... Careful who u let in ur world... This bitch was the wife... Who fabicated stories to destroy the man... Fucked up bro... People using power to manipulate the situation.,2021-04-30T23:50:19Z,3
5,Ugx9itiV1_vz2pGAIs14AaABAg,Christine Lee,"@ Hood Tendencies, go the  channel “ incredibly average”
The audio recording tells you who was the real abuser.",2021-04-30T21:57:01Z,4
6,Ugx9itiV1_vz2pGAIs14AaABAg,kelkenkat,"She cut off his finger,  hit him repeatedly,  lied under oath many times,  said she donated 7 million to charity and actually donated nothing,  taunts JD on social media,  tried to blackmail him for a lot of money,  beat her sister,  beat her ex-wife, gets paid for speeches about being a DV survivor when she is in fact the abuser. Honestly,  that's probably only half of it. She's a pretty terrible person. There's much more.",2021-04-30T21:14:59Z,6
7,Ugx9itiV1_vz2pGAIs14AaABAg,khfan,Beat tf outta Johnny Depp bro,2021-04-30T20:58:16Z,3
8,Ugx9itiV1_vz2pGAIs14AaABAg,Kate Vernile,She made a poo on Johnny’s bed to start with. She lied to set him up and about donations. She stood her assistant rape story in London’s trial. And this is just the beginning of the very long list of the awful things she has done...,2021-04-30T20:39:52Z,6
9,Ugx7vMOhQYgX0DQVfdl4AaABAg,Randi Clark,@99knight yeeeeesssssss!!!!,2021-05-01T15:55:09Z,0
10,Ugx7vMOhQYgX0DQVfdl4AaABAg,99knight,mother of dragon,2021-04-30T23:37:00Z,2
